,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0073079564994002815,,1.0,0.0,-0.0073079564994002815
1,Cr__2,-0.012485179394926634,,1.0,1.0,-0.012485179394926634
2,Cr__3,-0.010443548234879436,,1.0,2.0,-0.010443548234879436
3,Cr__4,-0.009587454061405171,,1.0,3.0,-0.009587454061405171
4,Cr__5,-0.0038164441165656647,,1.0,4.0,-0.0038164441165656647
5,Cr__6,0.005069272913849422,,1.0,5.0,0.005069272913849422
6,Fe__1,-0.05582637949741389,,1.0,6.0,-0.05582637949741389
7,Fe__2,-0.14002311682928664,,1.0,7.0,-0.14002311682928664
8,Fe__3,-0.2346312867134078,,1.0,8.0,-0.2346312867134078
9,Fe__4,-0.36413844133911816,,1.0,9.0,-0.36413844133911816
10,Fe__5,-0.4564516415845147,,1.0,10.0,-0.4564516415845147
11,Fe__6,-0.5429496571324738,,1.0,11.0,-0.5429496571324738
12,Cd__1,0.004997710379065845,,1.0,12.0,0.004997710379065845
13,Cd__2,0.009116110183305812,,1.0,13.0,0.009116110183305812
14,Cd__3,0.0111539088159744,,1.0,14.0,0.0111539088159744
15,Cd__4,0.014792973854309346,,1.0,15.0,0.014792973854309346
16,Cd__5,0.016858137063830325,,1.0,16.0,0.016858137063830325
17,Cd__6,0.014922025829855747,,1.0,17.0,0.014922025829855747
18,Zn__1,-0.03351025133225825,,1.0,18.0,-0.03351025133225825
19,Zn__2,-0.049129121948931286,,1.0,19.0,-0.049129121948931286
20,Zn__3,-0.040058313893773255,,1.0,20.0,-0.040058313893773255
21,Zn__4,-0.04572780957495772,,1.0,21.0,-0.04572780957495772
22,Zn__5,-0.026514852851253243,,1.0,22.0,-0.026514852851253243
23,Zn__6,0.0018039367436291005,,1.0,23.0,0.0018039367436291005
24,Cu__1,0.0021856976054872106,,1.0,24.0,0.0021856976054872106
25,Cu__2,0.004333366271391154,,1.0,25.0,0.004333366271391154
26,Cu__3,0.007491741805575537,,1.0,26.0,0.007491741805575537
27,Cu__4,0.00828927842761967,,1.0,27.0,0.00828927842761967
28,Cu__5,0.012101294670636078,,1.0,28.0,0.012101294670636078
29,Cu__6,0.023838112496258515,,1.0,29.0,0.023838112496258515
30,Pb__1,-0.011382005500012116,,1.0,30.0,-0.011382005500012116
31,Pb__2,-0.008835370108849437,,1.0,31.0,-0.008835370108849437
32,Pb__3,-0.004144500141578451,,1.0,32.0,-0.004144500141578451
33,Pb__4,-0.0013029790817929287,,1.0,33.0,-0.0013029790817929287
34,Pb__5,6.021514351131079e-05,,1.0,34.0,6.021514351131079e-05
35,Pb__6,0.004996050751173769,,1.0,35.0,0.004996050751173769
