,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.5130661212033955,2.0,0.0,-0.3627925335,1.0,0.3627925335,,,,,,,,
1,Fur__wt_dpd,-5.03000331195,1.300771160766657,2.0,2.0,-4.1102192034,3.0,-5.9497874205,,,,,,,,
2,Fur__wt_fe,0.1791402378,0.005820398148485876,2.0,4.0,0.1832558808,5.0,0.17502459480000002,,,,,,,,
3,Fur__delfur_dpd,-4.74633882665,0.04180262477528371,2.0,6.0,-4.7167799072,7.0,-4.7758977461,,,,,,,,
4,Fur__delfur_fe2,-1.17548605575,0.05129178253550307,2.0,8.0,-1.211754823,9.0,-1.1392172885,,,,,,,,
5,Acid__wt_ph5,-0.66178063985,0.1334303772220633,2.0,10.0,-0.5674311153,11.0,-0.7561301644,,,,,,,,
6,Acid__delgadx_ph5,-0.9663822226500001,0.07128665993757688,2.0,12.0,-1.0167895033,13.0,-0.9159749420000001,,,,,,,,
7,Acid__delgadw_ph5,-0.40518842115,0.14148142601903146,2.0,14.0,-0.5052308969,15.0,-0.3051459454,,,,,,,,
8,Acid__delgade_ph5,-0.83081231795,0.1704901882678954,2.0,16.0,-0.9513670862,17.0,-0.7102575497,,,,,,,,
9,Oxidative__wt_pq,-8.941312941749999,0.1562933333273232,2.0,18.0,-8.8307968659,19.0,-9.0518290176,,,,,,,,
10,Oxidative__deloxyr_pq,-8.479336200599999,0.2626155825975739,2.0,20.0,-8.2936389413,21.0,-8.6650334599,,,,,,,,
11,Oxidative__delsoxr_pq,-6.7701206328,0.3680300082306024,2.0,22.0,-6.5098841183000005,23.0,-7.0303571473,,,,,,,,
12,Oxidative__delsoxs_pq,-13.1340691269,0.20120962093059833,2.0,24.0,-13.2763458143,25.0,-12.9917924395,,,,,,,,
13,Nac/NtrC__wt_csn,-4.21307862205,0.21862790820728317,2.0,26.0,-4.0584853456,27.0,-4.3676718985,,,,,,,,
14,Nac/NtrC__wt_cytd,-4.94545833785,0.11778874190718136,2.0,28.0,-5.028747556,29.0,-4.8621691197,,,,,,,,
15,Nac/NtrC__wt_gln,-3.0749099549,0.6247585902919705,2.0,30.0,-3.5166809907000003,31.0,-2.6331389191,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,-2.81876059365,0.5983347464721628,2.0,32.0,-3.2418471503,33.0,-2.395674037,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,-3.11268262425,0.5218047013081305,2.0,34.0,-3.481654267,35.0,-2.7437109815,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,-1.6202130537000001,0.3715934010123433,2.0,36.0,-1.35745684,37.0,-1.8829692674,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.5912623434500001,0.08550486526029975,2.0,38.0,0.5308012734,39.0,0.6517234135000001,,,,,,,,
20,Misc__wt_no_te,-1.712879979,1.5059790889193343,2.0,40.0,-2.7777680051,41.0,-0.6479919529,,,,,,,,
21,Misc__bw_delcbl,0.15749883985,0.22713222051200926,2.0,42.0,0.3181055732,43.0,-0.0031078935,,,,,,,,
22,Misc__bw_delfabr,1.1704364244,0.06305612205441012,2.0,44.0,1.1258490129,45.0,1.2150238359,,,,,,,,
23,Misc__bw_delfadr,-0.4553056034,0.3136827953025715,2.0,46.0,-0.6771128351,47.0,-0.2334983717,,,,,,,,
24,Misc__nitr_031,0.6878828838000001,,1.0,48.0,0.6878828838000001,,,,,,,,,,
25,Omics__wt_glu,1.6339555188000001,0.1389132176545851,2.0,49.0,1.5357290406000002,50.0,1.732181997,,,,,,,,
26,Omics__wt_gly,1.0709342115,0.12186676396371043,2.0,51.0,0.9847613963,52.0,1.1571070267,,,,,,,,
