,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.004499966323015292,,1.0,0.0,-0.004499966323015292
1,Cr__2,0.002194425215481345,,1.0,1.0,0.002194425215481345
2,Cr__3,0.015215037527922663,,1.0,2.0,0.015215037527922663
3,Cr__4,0.02953006291370705,,1.0,3.0,0.02953006291370705
4,Cr__5,0.04036635272255522,,1.0,4.0,0.04036635272255522
5,Cr__6,0.047627868975112855,,1.0,5.0,0.047627868975112855
6,Fe__1,-0.004947967873827563,,1.0,6.0,-0.004947967873827563
7,Fe__2,0.008586707324275359,,1.0,7.0,0.008586707324275359
8,Fe__3,0.024488063135447297,,1.0,8.0,0.024488063135447297
9,Fe__4,0.03489791856103623,,1.0,9.0,0.03489791856103623
10,Fe__5,0.04177230088331983,,1.0,10.0,0.04177230088331983
11,Fe__6,0.04563184622526585,,1.0,11.0,0.04563184622526585
12,Cd__1,0.00023248650268186918,,1.0,12.0,0.00023248650268186918
13,Cd__2,0.0034169336486534717,,1.0,13.0,0.0034169336486534717
14,Cd__3,0.00946972810436027,,1.0,14.0,0.00946972810436027
15,Cd__4,0.014548470917506587,,1.0,15.0,0.014548470917506587
16,Cd__5,0.015800263930024868,,1.0,16.0,0.015800263930024868
17,Cd__6,0.020947127886283518,,1.0,17.0,0.020947127886283518
18,Zn__1,-0.00032996203556684536,,1.0,18.0,-0.00032996203556684536
19,Zn__2,0.011050639795464636,,1.0,19.0,0.011050639795464636
20,Zn__3,0.018021524331258577,,1.0,20.0,0.018021524331258577
21,Zn__4,0.01948603279411136,,1.0,21.0,0.01948603279411136
22,Zn__5,0.020096804872646003,,1.0,22.0,0.020096804872646003
23,Zn__6,0.0170200210507077,,1.0,23.0,0.0170200210507077
24,Cu__1,0.005927714299960842,,1.0,24.0,0.005927714299960842
25,Cu__2,0.016732320854103474,,1.0,25.0,0.016732320854103474
26,Cu__3,0.025970610889616292,,1.0,26.0,0.025970610889616292
27,Cu__4,0.03139709387201255,,1.0,27.0,0.03139709387201255
28,Cu__5,0.03746722985806791,,1.0,28.0,0.03746722985806791
29,Cu__6,0.04462746637865292,,1.0,29.0,0.04462746637865292
30,Pb__1,5.5462910251953624e-05,,1.0,30.0,5.5462910251953624e-05
31,Pb__2,0.0032113037424362496,,1.0,31.0,0.0032113037424362496
32,Pb__3,0.009783224772442315,,1.0,32.0,0.009783224772442315
33,Pb__4,0.01608215467369454,,1.0,33.0,0.01608215467369454
34,Pb__5,0.02370865164891328,,1.0,34.0,0.02370865164891328
35,Pb__6,0.03405890266299146,,1.0,35.0,0.03405890266299146
