,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,12.665799999999999,0.4476305731292266,3.0,0.0,12.9986,1.0,12.8419,2.0,12.1569,,,,,,,,,,
1,LB__LBtran,11.356333333333334,0.10789737407987926,3.0,3.0,11.4756,4.0,11.3279,5.0,11.2655,,,,,,,,,,
2,LB__LBstat,10.096633333333333,0.5011996441871579,3.0,6.0,10.6058,7.0,10.0803,8.0,9.6038,,,,,,,,,,
3,LB__LBGexp,13.0526,0.3270253354099642,3.0,9.0,13.3463,10.0,12.7002,11.0,13.1113,,,,,,,,,,
4,LB__LBGtran,10.8262,1.350998216135017,2.0,12.0,9.8709,13.0,11.7815,,,,,,,,,,,,
5,LB__LBGstat,10.494566666666666,0.7329955274988612,3.0,14.0,11.3229,15.0,9.9298,16.0,10.231,,,,,,,,,,
6,Life Cycle__S0,10.971433333333335,0.3701421663811526,3.0,17.0,10.6674,18.0,10.8633,19.0,11.3836,,,,,,,,,,
7,Life Cycle__S1,13.446766666666667,0.04920409874526003,3.0,20.0,13.425,21.0,13.5031,22.0,13.4122,,,,,,,,,,
8,Life Cycle__S2,11.885166666666668,0.2776549357265838,3.0,23.0,12.1806,24.0,11.6296,25.0,11.8453,,,,,,,,,,
9,Life Cycle__S3,11.9314,0.24663884527786825,2.0,26.0,11.757,27.0,12.1058,,,,,,,,,,,,
10,Life Cycle__S4,12.390066666666668,0.17578627174308395,3.0,28.0,12.1876,29.0,12.4788,30.0,12.5038,,,,,,,,,,
11,Life Cycle__S5,12.474566666666666,0.5891184713903757,3.0,31.0,11.8717,32.0,12.5031,33.0,13.0489,,,,,,,,,,
12,Life Cycle__S6,12.1986375,1.320321121045396,8.0,34.0,13.0771,35.0,10.6672,36.0,13.5127,37.0,12.9285,38.0,9.7377,39.0,12.0534,40.0,12.7335,41.0,12.879
13,Life Cycle__S7,13.008466666666665,0.4812891473255272,3.0,42.0,13.5437,43.0,12.8704,44.0,12.6113,,,,,,,,,,
14,Life Cycle__S8,11.9489,0.9073594216185783,2.0,45.0,12.5905,46.0,11.3073,,,,,,,,,,,,
15,Life Cycle__G135,9.806750000000001,0.9128041438337134,2.0,47.0,10.4522,48.0,9.1613,,,,,,,,,,,,
16,Life Cycle__G150,10.976366666666669,0.9186315329517779,3.0,49.0,10.5581,50.0,12.0297,51.0,10.3413,,,,,,,,,,
17,Life Cycle__G180,12.110266666666666,0.42693888711773953,3.0,52.0,11.988,53.0,12.585,54.0,11.7578,,,,,,,,,,
18,Stress Time Course__C30,12.796,0.2525785422398352,2.0,55.0,12.6174,56.0,12.9746,,,,,,,,,,,,
19,Stress Time Course__C90,12.909600000000001,0.173948268171891,2.0,57.0,12.7866,58.0,13.0326,,,,,,,,,,,,
20,Biofilm__BI,12.026900000000001,0.020223253941934603,2.0,59.0,12.0126,60.0,12.0412,,,,,,,,,,,,
21,Biofilm__BC,11.535575,0.20044133597306435,4.0,61.0,11.5967,62.0,11.2472,63.0,11.7117,64.0,11.5867,,,,,,,,
22,Biofilm__Sw,11.2602,0.03450681092190349,2.0,65.0,11.2358,66.0,11.2846,,,,,,,,,,,,
23,Life Cycle__BT,12.433900000000001,0.36472567773602155,2.0,67.0,12.6918,68.0,12.176,,,,,,,,,,,,
24,Life Cycle__B36,12.342649999999999,0.5014094185393817,2.0,69.0,12.6972,70.0,11.9881,,,,,,,,,,,,
25,Life Cycle__B60,12.239899999999999,0.44349737316020277,2.0,71.0,11.9263,72.0,12.5535,,,,,,,,,,,,
26,M9__M9exp,12.894833333333333,0.4019117855118629,3.0,73.0,13.3565,74.0,12.623,75.0,12.705,,,,,,,,,,
27,M9__M9tran,12.469466666666667,0.4132326745712798,3.0,76.0,12.7342,77.0,11.9933,78.0,12.6809,,,,,,,,,,
28,M9__M9stat,10.397833333333333,0.49746666554989694,3.0,79.0,10.933,80.0,10.311,81.0,9.9495,,,,,,,,,,
29,Supplement__M+G,12.371533333333332,0.5380967787799271,3.0,82.0,11.7717,83.0,12.5311,84.0,12.8118,,,,,,,,,,
30,Supplement__Glu,13.087633333333335,0.4907452428025498,3.0,85.0,13.6379,86.0,12.6953,87.0,12.9297,,,,,,,,,,
31,Supplement__Fru,12.565166666666668,0.270935570446801,3.0,88.0,12.266,89.0,12.794,90.0,12.6355,,,,,,,,,,
32,Supplement__Mal,11.565600000000002,0.5439787863510861,3.0,91.0,10.9378,92.0,11.8972,93.0,11.8618,,,,,,,,,,
33,Supplement__G+S,12.89375,0.16708933239438115,2.0,94.0,13.0119,95.0,12.7756,,,,,,,,,,,,
34,Supplement__Pyr,12.6755,0.38660875572081865,3.0,96.0,12.2492,97.0,13.0034,98.0,12.7739,,,,,,,,,,
35,Supplement__Gly,10.522733333333333,0.9581712390451579,3.0,99.0,10.530100000000001,100.0,11.4772,101.0,9.5609,,,,,,,,,,
36,Supplement__Glucon,12.1256,0.560254968741911,3.0,102.0,12.073,103.0,12.7103,104.0,11.5935,,,,,,,,,,
37,Stressors__aero,13.347733333333332,0.7994650232082282,3.0,105.0,14.1081,106.0,12.5142,107.0,13.4209,,,,,,,,,,
38,Stressors__nit,12.828066666666667,0.4506502228262332,3.0,108.0,12.8914,109.0,13.2437,110.0,12.3491,,,,,,,,,,
39,Stressors__ferm,12.216933333333335,0.4656909418630913,3.0,111.0,12.0972,112.0,11.8228,113.0,12.7308,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,13.2831,,1.0,114.0,13.2831,,,,,,,,,,,,,,
