,A,CpxR
hot_tale__hot_ale9_37c__1,-0.4143771758752462,-0.8424627180000002
hot_tale__hot_ale9_37c__2,-0.4865271254838931,-0.8258320770000003
hot_tale__hot_ale9_mid_44c__1,-4.155249984318512,-0.4604730940000002
hot_tale__hot_ale9_mid_44c__2,-4.107469450550527,-0.25778105299999954
hot_tale__hot_ale9_44c__1,0.6188276821760745,-0.19707644
hot_tale__hot_ale9_44c__2,0.9190346254805556,-0.23699719400000066
hot_tale__hot_ale10_30c__1,-0.4121195478716163,-0.9407211489999998
hot_tale__hot_ale10_30c__2,-0.3921854130327605,-0.8106305420000011
hot_tale__hot_ale10_37c__1,0.0587829407536465,-0.917643721
hot_tale__hot_ale10_37c__2,-0.4271886727450005,-0.9719036560000004
hot_tale__hot_ale10_44c__1,0.3325874016027996,-0.3839800000000002
hot_tale__hot_ale10_44c__2,0.9733755814866591,-0.16028494399999982
hot_tale__hot_ale16_30c__1,-6.098916460709503,-1.156334171
hot_tale__hot_ale16_30c__2,-6.431701836254652,-1.0266639519999998
hot_tale__hot_ale16_37c__1,-6.516081224429681,-1.1844748239999987
hot_tale__hot_ale16_37c__2,-6.099310065583484,-1.1742849679999994
hot_tale__hot_ale16_44c__1,-4.95779597223141,-0.41894225500000015
hot_tale__hot_ale16_44c__2,-4.169845806653284,-0.2856581620000016
pdhr_ale__pdhR-13_51__1,1.293340885573223,-0.11419232600000127
pdhr_ale__pdhR-13_51__2,0.9350313301318476,-0.09090013600000013
pdhr_ale__pdhR-14_46__1,2.566409404848897,0.11974795200000088
pdhr_ale__pdhR-14_46__2,1.4608047357113627,0.12486786200000033
pdhr_ale__pdhR-15_51__1,-0.2742472644831537,-0.1529568620000008
pdhr_ale__pdhR-15_51__2,-0.4629388704540549,-0.1056479760000002
pdhr_ale__pdhR-16_49__1,1.1495558558860677,0.1736673660000001
pdhr_ale__pdhR-16_49__2,1.7996936643890868,-0.08014692899999963
tcs__del_atoC_LiAcet__1,10.41934762948277,0.07293228799999874
tcs__del_atoC_LiAcet__2,10.164145191287725,0.08558736999999894
tcs__del_atoC_LiCl__1,8.465414965919749,0.08524624999999908
tcs__del_atoC_LiCl__2,8.902989267433247,0.0186196160000005
tcs__del_atoC_m9__1,3.708122567969403,-0.04577471800000055
tcs__del_atoC_m9__2,2.819017938738994,-0.051182880000000715
tcs__del_baeR_etoh__1,3.062679862637109,-1.4581327789999987
tcs__del_baeR_etoh__2,3.096092379927393,-1.1763932190000004
tcs__del_baeR_lb__1,0.6622608144663913,0.23402994399999955
tcs__del_baeR_lb__2,0.6416822177156009,0.2443653440000002
tcs__del_btsR_01xlb__1,1.7052430834190522,-0.4494025549999998
tcs__del_btsR_01xlb__2,0.8876741420233922,-0.5649843890000001
tcs__del_btsR_lb__1,-0.0617954104306211,-0.0695399830000003
tcs__del_btsR_lb__2,-0.0736831356011068,0.005588332000000307
tcs__del_btsR_pyruvate__1,0.9573089993035868,-0.5116017770000011
tcs__del_btsR_pyruvate__2,1.3330152038986227,-0.5205223670000017
tcs__del_cpxR_etoh__1,-4.846489742449752,-8.11516967
tcs__del_cpxR_etoh__2,-5.384770805438798,-8.11516967
tcs__del_cpxR_lb__1,-5.421136931710167,-8.11516967
tcs__del_cpxR_lb__2,-5.686056649325062,-8.11516967
tcs__del_cusR_CuSO4__1,11.784906398729458,1.1031450750000005
tcs__del_cusR_CuSO4__2,11.637372130431167,1.0918724490000002
tcs__del_cusR_lb__1,-0.2134892606290801,-0.1889431290000001
tcs__del_cusR_lb__2,-0.5690365563093943,-0.3044116630000007
tcs__del_kdpE_01-kcl__1,4.792023739180685,0.5676237390000001
tcs__del_kdpE_01-kcl__2,4.721442359420276,0.5081176339999995
tcs__del_kdpE_115-kcl__1,1.09693451426547,-0.1285022660000017
tcs__del_kdpE_115-kcl__2,0.9732153258009808,-0.20955395399999865
tcs__del_phoB_m9__1,7.833463351765788,0.0004925880000001825
tcs__del_phoB_m9__2,7.614316486589499,0.058835445999999784
tcs__del_phoB_m9p__1,17.512165947956966,-0.03515381500000103
tcs__del_phoB_m9p__2,17.518808649096705,-0.007822716999999813
tcs__del_rcsB_etoh__1,4.704382556770832,-0.7620316889999987
tcs__del_rcsB_etoh__2,4.753209943660468,-0.6736793879999999
tcs__del_rcsB_lb__1,0.597264619999308,0.09179587799999922
tcs__del_rcsB_lb__2,1.0301863931118571,0.1545685670000001
tcs__del_zraR_lb__1,0.4821631597287902,-0.09834924599999972
tcs__del_zraR_lb__2,0.364090022718763,-0.11137016800000056
tcs__del_zraR_zncl2__1,5.70237957019303,0.5395339010000004
tcs__del_zraR_zncl2__2,5.632941789509997,0.5818603839999987
tcs__wt_01-kcl__1,4.766383290979717,0.2551139110000005
tcs__wt_01-kcl__2,4.823859261843561,0.2563628349999991
tcs__wt_01xlb__1,1.2687028189982847,-0.6099235910000003
tcs__wt_01xlb__2,1.3786555906910265,-0.6095663550000001
tcs__wt_115-kcl__1,1.507609661314925,-0.1420766620000009
tcs__wt_115-kcl__2,1.547549240409245,-0.19695695700000027
tcs__wt_CuSO4__1,1.5722036906974068,-0.3491044590000003
tcs__wt_CuSO4__2,2.1904453056888737,-0.2986586270000009
tcs__wt_etoh__1,4.851440672041606,-0.44597890600000056
tcs__wt_etoh__2,4.875246185854439,-0.3586412670000003
tcs__wt_lb__1,1.3278103043498888,0.10966768599999988
tcs__wt_lb__2,0.7956426065351284,0.13041708599999954
tcs__wt_LiAcet__1,12.590881608609331,0.19330223700000104
tcs__wt_LiAcet__2,11.773685586204673,0.13087803999999892
tcs__wt_LiCl__1,11.827662164156257,0.12776876200000056
tcs__wt_LiCl__2,11.495614149962169,0.13727762899999973
tcs__wt_m9p__1,15.161100550856654,0.14037129099999926
tcs__wt_m9p__2,15.271215744164994,0.19542098799999866
tcs__wt_pyr__1,1.2824006633929617,-0.5108778540000003
tcs__wt_pyr__2,1.1456511887044771,-0.5182420179999996
tcs__wt_zncl2__1,7.291903687796094,0.565597618
tcs__wt_zncl2__2,7.126810281519707,0.5700599939999993
ros_tale__0_0_0pq__1,-1.6586485632052248,-0.9063387170000006
ros_tale__0_0_0pq__2,-1.558925139221116,-0.8610538629999995
ros_tale__0_0_250pq__1,-0.0811751732953588,0.21075892
ros_tale__0_0_250pq__2,-0.4070328927175085,0.14056082199999942
ros_tale__1_mid_250pq__1,0.8972993782168867,-0.6644265690000006
ros_tale__1_mid_250pq__2,0.603670523784668,-0.6408598210000003
ros_tale__1_0_0pq__3,-0.8972138675801391,-0.7224240620000009
ros_tale__1_0_0pq__4,-0.5495727499332683,-0.6526911480000006
ros_tale__1_0_250pq__1,0.42844581831252,-0.8244349660000001
ros_tale__1_0_250pq__2,0.6654893655776266,-0.878853072000001
ros_tale__1_0_750pq__1,4.013987753028603,-1.1990032
ros_tale__1_0_750pq__2,6.303150620147717,-1.0979971810000002
ros_tale__1_1_0pq__1,6.196100157905324,-0.9518913410000004
ros_tale__1_1_0pq__2,6.305852460720003,-0.8028934609999999
ros_tale__1_1_250pq__1,3.612344608205963,-1.3570437039999987
ros_tale__1_1_250pq__2,3.1310276142986724,-1.3477130620000004
ros_tale__1_1_750pq__1,-0.4861856756048449,-1.5270958629999996
ros_tale__1_1_750pq__2,2.055262678309889,-1.1930465020000005
ros_tale__1_2_0pq__1,-3.084804925526023,-1.47771221
ros_tale__1_2_0pq__2,10.35134290094205,-0.7854254790000006
ros_tale__1_2_250pq__1,-1.9380070043063884,-1.4669988170000003
ros_tale__1_2_250pq__2,-0.9211897541666068,-1.449036113
ros_tale__1_2_750pq__1,-0.0648585783729007,-1.3245790379999995
ros_tale__1_2_750pq__2,0.8634668378850182,-1.23478113
ros_tale__1_3_0pq__1,-0.3398921561139265,-0.7984064270000006
ros_tale__1_3_0pq__2,-1.180940248237639,-0.9186238860000008
ros_tale__1_3_250pq__1,-3.006130170511633,-1.338775762000001
ros_tale__1_3_250pq__2,-3.301083632612818,-0.9996017170000008
ros_tale__1_3_250pq__3,-3.2651935209141603,-1.0285048689999998
ros_tale__1_3_250pq__4,-3.381688190286468,-0.7094920060000005
ros_tale__1_3_750pq__1,-2.312705963895927,-1.2147598879999997
ros_tale__1_3_750pq__2,-2.820406066700774,-1.2032906710000004
ros_tale__1_4_0pq__1,1.4554695959103396,-0.5579585379999994
ros_tale__1_4_0pq__2,-1.5672260538393996,-0.7329360370000009
ros_tale__1_4_250pq__1,-3.907190843381049,-1.1441822650000004
ros_tale__1_4_250pq__2,-4.619607851261415,-0.9629349200000004
ros_tale__1_4_750pq__1,-4.275972155360293,-1.134663958
ros_tale__1_4_750pq__2,-4.017489367442476,-1.3546517050000002
ros_tale__1_4_750pq__3,-5.100522161584443,-0.8615780379999993
ros_tale__1_4_750pq__4,-4.4345536290585,-1.2759771359999998
ros_tale__2_mid_250pq__1,-0.1439566668279849,-0.2650560860000004
ros_tale__2_mid_250pq__2,-0.4236195219576081,-0.4266907370000004
ros_tale__2_0_0pq__1,7.174408444492799,-0.2701216550000005
ros_tale__2_0_0pq__2,6.711691379670671,-0.2932722410000004
ros_tale__2_0_250pq__1,-0.4018099205014472,-1.0068428250000006
ros_tale__2_0_250pq__2,-1.0136273755180734,-1.146121334
ros_tale__2_0_750pq__1,-1.96638789144034,-0.2420988600000005
ros_tale__2_0_750pq__2,-1.9005956470721077,-0.09444603300000054
ros_tale__2_1_0pq__1,-1.4647422876809375,-1.2021151740000002
ros_tale__2_1_0pq__2,-2.129573617608377,-1.167897117
ros_tale__2_1_250pq__1,-1.7082111912564777,-0.8814448220000006
ros_tale__2_1_250pq__2,1.5906281684029049,-0.8913671570000004
ros_tale__2_1_750pq__1,7.946736132385664,-0.9051123939999988
ros_tale__2_1_750pq__2,8.677653621383886,-0.7879700420000004
ros_tale__2_1_750pq__3,9.010411610110912,-0.8999967460000002
ros_tale__2_2_0pq__1,-1.5686190471505046,-1.49600563
ros_tale__2_2_0pq__2,-1.259476211761232,-1.1453336440000002
ros_tale__2_2_250pq__1,2.3697477245038776,-1.3535615449999998
ros_tale__2_2_250pq__2,4.222551818192756,-1.1329083999999998
ros_tale__2_2_750pq__1,-0.7009741181209533,-1.149695115
ros_tale__2_2_750pq__2,-2.732687469468704,-1.0035422820000006
ros_tale__2_3_0pq__1,-1.5401505761800351,-1.4975286699999997
ros_tale__2_3_0pq__2,-1.89880873681059,-1.27602948
ros_tale__2_3_250pq__1,-2.3874283361867867,-1.7579131810000002
ros_tale__2_3_250pq__2,-1.4921158780662591,-2.123097154
ros_tale__2_3_750pq__1,-1.0900986483786692,-1.5191010250000003
ros_tale__2_3_750pq__2,-1.5492045286095888,-1.7444007629999998
ros_tale__3_0_0pq__1,1.5077980777275533,-0.4027855200000001
ros_tale__3_0_0pq__2,2.0856231310005997,-0.3458190739999987
ros_tale__3_0_250pq__1,-0.386779444314236,-0.3441390200000001
ros_tale__3_0_250pq__2,-0.755037005881874,-0.4440448860000004
ros_tale__3_0_750pq__1,-0.422941550040366,1.4400880679999997
ros_tale__3_0_750pq__2,-1.0470955207771555,1.489093840999999
ros_tale__3_1_0pq__1,0.5818667252086402,-0.4261191679999996
ros_tale__3_1_0pq__2,-0.0802641029758856,-0.4254391430000002
ros_tale__3_1_250pq__1,5.001499111642743,-0.4846259870000002
ros_tale__3_1_250pq__2,-0.1551323048103422,-0.8339006470000009
ros_tale__3_1_750pq__1,2.707671879390833,-0.383307963
ros_tale__3_1_750pq__2,-0.3659942090283021,-0.7242027750000002
ros_tale__3_2_0pq__1,-1.2917301920190225,0.4280083870000002
ros_tale__3_2_0pq__2,-1.1652514275734993,0.4761709339999989
ros_tale__3_2_0pq__3,-1.2182833606724086,0.4747369320000008
ros_tale__3_2_0pq__4,-0.8885299700438323,0.4840471500000003
ros_tale__3_2_250pq__1,2.989140166761497,-0.4798134170000008
ros_tale__3_2_250pq__2,4.464887187565301,-0.49565164899999997
ros_tale__3_2_750pq__1,1.8870066020417944,-0.923994455
ros_tale__3_2_750pq__2,0.9667700498416304,-1.2068908460000003
ros_tale__3_3_0pq__1,11.106181386551384,0.6765078599999992
ros_tale__3_3_0pq__2,14.504091378304386,0.5987070269999997
ros_tale__3_3_0pq__3,11.402256945545252,0.7073629789999991
ros_tale__3_3_0pq__4,14.690440158226458,0.539495732999999
ros_tale__3_3_250pq__1,4.818610988280313,-0.2611517689999987
ros_tale__3_3_250pq__2,4.323719588198571,0.06269745700000051
ros_tale__3_3_750pq__1,5.345100154177185,-0.21611416700000066
ros_tale__3_3_750pq__2,5.566626812086128,-0.08254655799999888
ros_tale__3_4_0pq__1,5.405958168013254,-0.09830067999999947
ros_tale__3_4_0pq__2,5.817809618157722,0.07474113399999993
ros_tale__3_4_250pq__1,10.349431369529256,0.3693065699999991
ros_tale__3_4_250pq__2,9.926746845828024,0.06402296099999916
ros_tale__3_4_750pq__1,6.114573065988384,-0.2807407890000002
ros_tale__3_4_750pq__2,7.850909031334628,-0.08532294000000107
pcoli__atASMT_325G__1,0.0115313078869271,-0.5644332800000003
pcoli__atASMT_325G__2,-0.1254832933226536,-0.613418824
pcoli__bpTDC__1,3.98494675047178,-0.9254388979999996
pcoli__bpTDC__2,3.893839923353761,-0.9448532400000004
pcoli__BRCA__1,-2.036645654173013,-0.9751513390000001
pcoli__BRCA__2,-1.9216304602424268,-1.0995152500000005
pcoli__BRCActrl__1,0.5350305397462478,-0.8596859800000001
pcoli__BRCActrl__2,0.5687346152922313,-0.9113082570000008
pcoli__BRCAswap__1,-3.2303423684581496,-0.7512869229999994
pcoli__BRCAswap__2,-3.160322205383005,-0.7785301690000006
pcoli__btAANAT__1,-1.52768769130153,-0.8064188770000005
pcoli__btAANAT__2,-1.6343071138823269,-0.7578245210000016
pcoli__btASMT__1,-2.3631915963125225,-1.030277194
pcoli__btASMT__2,-1.9969665435041764,-0.9329740429999998
pcoli__CC1__1,0.6544811878441759,-0.2862034800000002
pcoli__CC1__2,1.0372537650793934,-0.3043132660000003
pcoli__ccCOMT__1,-2.4419065706428897,-0.7992336050000004
pcoli__ccCOMT__2,-2.2356076519819226,-0.7989293010000003
pcoli__ckDDC__1,2.071590998147295,-0.4710030340000007
pcoli__ckDDC__2,2.7728152692021872,-0.3559077370000017
pcoli__CNTF_belt__1,-2.271830976241868,-0.687148938
pcoli__CNTF_belt__2,-1.9994607076339248,-0.7355272290000006
pcoli__cobPNMT__1,-2.0251382052981097,-0.7034452279999996
pcoli__cobPNMT__2,-1.8992481835679251,-0.6607070220000004
pcoli__cvPhhB__1,-0.3903623820506781,-0.5383893729999993
pcoli__cvPhhB__2,0.5234275395701371,-0.5396617929999996
pcoli__ggAANAT__1,-3.150486028959604,-0.8748788129999996
pcoli__ggAANAT__2,-3.149413495311621,-0.9443709679999994
pcoli__ggTPH__1,-1.0736370189587476,-0.656485269
pcoli__ggTPH__2,0.96676748193134,-0.650215115
pcoli__hsAANAT__1,0.0857447004169672,-0.05119632100000082
pcoli__hsAANAT__2,-0.4053407945862421,-0.11709514299999935
pcoli__hsASMT__1,-0.4497692077411884,-0.8769752780000006
pcoli__hsASMT__2,0.5117684972681825,-0.9300138379999998
pcoli__hsPNMT_mb__1,-1.289018153024709,-0.6597496650000005
pcoli__hsPNMT_mb__2,-1.4148618855850494,-0.5616258479999994
pcoli__hsTPH__1,-1.1233714554533187,-1.031707194
pcoli__hsTPH__2,-0.236897819996333,-0.993056663
pcoli__hsTPH_E2K__1,0.5626018826591251,-0.6033163990000006
pcoli__hsTPH_E2K__2,1.9326572603720769,-0.6767883689999987
pcoli__hsTPH_E2K_N91I_P99C__1,-1.3968757476140976,-0.9519543920000012
pcoli__hsTPH_E2K_N91I_P99C__2,-1.2135039718262968,-1.0016330310000008
pcoli__hsTPH_N158trunc__1,1.4645861608707416,-0.7343660239999998
pcoli__hsTPH_N158trunc__2,1.988545600352684,-0.7440339220000016
pcoli__hsTPH_N174trunc__1,-0.4659045416875216,-0.6503933670000004
pcoli__hsTPH_N174trunc__2,1.4995895168153697,-0.6835178320000006
pcoli__hsTPH_Ntermtrunc__1,0.6886569287350306,-0.41424029900000026
pcoli__hsTPH_Ntermtrunc__2,-1.5586426926218129,-0.3928270610000002
pcoli__hsTPH1__1,-1.81328152989419,-0.5650874039999998
pcoli__hsTPH1__2,-1.9041026463499824,-0.6532414850000006
pcoli__MBP__1,0.1610113031211389,-1.1290221460000005
pcoli__MBP__2,1.8557036495177537,-0.7798633140000001
pcoli__msCOMT__1,-1.1419112426045237,-0.99654473
pcoli__msCOMT__2,-1.4852416093458778,-0.9988061920000008
pcoli__ocAANAT__1,-3.133873886216741,-0.97579028
pcoli__ocAANAT__2,-2.784076999655291,-1.0197131940000004
pcoli__osTDC_K374H__1,-3.573636682410686,-0.3643149460000004
pcoli__osTDC_K374H__2,-3.361121178091948,-0.2745794229999996
pcoli__osTDC_K374L__1,0.9209467528707264,-0.8205802050000006
pcoli__osTDC_K374L__2,2.128429495473916,-0.7272556840000002
pcoli__osTDC_K374Q__1,-2.651498111299217,-0.6822556710000001
pcoli__osTDC_K374Q__2,-2.2327920308730755,-0.6992002800000003
pcoli__osTDC_L360V__1,-2.419533845097035,-0.989697242000001
pcoli__osTDC_L360V__2,-1.7209290415455016,-0.9633519800000006
pcoli__pmTPH__1,-0.9038816649017734,-1.0392869740000004
pcoli__pmTPH__2,0.666796044836179,-1.008548684
pcoli__RFC__1,0.3305851595233054,-0.7081558460000004
pcoli__RFC__2,0.5444734304790093,-0.7294685550000004
pcoli__RFCctrl__1,-1.04215538774799,-0.015211897000000363
pcoli__RFCctrl__2,-1.224842984517397,-0.06079938200000079
pcoli__RFCnopause__1,-0.1520477416376333,-0.041506000000000036
pcoli__RFCnopause__2,0.8191657914552408,-0.11553060200000065
pcoli__RFCpluspause__1,-0.8306577939068309,-0.27831393900000023
pcoli__RFCpluspause__2,-0.7439818246958434,-0.3782386899999999
pcoli__rnCOMT_sol__1,-0.201234559629473,0.006054255000000453
pcoli__rnCOMT_sol__2,-0.5236029815680024,-0.017737728000000175
pcoli__rnPNMT__1,-1.0624347163976604,-1.1527090860000009
pcoli__rnPNMT__2,-0.2150365044418982,-1.1545329510000002
pcoli__rnTDC__1,-0.6053569098305903,-1.0664635640000002
pcoli__rnTDC__2,-0.7320190435482158,-0.9739135039999988
pcoli__rnTDC_trunc__1,1.3821474059196623,-0.5354321340000006
pcoli__rnTDC_trunc__2,2.715707245576312,-0.4722279290000007
pcoli__saCOMT_T2A__1,-1.3594210550535102,-0.5059802179999995
pcoli__saCOMT_T2A__2,-1.0881297619982389,-0.6189615560000004
pcoli__sfCOMT__1,-2.8530113458360176,-1.1751374840000004
pcoli__sfCOMT__2,-2.6953469463522537,-1.2386024999999998
pcoli__sgAANAT_D63G__1,-0.2897382501426852,-0.645930109
pcoli__sgAANAT_D63G__2,-0.1548505444799695,-0.7551897820000004
pcoli__ssDDC__1,-0.3025051726278876,-0.8346730360000016
pcoli__ssDDC__2,0.7329407584209257,-0.8116421779999996
pcoli__TP53B__1,0.4895140256108118,-0.4928931890000001
pcoli__TP53B__2,0.307302618687132,-0.5093344160000006
pcoli__WT__1,-0.6537340291107114,-0.25568564100000035
pcoli__WT__2,-1.2363795490162566,-0.2337497339999999
cck__glu_ale4__1,-5.813905423407123,-0.8070822329999999
cck__glu_ale4__2,-6.17867477351468,-1.3995666790000003
cck__cck_ale1__1,-5.862622227827343,-1.3383045290000002
cck__cck_ale1__2,-5.863061116278043,-1.271300965
cck__cck_ale2__1,-4.766755242760829,-1.25330869
cck__cck_ale2__2,-4.869600653906503,-1.269837239
cck_pgi__gmos_delpgi__1,-0.2556469041696556,-0.4234895590000001
cck_pgi__gmos_delpgi__2,0.6876943658467457,-0.140367652000001
cck_pgi__pgi_ale1__1,-1.528891458806964,-0.4906800310000001
cck_pgi__pgi_ale1__2,-1.9841885672334925,-0.7342471190000001
cck_pgi__pgi_ale2__2,-1.69723949217571,-0.4820084790000001
cck_pgi__pgi_ale3__1,-2.341345314107232,-0.4831642720000016
cck_pgi__pgi_ale3__2,-2.091499174267492,-0.950666696
cck_pgi__pgi_ale4__1,-2.505959068385575,-0.44578877600000055
cck_pgi__pgi_ale4__2,-2.299115622562951,-1.123385442000001
cck_pgi__pgi_ale4__3,-1.4702154100805385,-1.045617718
cck_pgi__pgi_ale5__1,-4.564958142299327,-0.6427065070000006
cck_pgi__pgi_ale5__2,-4.009663754056083,-1.0558309670000003
cck_pgi__pgi_ale6__1,-3.1640832810166977,-0.6758351200000003
cck_pgi__pgi_ale6__2,-2.520936382005593,-0.7615490039999999
cck_pgi__pgi_ale7__1,-3.5813521952305,-0.6978717090000002
cck_pgi__pgi_ale7__2,-3.185829784891834,-1.0135464879999994
cck_pgi__pgi_ale8__1,-4.024541865855698,-1.0278525150000002
cck_pgi__pgi_ale8__2,-3.579181154583202,-1.397184975
cck_sdh__gmos_delsdhCB__1,-3.830399874632154,-0.18896767000000025
cck_sdh__gmos_delsdhCB__2,-0.7754832888248212,-0.23333170200000095
cck_sdh__sdh_ale1__1,-5.707429593925209,-0.6771656410000002
cck_sdh__sdh_ale1__2,-6.218538313700436,-0.8442131750000001
cck_sdh__sdh_ale2__1,-6.569196073099198,-0.9201109250000004
cck_sdh__sdh_ale3__2,-6.547363159963503,-0.656169492000001
cck_sdh__sdh_ale3__1,-5.86272256272037,-0.8321430320000003
cck_sdh__sdh_ale3__3,-6.128595090516931,-0.9318479970000012
cck_pts__gmos_delptsHIcrr__2,5.6898158821414775,-0.9089337810000018
cck_pts__gmos_delptsHIcrr__1,4.604002603139612,-0.9301416100000006
cck_pts__pts_ale1__2,3.589797156777483,-0.3292073920000016
cck_pts__pts_ale1__1,2.795744556541678,-0.5154456970000005
cck_pts__pts_ale2__2,-4.519453785282215,-1.6168842440000004
cck_pts__pts_ale2__1,-4.278435341377012,-1.5984902720000005
cck_pts__pts_ale3__2,-6.168331593562803,-1.8627349120000003
cck_pts__pts_ale3__1,-5.633307613553496,-1.4102437190000003
cck_pts__pts_ale4__2,-4.431677315051316,-1.3943252679999991
cck_pts__pts_ale4__1,-4.752522226454422,-1.4944749800000006
cck_gnd__gmos_delgnd__1,-4.025096808885482,-0.3931714970000009
cck_gnd__gmos_delgnd__2,-5.041782836033306,-0.3409163099999999
cck_gnd__gnd_ale1__1,-5.007636568257306,-1.317472093
cck_gnd__gnd_ale1__2,-5.670716467384564,-1.2476480010000008
cck_gnd__gnd_ale2__1,-5.971445210516203,-1.3690537620000012
cck_gnd__gnd_ale2__2,-4.69896537068959,-1.2491225609999999
cck_gnd__gnd_ale3__1,-5.288613279706627,-1.2251689060000004
cck_gnd__gnd_ale3__2,-5.311168426117095,-1.4483535750000005
cck_tpiA__gmos_deltpiA__1,1.3275643724085493,-0.5499410950000003
cck_tpiA__gmos_deltpiA__2,-0.1853854658339841,-0.8196377710000018
cck_tpiA__tpiA_ale1__1,-4.547786868800621,-0.8188197400000004
cck_tpiA__tpiA_ale1__2,-4.761154946283342,-0.6152636130000007
cck_tpiA__tpiA_ale2__1,1.131372318898478,-0.6187719310000004
cck_tpiA__tpiA_ale2__2,0.9531762914400826,-0.6672081490000004
cck_tpiA__tpiA_ale3__1,-4.997367431849543,-0.7112136960000006
cck_tpiA__tpiA_ale3__2,-4.944188311178399,-0.8402231420000009
cck_tpiA__tpiA_ale4__1,-5.192351077655186,-0.8110527850000002
cck_tpiA__tpiA_ale4__2,-5.400332656695043,-0.8667109440000003
acid_tale__acid_ale1_pH7__1,-0.8638423488216783,-0.9946144769999998
acid_tale__acid_ale1_pH7__2,-1.0010499851020995,-1.023891623
acid_tale__acid_ale1_pH5__1,-6.576089879345473,-0.7328993050000001
acid_tale__acid_ale1_pH5__2,-6.807194120134799,-0.6827414390000001
acid_tale__acid_ale2_pH7__1,-1.1838703857366466,-0.8973209870000005
acid_tale__acid_ale2_pH7__2,-1.1942166274282386,-0.8682182220000003
acid_tale__acid_ale2_pH5__1,-3.9617313492173913,-0.949179184
acid_tale__acid_ale2_pH5__2,-3.0650040858760934,-0.8661939420000007
acid_tale__low_Mg_ale_pH7__1,-1.9469635202526667,-0.949186665
acid_tale__low_Mg_ale_pH7__2,-1.5532015350898798,-0.8378008460000004
acid_tale__low_Mg_ale_pH5__1,-4.932261792941521,-0.7709386250000003
acid_tale__low_Mg_ale_pH5__2,-5.406016687030597,-0.8415510410000007
acid_tale__MES_ale_pH7__1,-1.3993023210855524,-0.7540278840000001
acid_tale__MES_ale_pH7__2,-0.9001770983531857,-0.8148888320000003
acid_tale__MES_ale_pH5__1,-7.954324690060686,-0.5394806010000002
acid_tale__MES_ale_pH5__2,-7.569225254106242,-0.3546984480000006
acid_tale__gmos_pH7__1,-1.3653523690943965,-0.7061853870000006
acid_tale__gmos_pH7__2,-1.2721660311486311,-0.7740952570000008
acid_tale__gmos_pH5__1,-7.733258653864603,-0.7234331379999999
acid_tale__gmos_pH5__2,-7.183852519241015,-0.7654556250000004
adnB__wt_adn__1,1.96758151398012,-1.019356598
adnB__wt_adn__2,1.5457534420949546,-0.552720538
adnB__delydhB_adn__1,3.226006716978804,-1.4882774320000005
adnB__delydhB_adn__2,2.474313698917849,-0.5732517270000006
ytf2__wt_glc__1,-2.0401479574698453,-0.1656981540000002
ytf2__wt_glc__2,-1.5533011602601283,-0.12609281100000036
ytf2__ybcM_glc__1,2.539310516766623,-0.07755298400000044
ytf2__ybcM_glc__2,2.447866274954828,0.04657955100000066
ytf2__ydhB_glc__1,-2.216528265665618,-0.17791384100000052
ytf2__ydhB_glc__2,-2.592442433384924,-0.12174398500000015
ytf2__yfeC_glc__1,-2.723027119434005,-0.16168137200000032
ytf2__yfeC_glc__2,-2.0021408154283167,-0.14631524600000034
ytf2__yciT_glc__1,-2.1834376507552,-0.13640398100000173
ytf2__yciT_glc__2,-1.847153048245068,-0.16270835999999989
ytf2__ydiZ_glc__1,-0.9120580816190834,-0.30059193700000103
ytf2__ydiZ_glc__2,-1.4387020986666903,-0.3475449379999995
ytf2__ynfL_glc__1,-1.4640012197690933,-0.02739688600000001
ytf2__ynfL_glc__2,-1.5748007230639518,-0.0324771410000011
ytf3__wt_glc2__1,-0.0933031966047181,-0.0558162160000002
ytf3__wt_glc2__2,0.2705891443295681,0.06386984899999959
ytf3__wt_pH7_lactate__1,0.8134559506993025,0.20764949199999985
ytf3__wt_pH7_lactate__2,0.8422359940978444,0.07324340699999965
ytf3__wt_pH55_lactate__1,-4.424086328592663,-0.02808332700000093
ytf3__wt_pH55_lactate__2,-4.307751886850171,0.05224965600000076
ytf3__wt_pH55_HCl__1,-3.850573629861424,0.08018574799999989
ytf3__wt_pH55_HCl__2,-3.616102124252469,-0.042223852999999416
ytf3__dyieP_pH7__1,0.4363836978249979,0.01997884799999916
ytf3__dyieP_pH7__2,0.3544095764631033,0.06154537900000001
ytf3__dyieP_pH55__1,0.468586202156165,0.10182000000000002
ytf3__dyieP_pH55__2,1.1603545163155222,0.26849150700000024
minicoli__aldA_f1c2__1,7.018791076330592,0.6672339728582735
minicoli__aldA_minE__1,5.445298096955443,0.1943346044632417
minicoli__mg1655_glc__1,0.5436669720423117,-0.9498255416371872
minicoli__mg1655_glc__2,0.1223919641234824,-0.8354283223952965
minicoli__minE_cyt__1,6.616505596171926,-0.3730502324607494
minicoli__minE_cyt__2,6.403069988337176,-0.4263593139334976
minicoli__minE_fruc__1,6.347083438191305,-0.14549374635762113
minicoli__minE_fruc__2,5.9938877693054415,-0.3123729198819332
minicoli__minE_glc__1,5.685685045379777,-0.4137921835300773
minicoli__minE_glc__2,6.349432813554691,-0.3652917270613747
minicoli__minE_glyc__1,8.444700678630062,0.2539347893228783
minicoli__minE_glyc__2,8.338784910915578,0.3409599966866921
