,-0.07966455008477612,-0.05310970005651741,-0.026554850028258706,0.0,0.026554850028258706,0.0531097000565174,0.07966455008477612,0.10621940011303484,0.13277425014129351,0.1593291001695522,0.1858839501978109,0.21243880022606965,0.23899365025432834,0.26554850028258703,0.2921033503108458,0.31865820033910447,0.34521305036736316,0.37176790039562185,0.39832275042388054,0.4248776004521393
thresh,-0.06638712507064676,0.06638712507064676,2,,,,,,,,,,,,,,,,,
unreg,1,6,351,3118,256,9,0,0,4,0,1,1,0,2,0,0,1,0,0,0
fur,0,1,16,75,25,11,2,5,0,0,1,0,0,0,0,0,0,0,0,0
unreg_genes,['sodB'],[],[],[],[],[],[],[],['sitB' 'sitA' 'sitC' 'sitD'],[],['iroE'],['iroD'],[],['iroC' 'iroN'],[],[],['iroB'],[],[],[]
fur_genes,[],['fhuA'],"['yojI' 'fhuB' 'fepD' 'fdhE' 'sdhD' 'amtB' 'yebN' 'fhuC' 'fepG' 'ndh'
 'hybB' 'ybdA' 'sdhB' 'fhuD' 'gnd' 'fumC']","['oppD' 'rpoS' 'hybE' 'pyrC' 'lpdA' 'flhC' 'sdhC' 'STM3136' 'oppF' 'yjbJ'
 'metH' 'hybA' 'hybD' 'ompR' 'recN' 'fepC' 'oppC' 'adk' 'hybF' 'metJ'
 'flhD' 'ygaC' 'katE' 'adhP' 'STM2148' 'acnA' 'yhhY' 'fnr' 'STM3135'
 'cyoA' 'hybC' 'hypO' 'garR' 'katG' 'tonB' 'yhhK' 'map' 'feoA' 'yhaJ'
 'fumB' 'hmpA' 'yigN' 'sdhA' 'fur' 'STM0692' 'zwf' 'gltB' 'oppA' 'stfA'
 'yiiU' 'yciR' 'sodA' 'ydiE' 'pepD' 'soxS' 'cyoB' 'nagD' 'exbB' 'ftn'
 'feoB' 'hybG' 'glnD' 'garK' 'cyoD' 'oppB' 'purR' 'STM1263' 'exbD' 'yhgG'
 'cyoC' 'aspC' 'soxR' 'ftnB' 'sucA' 'ynfD']","['fhuF' 'yrbL' 'glnK' 'ushB' 'sucB' 'garL' 'gltD' 'sucC' 'fepE' 'sdiA'
 'nagA' 'fepB' 'sucD' 'cyoE' 'nagB' 'yqjH' 'nagC' 'gpmA' 'entA' 'yfiD'
 'gdhA' 'entE' 'ybdZ' 'entC' 'entB']","['sufA' 'ybdB' 'sufB' 'ynhA' 'cirA' 'fes' 'fepA' 'sufS' 'sufD' 'entF'
 'STM1586']",['sufC' 'fhuE'],['mntH' 'nrdF' 'nrdE' 'nrdI' 'nrdH'],[],[],['STM4552'],[],[],[],[],[],[],[],[],[]
