k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.007423840868286787,,,
10,Copper,False,-0.007188905440270902,,,
5,Lead,False,0.006858185571618378,,,
13,UC-6,False,0.005687332884408533,,,
6,Iron,False,0.005244446247816086,,,
12,Zinc - Intermediate,False,-0.00429841955697321,,,
7,Zinc - Steady,False,-0.004146942410152407,,,
4,UC-4,False,-0.003206077292561531,,,
0,UC-1,False,-0.002829506429843605,,,
11,Chromium,False,0.002822965893428773,,,
8,Zinc - Fast,False,-0.002690146034583449,,,
14,UC-7,False,0.0015502959361765533,,,
1,UC-2,False,-0.0012633397593162954,,,
2,UC-3,False,0.0011163100332487372,,,
9,UC-5,False,0.0005217485876013357,,,
