,b0151
control__wt_glc__1,6.2940389974
control__wt_glc__2,6.4084261078
fur__wt_dpd__1,7.1375663203
fur__wt_dpd__2,7.2582755633
fur__wt_fe__1,5.6537745107
fur__wt_fe__2,5.2503421083
fur__delfur_dpd__1,6.7804775848
fur__delfur_dpd__2,6.5152801673
fur__delfur_fe2__1,6.4581243613
fur__delfur_fe2__2,6.6121016319
acid__wt_ph5__1,6.2321965317
acid__wt_ph5__2,6.0060641043
acid__delgadx_ph5__1,5.8520392947
acid__delgadx_ph5__2,5.4343220236
acid__delgadw_ph5__1,4.3380010503
acid__delgadw_ph5__2,4.3895345121
acid__delgade_ph5__1,6.4310955958000005
acid__delgade_ph5__2,6.262925139
oxidative__wt_pq__1,6.3123558001
oxidative__wt_pq__2,6.3787465753
oxidative__deloxyr_pq__1,6.6206697026
oxidative__deloxyr_pq__2,6.6386737269000005
oxidative__delsoxr_pq__1,6.4157081427
oxidative__delsoxr_pq__2,6.3694919216
oxidative__delsoxs_pq__1,6.3908945688
oxidative__delsoxs_pq__2,6.4993590138
nac_ntrc__wt_csn__1,6.4331160976
nac_ntrc__wt_csn__2,6.3911512845
nac_ntrc__wt_cytd__1,6.7126838272
nac_ntrc__wt_cytd__2,6.6098468382
nac_ntrc__wt_gln__1,5.2279497531
nac_ntrc__wt_gln__2,5.0944484345
nac_ntrc__bw_delnac_csn__1,6.8828937022000005
nac_ntrc__bw_delnac_csn__2,7.1882973729
nac_ntrc__bw_delnac_cytd__1,6.8394692535
nac_ntrc__bw_delnac_cytd__2,6.7627032967
nac_ntrc__bw_delnac_gln__1,6.9287507401
nac_ntrc__bw_delnac_gln__2,7.132371617
nac_ntrc__bw_delnac_nh4__1,6.6377809904
nac_ntrc__bw_delnac_nh4__2,6.7696976014
misc__wt_no_te__1,7.0983812319
misc__wt_no_te__2,7.2498711042
misc__bw_delcbl__1,6.6320340085
misc__bw_delcbl__2,6.5113314211999995
misc__bw_delfabr__1,5.8446397794
misc__bw_delfabr__2,5.9702424621
misc__bw_delfadr__1,6.5445849769
misc__bw_delfadr__2,6.8663525499
misc__nitr_031__1,6.8837393728
omics__wt_glu__1,4.5632920677
omics__wt_glu__2,4.6179275234
omics__wt_gly__1,6.416857134
omics__wt_gly__2,6.3333383635
omics__wt_thr__1,5.158084609
omics__wt_thr__2,4.800605487
omics__bw_ac__1,6.1842074771
omics__bw_ac__2,6.0571990603
omics__bw_fum__1,6.510938401
omics__bw_fum__2,6.3491343083
omics__bw_glc__1,6.5986801393
omics__bw_glc__2,6.734232814
omics__bw_pyr__1,6.2310925547
omics__bw_pyr__2,6.091142621
ompr__wt_nacl__1,6.3683753796
ompr__wt_nacl__2,6.1564237872
ompr__bw_delompr_nacl__1,5.9161510464
ompr__bw_delompr_nacl__2,5.9737419051
minspan__wt_ade__1,3.7311915065
minspan__wt_glc__1,4.7739427253
minspan__wt_glc__2,4.7367138593
minspan__wt_glc__3,4.6450754011
minspan__wt_glc__4,5.3860663337
minspan__wt_glc_anaero__1,3.7735996374000003
minspan__wt_glc_anaero__2,2.8332186666
minspan__wt_trp__1,3.7261565068999998
minspan__bw_delcra_glc__1,4.1964678514
minspan__bw_delcra_glc__2,4.2856200652
minspan__bw_delcra_trp__1,3.2159030570000002
minspan__bw_delmntr__1,4.1504317436000004
minspan__bw_delnac_ade__1,5.4042012033
minspan__bw_delnac_glc__1,3.1082282057
cra_crp__wt_ac__1,6.5230184654
cra_crp__wt_ac__2,6.6246335109
cra_crp__wt_fru__1,6.0373030387
cra_crp__wt_fru__2,5.722179948
cra_crp__delcra_ac__1,6.7060593128
cra_crp__delcra_ac__2,6.5546948196
cra_crp__delcra_fru__1,6.7635818193
cra_crp__delcra_fru__2,6.9237659843
cra_crp__delcra_glc__1,6.6836149638
cra_crp__delcra_glc__2,6.8815620793
rpoB__wt_031__1,5.7274312006
rpoB__wt_044__1,5.5366479775
rpoB__wt_lb__1,6.5774086043
rpoB__wt_lb__2,6.1896300458
rpoB__rpoBE546V_031__1,5.0791799178
rpoB__rpoBE546V_044__1,5.1977004197
rpoB__rpoBE546V_lb__1,6.3749690248
rpoB__rpoBE546V_lb__2,6.2425798195
rpoB__rpoBE546V_glc__1,6.5893278611
rpoB__rpoBE672K_glc__1,6.4449340228
rpoB__rpoBE672K_glc__2,6.3223556636
rpoB__rpoBE672K_lb__1,5.642206589
rpoB__rpoBE672K_lb__2,5.4183111444
crp__wt_fru__1,5.8890299993
crp__wt_glyc__1,5.9476251701
crp__wt_glyc__2,5.8428624353
crp__delar1_glyc__1,7.1340009367
crp__delar1_glyc__2,7.2889534316999995
crp__delar1ar2_glyc__1,5.8082907853
crp__delar1ar2_glyc__2,5.9043411687
crp__delar1ar2_glyc__3,6.4029948699
crp__delar2_glyc__1,6.436870519
crp__delar2_glyc__2,6.1687806268
crp__delar2_glyc__3,5.9445322811
crp__delcrp_fru__1,6.527310883
crp__delcrp_fru__2,6.6221319215
crp__delcrp_fru__3,6.5722620254
crp__delcrp_glc__1,6.7312609833
crp__delcrp_glc__2,6.8684169411
crp__delcrp_glc__3,6.7665905353
crp__delcrp_glyc__1,7.2702522598
crp__delcrp_glyc__2,7.2722617654
crp__delcrp_glyc__3,7.0806497299
glu__glu_ale3__1,6.5534819897
glu__glu_ale4__1,6.6658084623
glu__glu_ale5__1,6.6147034462
glu__glu_ale6__1,4.1596574134
glu__glu_ale8__1,6.4659630759
glu__glu_ale9__1,5.4410110959
glu__glu_ale10__1,6.3127688206
42c__wt_42c__1,6.7295037044
42c__42c_ale1__1,5.7429139261
42c__42c_ale2__1,6.7457160407
42c__42c_ale3__1,6.6649713878
42c__42c_ale4__1,6.686949873
42c__42c_ale5__1,6.4560949673
42c__42c_ale6__1,5.7775307736
42c__42c_ale8__1,6.5647018343
42c__42c_ale9__1,6.5815785088
42c__42c_ale10__1,7.1207572925000004
ssw__wt_ac__1,6.8342134078
ssw__wt_glc__1,6.4402579441
ssw__wt_glyc__1,4.9981464366
ssw__wt_xyl__1,6.2037528901
ssw__glc_ale1__1,4.3824762849
ssw__glc_ale2__1,4.4814564497
ssw__glc_ale3__1,4.8440326012
ssw__glyc_ale1__1,4.1511333894
ssw__glyc_ale2__1,5.0654233594
ssw__xyl_ale1__1,5.6065981835
ssw__xyl_ale2__1,6.4525366309
ssw__xyl_ale3__1,7.0106799259
ssw__glc_ac_ac2__1,6.4126639854
ssw__glc_ac_glc1__1,8.2454653739
ssw__glc_ac_glc2__1,3.1556792345
ssw__glc_glyc_glc__1,5.6487610395
ssw__glc_glyc_glyc__1,6.6822968144
ssw__glc_xyl_glc__1,4.4220420161
ssw__glc_xyl_xyl__1,6.3769998965
pgi__glu4_delpgi__1,7.2055608946
pgi__pgi_ale1__1,6.4137553125
pgi__pgi_ale2__1,6.9229106568
pgi__pgi_ale3__1,6.584576587
pgi__pgi_ale5__1,5.1293510158
pgi__pgi_ale6__1,5.3738525146
pgi__pgi_ale7__1,5.1439419534
pgi__pgi_ale8__1,4.6815102926000005
ica__wt_glc__1,5.7702879104
ica__wt_glc__2,5.8047000254
ica__wt_glc__3,6.6162049989
ica__wt_glc__4,6.3296700006
ica__arg_sbt__1,5.9253338976
ica__arg_sbt__2,6.080870319
ica__cytd_rib__1,4.5391709154
ica__cytd_rib__2,4.3024004788
ica__gth__1,6.4814532635
ica__gth__2,6.1361310141
ica__leu_glcr__1,5.4660053828
ica__leu_glcr__2,5.5482088847
ica__met_glc__1,5.1299552334
ica__met_glc__2,5.4883375013
ica__no3_anaero__1,6.7372223902
ica__no3_anaero__2,6.7783689742
ica__phe_acgam__1,5.9512437576
ica__phe_acgam__2,6.0766162473
ica__thm_gal__1,5.7067460147
ica__thm_gal__2,5.9137174033
ica__tyr_glcn__1,5.4869273018
ica__tyr_glcn__2,5.5099130358
ica__ura_pyr__1,6.2311516452
ica__ura_pyr__2,6.6416140764
ica__wt_glc__5,5.36254625
ica__wt_glc__6,4.103497465
ica__bw_delpurR_cytd__1,5.9176351876
ica__bw_delpurR_cytd__2,5.9634072552
ica__ade_glc__1,5.9797785776
ica__ade_glc__2,5.696294012
ytf__wt_glc__1,6.4841805281
ytf__wt_glc__2,6.1565153783
ytf__delyafC__1,4.2618443638
ytf__delyafC__2,4.7658475449
ytf__delyeiE__1,4.2317556589
ytf__delyeiE__2,3.4729745932
ytf__delyiaJ__1,3.4844700161
ytf__delyiaJ__2,3.0974172047
ytf__delyieP__1,6.1816509597
ytf__delyieP__2,6.0593267358
ytf__wt_ph5__1,6.3013204092
