,new_3577620_3577744_c
M9exp_1,11.6815
M9exp_2,11.3152
M9exp_3,11.053
M9tran_1,11.0622
M9tran_2,10.9032
M9tran_3,11.1391
M9stat_1,9.8074
M9stat_2,9.5541
M9stat_3,9.2937
MG-0.1_1,11.3483
MG-0.1_2,10.2782
MG-0.1_3,11.5829
MG-0.2_2,10.8546
MG-0.2_3,11.1502
MG+5_1,11.3304
MG+5_2,10.9804
MG+5_3,11.0235
MG+10_1,11.5773
MG+10_2,11.3359
MG+10_3,10.4165
MG+15_1,10.7801
MG+15_2,12.0569
MG+15_3,11.419
MG+25_1,11.2098
MG+25_2,10.9864
MG+25_3,11.4075
MG+45_1,11.1443
MG+45_2,10.73
MG+45_3,11.5884
MG+60_2,10.9752
MG+60_3,11.0741
MG+90_2,10.8155
MG+90_3,11.0971
MG+120_1,10.3615
MG+120_2,11.4598
MG+120_3,11.049
MG+150_1,11.4134
MG+150_3,11.1712
GM-0.1_1,11.3011
GM-0.1_2,11.3416
GM-0.1_3,11.704
GM-0.2_1,11.2183
GM-0.2_2,11.6305
GM-0.2_3,11.4291
GM+5_1,10.9013
GM+5_2,11.3982
GM+5_3,11.5242
GM+10_2,11.2551
GM+10_3,10.4245
GM+15_1,11.5872
GM+15_2,11.2132
GM+15_3,11.2772
GM+25_1,11.6786
GM+25_2,11.3875
GM+25_3,10.6016
GM+45_1,11.6208
GM+45_2,10.3969
GM+45_3,10.6189
GM+60_1,11.3344
GM+60_2,10.259
GM+60_3,10.3987
GM+90_1,11.7106
GM+90_2,11.308
GM+90_3,11.2575
GM+120_1,10.6558
GM+120_3,11.011
GM+150_1,10.9683
GM+150_2,10.4272
GM+150_3,11.3117
BT_1,11.0388
BT_2,10.1438
B36_1,11.374
B36_2,11.1083
B60_1,11.392
B60_2,10.9281
S0_1,10.9802
S0_2,11.2551
S0_3,11.2914
S1_1,12.0612
S1_2,11.9294
S1_3,12.0587
S2_1,11.2361
S2_2,11.1039
S2_3,10.5251
S3_1,11.0332
S3_2,11.0934
S4_1,10.9222
S4_2,10.5967
S4_3,9.9319
S5_1,10.1554
S5_2,9.9362
S5_3,10.29
S6_1,9.3789
S6_2,7.6463
S6_3,9.4953
S6/t_1,9.1948
S6/t_2,7.5979
S6_4,9.211
S6_5,9.7595
S6_6,9.4921
S7_4,9.5913
S7_5,9.4286
S7_6,9.7591
S8_4,9.1782
S8_5,9.0765
G135_1,11.3321
G135_3,9.418
G150_1,11.4194
G150_2,11.6395
G150_3,11.6232
G180_1,10.9017
G180_2,11.1279
G180_3,10.4175
T-5.40H_1,11.9162
T-4.40H_1,11.603
T-3.40H_1,11.6366
T-2.40H_1,11.2076
T-1.40H_1,11.1482
T-1.10H_1,11.2771
T-0.40H_1,11.117
T0.0H_1,11.0605
T0.30H_1,10.5853
T1.0H_1,10.4855
T1.30H_1,10.2122
T2.0H_1,10.2382
T2.30H_1,11.048
T3.0H_1,10.5104
T3.30H_1,10.7625
T4.0H_1,10.8309
T5.0H_1,10.1374
LBexp_1,11.8971
LBexp_2,12.1487
LBexp_3,11.9636
LBtran_1,11.1096
LBtran_2,10.8326
LBtran_3,11.0113
LBstat_1,10.9337
LBstat_2,10.8869
LBstat_3,10.6248
LBGexp_1,11.7612
LBGexp_2,11.4611
LBGexp_3,11.7119
LBGtran_2,10.9961
LBGtran_3,11.7646
LBGstat_1,11.5152
LBGstat_2,10.869000000000002
LBGstat_3,10.8695
Mt0_1,11.4892
Mt0_3,12.2839
M0t45_1,11.3115
M0t45_2,11.9735
M0t45_3,11.9735
M0t90_1,10.2089
M0t90_2,11.477
M0t90_3,10.7423
M40t45_1,11.3547
M40t45_2,11.5417
M40t45_3,12.1161
M40t90_1,10.5826
M40t90_2,11.3228
M40t90_3,11.4529
dia0_1,11.7072
dia0_2,12.0946
dia0_3,12.3328
dia5_1,10.9499
dia5_2,11.2925
dia5_3,11.0126
dia15_1,10.4234
dia15_2,11.1891
dia15_3,10.4435
C30_1,10.8049
C30_2,11.1354
C90_1,11.4442
C90_2,11.5325
SMM_1,11.2859
SMM_2,11.1678
SMM_3,11.2311
Salt_1,9.5381
Salt_2,9.5876
Salt_3,9.6219
M+G_1,11.1184
M+G_2,11.2078
M+G_3,11.1622
Glu_1,11.5619
Glu_2,11.5727
Glu_3,11.6171
Fru_1,11.2223
Fru_2,11.7002
Fru_3,11.1457
Mal_1,10.692
Mal_2,11.0533
Mal_3,11.1418
G+S_2,11.0556
G+S_3,11.4913
Pyr_1,10.7639
Pyr_2,11.3259
Pyr_3,11.0258
Gly_1,10.662
Gly_2,11.2599
Gly_3,9.7414
Glucon_1,10.7582
Glucon_2,11.3298
Glucon_3,10.1978
BI_1,12.0119
BI_2,12.2879
BC_2,12.0125
BC/t_1,11.277
BC/t_2,11.6572
BC_1,11.5535
Sw_1,11.7277
Sw_2,11.9417
BMM_1,11.5029
BMM_2,11.4655
BMM_3,10.8498
Heat_1,11.3491
Heat_2,10.7176
Heat_3,10.7042
Cold_1,12.5494
Cold_2,11.7011
Cold_3,10.9511
Etha_1,9.2146
Etha_2,8.9991
Etha_3,9.0358
SMMPr_1,11.1445
SMMPr_2,11.0693
SMMPr_3,11.3319
HiTm_1,10.7901
HiTm_2,10.8097
HiTm_3,10.6977
LoTm_1,11.691
LoTm_2,11.2366
LoTm_3,11.0729
HiOs_1,11.3575
HiOs_2,11.1304
HiOs_3,11.0984
Oxctl_1,10.9181
Oxctl_2,11.0657
Oxctl_3,11.7984
Diami_1,10.2797
Diami_2,10.758
Diami_3,10.7016
Paraq_1,11.3029
Paraq_2,11.8837
Paraq_3,9.8479
H2O2_1,10.9095
H2O2_2,11.5301
H2O2_3,11.0754
HPh_1,11.5991
HPh_2,11.3163
HPh_3,11.6242
LPh_1,11.5789
LPh_2,12.0661
LPh_3,11.562
LPhT_1,11.0771
LPhT_2,11.2417
LPhT_3,11.343
aero_1,11.9048
aero_2,10.9107
aero_3,11.6844
nit_1,11.0527
nit_2,11.6881
nit_3,11.2572
ferm_1,11.2618
ferm_2,11.0292
ferm_3,11.5084
