,BSU00030
M9exp_1,13.7531
M9exp_2,13.2609
M9exp_3,13.0873
M9tran_1,12.6892
M9tran_2,12.5732
M9tran_3,12.8504
M9stat_1,9.7791
M9stat_2,9.5838
M9stat_3,9.5451
MG-0.1_1,13.1508
MG-0.1_2,12.503
MG-0.1_3,13.7154
MG-0.2_2,13.3453
MG-0.2_3,13.21
MG+5_1,13.1401
MG+5_2,12.8569
MG+5_3,12.6263
MG+10_1,13.5739
MG+10_2,13.4696
MG+10_3,12.8549
MG+15_1,12.8381
MG+15_2,13.7222
MG+15_3,13.8651
MG+25_1,13.4095
MG+25_2,13.0353
MG+25_3,13.7445
MG+45_1,13.1893
MG+45_2,12.662
MG+45_3,13.8567
MG+60_2,13.1461
MG+60_3,13.3847
MG+90_2,12.684
MG+90_3,13.5655
MG+120_1,12.0415
MG+120_2,13.1047
MG+120_3,12.9233
MG+150_1,12.7535
MG+150_3,13.0405
GM-0.1_1,12.8326
GM-0.1_2,13.4262
GM-0.1_3,13.4739
GM-0.2_1,12.9709
GM-0.2_2,13.2673
GM-0.2_3,13.1137
GM+5_1,12.9406
GM+5_2,13.4409
GM+5_3,13.2527
GM+10_2,12.9399
GM+10_3,12.315
GM+15_1,13.0008
GM+15_2,12.8706
GM+15_3,13.138
GM+25_1,13.5895
GM+25_2,13.1714
GM+25_3,12.9185
GM+45_1,13.4841
GM+45_2,12.5619
GM+45_3,12.5279
GM+60_1,13.1847
GM+60_2,12.611
GM+60_3,12.5778
GM+90_1,13.4758
GM+90_2,12.9712
GM+90_3,13.1829
GM+120_1,12.2163
GM+120_3,12.7413
GM+150_1,12.7448
GM+150_2,12.3022
GM+150_3,12.6634
BT_1,10.6257
BT_2,10.0412
B36_1,11.2859
B36_2,10.9891
B60_1,11.1286
B60_2,11.543
S0_1,11.5272
S0_2,11.8347
S0_3,11.8179
S1_1,13.1149
S1_2,12.9358
S1_3,13.1981
S2_1,11.866
S2_2,11.5904
S2_3,10.8048
S3_1,11.8729
S3_2,12.151
S4_1,12.2962
S4_2,11.8971
S4_3,11.4703
S5_1,12.0797
S5_2,11.8951
S5_3,12.4762
S6_1,11.1038
S6_2,7.9374
S6_3,11.3924
S6/t_1,11.2527
S6/t_2,7.9068
S6_4,10.7108
S6_5,11.5438
S6_6,11.4499
S7_4,11.3006
S7_5,11.1201
S7_6,11.28
S8_4,10.7122
S8_5,10.0616
G135_1,14.0732
G135_3,12.1434
G150_1,13.7546
G150_2,14.1466
G150_3,14.3057
G180_1,13.9536
G180_2,14.2476
G180_3,13.2949
T-5.40H_1,14.1067
T-4.40H_1,13.7039
T-3.40H_1,13.4682
T-2.40H_1,13.067
T-1.40H_1,13.0992
T-1.10H_1,13.2365
T-0.40H_1,13.4932
T0.0H_1,12.8646
T0.30H_1,11.505
