k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.037635979950428014,,,
11,Chromium,False,0.013887536274269223,,,
13,UC-6,False,0.006907897354103625,,,
2,UC-3,False,0.003926109252497554,,,
1,UC-2,False,0.0036997724417597057,,,
7,Zinc - Steady,False,-0.002668887316249311,,,
3,Cadmium,False,-0.002370640886947513,,,
0,UC-1,False,-0.002309462742414325,,,
14,UC-7,False,0.002197436667047441,,,
12,Zinc - Intermediate,False,-0.0010706286495888089,,,
4,UC-4,False,-0.0008482051629107447,,,
10,Copper,False,-0.000645880323718302,,,
5,Lead,False,-0.0002713035620399751,,,
8,Zinc - Fast,False,0.00025144501705653965,,,
9,UC-5,False,0.00019869037732202842,,,
