,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-2.3129646346357427e-18,0.07803720758595292,3.0,0.0,0.0900197541,1.0,-0.041525817400000005,2.0,-0.048493936700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.4542177105666667,0.7309260040616525,3.0,3.0,-1.8491515294,4.0,-1.9027177372000001,5.0,-0.6107838651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.5465127332333333,0.09417343842618436,3.0,6.0,-1.6286680331999999,7.0,-1.5671320566,8.0,-1.4437381099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-9.52380436418971e-12,0.11493536761237215,21.0,9.0,-0.044663378600000005,10.0,-0.2079761601,11.0,0.1943280436,12.0,-0.0031616322000000002,13.0,-0.0509408256,14.0,0.15138272690000001,15.0,0.0216757871,16.0,-0.1382877921,17.0,-0.0695414776,18.0,-0.1708160326,19.0,-0.0554460619,20.0,-0.011452143100000001,21.0,0.1528920695,22.0,-0.0311261309,23.0,0.160325044,24.0,0.0027941966000000003,25.0,0.0719648556,26.0,0.10741034020000001,27.0,0.11201115510000001,28.0,-0.1204348831,29.0,-0.070937701
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.7176737952571428,0.37206417618188153,21.0,30.0,-1.0853400962,31.0,-2.1554558517,32.0,-1.8887346303,33.0,-1.787051172,34.0,-1.1095250591,35.0,-1.5471116313,36.0,-1.6244190579,37.0,-1.9982759543,38.0,-1.4607364248,39.0,-1.7755235093000001,40.0,-1.6953780516,41.0,-1.9363872534,42.0,-1.6775299894,43.0,-1.8916451805,44.0,-2.3628192699,45.0,-1.8283773618999999,46.0,-2.4755293128,47.0,-1.6214966393,48.0,-1.1760725054,49.0,-1.2687172543,50.0,-1.705023495
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.06083257086898016,3.0,51.0,-0.0039093322,52.0,0.0626929532,53.0,-0.058783621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.6429179829,0.20700602144986782,4.0,54.0,-0.9350819044,55.0,-0.5386574922,56.0,-0.6346126981,57.0,-0.4633198369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.08666146510859155,4.0,58.0,-0.0789148132,59.0,0.0853837278,60.0,-0.0702858423,61.0,0.0638169277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.145536727325,0.0966844613277782,4.0,62.0,-0.2395888813,63.0,-0.017035228200000002,64.0,-0.19510203650000002,65.0,-0.1304207633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.098179097425,0.1030621715692315,4.0,66.0,0.0197247487,67.0,-0.23148194630000002,68.0,-0.0843191361,69.0,-0.096640056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.05314982535,0.12149675766054499,4.0,70.0,-0.0175608953,71.0,-0.07970556670000001,72.0,0.1763132937,73.0,0.1335524697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-3.700743415417188e-17,0.5703457435909179,6.0,74.0,-0.5276193594,75.0,-0.5200984103,76.0,-0.4981238062,86.0,0.4565343056,88.0,0.42688112500000003,90.0,0.6624261453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-1.2179759548166667,0.6584452144016611,6.0,77.0,-1.7325492664,78.0,-1.7013709278,79.0,-1.8081817459,87.0,-0.37042870440000003,89.0,-0.4424768784,91.0,-1.252848206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.3652371153666667,0.1569884926551492,3.0,80.0,0.5177043673,82.0,0.2040877097,84.0,0.3739192691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-2.2777906835999997,0.05883826689758838,3.0,81.0,-2.2611435567,83.0,-2.2290695582,85.0,-2.3431589359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,4.625929269271485e-18,0.07849688819703635,3.0,92.0,0.016107393600000002,93.0,-0.085301191,94.0,0.0691937974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.31652084080000004,0.08618500069018761,3.0,95.0,-0.2650760727,96.0,-0.4160194488,97.0,-0.26846700090000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
