sample,BSU08810
LBexp_1,6.8737
LBexp_2,6.8301
LBexp_3,7.1336
LBtran_1,7.2813
LBtran_2,7.0074
LBtran_3,7.2415
LBstat_1,7.1757
LBstat_2,7.4855
LBstat_3,7.5547
LBGexp_1,6.9039
LBGexp_2,6.9648
LBGexp_3,7.061
LBGtran_2,7.5942
LBGtran_3,7.4917
LBGstat_1,7.1663
LBGstat_2,7.2027
LBGstat_3,7.6678
S0_1,6.6131
S0_2,6.9187
S0_3,7.2964
S1_1,9.6624
S1_2,7.8498
S1_3,10.6031
S2_1,7.8752
S2_2,7.1607
S2_3,7.0212
S3_1,7.0523
S3_2,6.8183
S4_1,7.471
S4_2,6.7882
S4_3,6.8116
S5_1,6.8449
S5_2,7.0114
S5_3,7.0524
S6_1,7.5253
S6_2,8.4415
S6_3,7.0553
S6/t_1,9.3946
S6/t_2,8.1096
S6_4,8.9684
S6_5,8.9031
S6_6,8.6885
S7_4,10.2265
S7_5,10.2793
S7_6,10.2364
S8_4,10.2986
S8_5,11.3307
G135_1,8.0676
G135_3,7.4871
G150_1,7.4797
G150_2,6.8453
G150_3,7.9862
G180_1,7.4032
G180_2,6.7915
G180_3,7.0238
C30_1,10.2802
C30_2,10.0122
C90_1,9.5479
C90_2,7.657
BI_1,6.8129
BI_2,7.1121
BC_2,6.8037
BC/t_1,8.9595
BC/t_2,10.5133
BC_1,7.0915
Sw_1,6.6299
Sw_2,6.5116
BT_1,9.0767
BT_2,8.8643
B36_1,7.9402
B36_2,8.1795
B60_1,7.9111
B60_2,8.0946
M9exp_1,7.1224
M9exp_2,7.1396
M9exp_3,7.0465
M9tran_1,7.3638
M9tran_2,7.4007
M9tran_3,7.1914
M9stat_1,7.8427
M9stat_2,8.0012
M9stat_3,7.7776
M+G_1,8.8191
M+G_2,7.185
M+G_3,7.1997
Glu_1,8.1156
Glu_2,7.1841
Glu_3,7.3663
Fru_1,7.1024
Fru_2,7.4211
Fru_3,7.4665
Mal_1,6.9559
Mal_2,7.3959
Mal_3,7.2007
G+S_2,7.3473
G+S_3,7.9981
Pyr_1,8.475
Pyr_2,7.85
Pyr_3,8.9978
Gly_1,7.6934
Gly_2,7.5653
Gly_3,7.9243
Glucon_1,8.8178
Glucon_2,8.3302
Glucon_3,8.2371
aero_1,7.0258
aero_2,7.1439
aero_3,6.8469
nit_1,8.1533
nit_2,7.9143
nit_3,7.7956
ferm_1,7.1817
ferm_2,7.0266
ferm_3,7.4613
T-5.40H_1,7.1568
T-4.40H_1,7.2885
T-3.40H_1,7.0816
T-2.40H_1,7.0047
T-1.40H_1,7.1341
T-1.10H_1,6.8138
T-0.40H_1,6.7062
T0.0H_1,6.8814
T0.30H_1,7.7474
T1.0H_1,7.2413
T1.30H_1,7.8977
T2.0H_1,7.9195
T2.30H_1,7.6632
T3.0H_1,7.2809
T3.30H_1,7.7086
T4.0H_1,7.4686
T5.0H_1,7.6156
HPh_1,7.6263
HPh_2,7.387
HPh_3,7.7319
LPh_1,7.4177
LPh_2,7.2114
LPh_3,7.7303
LPhT_1,7.8212
LPhT_2,7.5954
LPhT_3,7.4741
SMMPr_1,6.6251
SMMPr_2,7.0865
SMMPr_3,7.1528
HiTm_1,7.2832
HiTm_2,6.9823
HiTm_3,7.3371
LoTm_1,7.0582
LoTm_2,7.1197
LoTm_3,7.0628
HiOs_1,7.0987
HiOs_2,7.2852
HiOs_3,7.1776
BMM_1,6.9165
BMM_2,7.0876
BMM_3,7.1556
Heat_1,7.3082
Heat_2,7.0321
Heat_3,7.517
Cold_1,6.9602
Cold_2,7.3445
Cold_3,7.4081
Etha_1,7.6148
Etha_2,8.0474
Etha_3,7.3993
SMM_1,7.1744
SMM_2,6.8431
SMM_3,6.7661
Salt_1,7.0215
Salt_2,6.9401
Salt_3,7.0708
Mt0_1,7.1075
Mt0_3,6.4123
M0t45_1,6.9792
M0t45_2,7.4734
M0t45_3,6.7791
M0t90_1,7.3739
M0t90_2,6.9193
M0t90_3,7.0437
M40t45_1,7.4466
M40t45_2,7.1724
M40t45_3,6.4348
M40t90_1,7.1369
M40t90_2,6.8942
M40t90_3,6.9835
dia0_1,6.9512
dia0_2,6.9593
dia0_3,6.814
dia5_1,7.2266
dia5_2,7.3613
dia5_3,7.1449
dia15_1,7.0957
dia15_2,6.9952
dia15_3,7.2213
Diami_1,7.7507
Diami_2,7.3483
Diami_3,8.1994
Paraq_1,8.222000000000001
Paraq_2,7.8622
Paraq_3,7.2712
H2O2_1,7.3516
H2O2_2,7.3667
H2O2_3,7.7996
Oxctl_1,7.8578
Oxctl_2,7.9041
Oxctl_3,7.1732
GM-0.1_1,7.1938
GM-0.2_1,7.4624
GM+5_1,6.944
GM+15_1,6.9827
GM+25_1,6.8617
GM+45_1,7.1358
GM+60_1,6.7544
GM+90_1,7.1204
GM+120_1,7.8462
GM+150_1,7.5586
GM-0.1_2,7.0806
GM-0.2_2,7.487
GM+5_2,6.6174
GM+10_2,6.6253
GM+15_2,6.9937
GM+25_2,6.9801
GM+45_2,6.3856
GM+60_2,7.4611
GM+90_2,7.8811
GM+150_2,7.4995
GM-0.1_3,7.3141
GM-0.2_3,6.6955
GM+5_3,6.9932
GM+10_3,6.8073
GM+15_3,7.0907
GM+25_3,7.3579
GM+45_3,7.805
GM+60_3,7.8588
GM+90_3,7.7902
GM+120_3,8.3406
GM+150_3,7.5343
MG-0.1_1,7.0438
MG+5_1,7.4574
MG+10_1,7.1271
MG+15_1,7.0355
MG+25_1,7.1481
MG+45_1,7.7297
MG+120_1,7.3511
MG+150_1,7.202000000000001
MG-0.1_2,6.7981
MG-0.2_2,6.5929
MG+5_2,6.5674
MG+10_2,6.8719
MG+15_2,7.5461
MG+25_2,6.9555
MG+45_2,6.882999999999999
MG+60_2,7.1405
MG+90_2,6.4996
MG+120_2,7.1027
MG-0.1_3,7.2268
MG-0.2_3,7.4594
MG+5_3,7.5814
MG+10_3,7.8225
MG+15_3,7.1327
MG+25_3,6.9466
MG+45_3,7.0070000000000014
MG+60_3,7.3052
MG+90_3,7.0391
MG+120_3,6.8514
MG+150_3,7.1639
