,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.06777408860750576,0.1906316737256402,2.0,0.0,0.20257103780784733,1.0,-0.0670228605928358,,
1,Chrom__sac_sta,-0.6519571128687001,0.4672828671226656,2.0,2.0,-0.3215382287939708,3.0,-0.9823759969434294,,
2,Chrom__sac_MW001,-4.440892098500626e-16,0.1743231687130614,2.0,4.0,-0.12326509471493274,5.0,0.12326509471493186,,
3,Chrom__sac_fadR,0.1368533743703262,0.10013680944214248,2.0,6.0,0.06604595736740215,7.0,0.20766079137325025,,
4,FadR__wt_p,0.0,0.6259930991867811,2.0,8.0,-0.442643965410956,9.0,0.442643965410956,,
5,FadR__ko_p,0.26843113568386423,0.49962186025289396,2.0,10.0,-0.08485486972999468,11.0,0.6217171410977231,,
6,GDGT__75_2.4_log,0.0,1.0568120398884484,3.0,12.0,0.357158973151384,27.0,-1.1891138939939996,50.0,0.8319549208426156
7,GDGT__80_3.5_stat,-0.10215918210749327,0.7414609825359353,3.0,13.0,0.7459839194595266,20.0,-0.42496697791736304,42.0,-0.6274944878646433
8,GDGT__80_2.4_log,0.14292315597468663,0.6587017952689147,3.0,14.0,0.8959946592554924,37.0,-0.3260817164589942,41.0,-0.14114347487243828
9,GDGT__75_3.5_stat,-0.3483943050374248,0.6078571069389943,3.0,15.0,-0.9267480848878944,24.0,0.2851957690950204,28.0,-0.4036305993194005
10,GDGT__80_1.6_stat,-0.9987191657757912,0.782615632206199,3.0,16.0,-0.3959566937407115,17.0,-1.8831915434711382,33.0,-0.7170092601155242
11,GDGT__75_2.4_stat,-1.4208060643276326,0.7352987358115218,3.0,18.0,-0.6888245914309898,26.0,-2.1593777629681576,31.0,-1.4142158385837504
12,GDGT__80_2.4_stat,-0.807027795843467,0.21187002456086965,3.0,19.0,-0.6387775767741206,29.0,-0.7373419657647262,30.0,-1.044963844991554
13,GDGT__80_1.6_log,-0.03339457951109992,0.9019633615932416,2.0,21.0,0.6043898298532953,39.0,-0.6711789888754951,,
14,GDGT__65_3.5_stat,-2.2437891695600634,0.6506858597486775,3.0,22.0,-2.3342438487715422,23.0,-1.5526086185423538,34.0,-2.8445150413662934
15,GDGT__75_1.6_stat,-1.2571703394442528,1.1599990735164192,3.0,25.0,-0.7834924356707673,32.0,-2.57905296933042,38.0,-0.4089656133315711
16,GDGT__75_1.6_log,-0.9808723162299191,0.454914034408084,2.0,35.0,-0.6591995176430325,36.0,-1.3025451148168057,,
17,GDGT__65_2.4_stat,-1.5138452875797668,0.7946084020747727,3.0,40.0,-0.7331809587750495,46.0,-1.4866550969557937,49.0,-2.3216998070084567
18,GDGT__65_2.4_log,-2.4027069275768547,0.39958346750915325,3.0,43.0,-1.9832499857349208,44.0,-2.445975634704592,47.0,-2.7788951622910516
19,GDGT__80_3.5_log,0.058177953916329184,0.6435545055010543,3.0,45.0,-0.5551085969676057,51.0,0.7282384915093556,52.0,0.0014039672072376776
20,GDGT__65_1.6_log,-2.4096660441568822,0.8589824178616458,3.0,48.0,-2.12829212478265,53.0,-1.72665868413709,54.0,-3.3740473235509065
21,NutLim__t0,0.0,0.11647001686582191,2.0,55.0,-0.08235673873073424,56.0,0.08235673873073424,,
22,NutLim__t05,-1.1270108585860747,0.4236979028579289,3.0,57.0,-0.7457391002055225,58.0,-1.583153418638167,59.0,-1.052140056914535
23,NutLim__t1,-0.9123831638394359,0.23129345131124088,3.0,60.0,-0.6874327778201614,61.0,-1.1495365565946578,62.0,-0.9001801571034882
24,NutLim__t15,-0.8793218880400818,0.34401690052130973,3.0,63.0,-0.6326712581142679,64.0,-1.2723140862352242,65.0,-0.7329803197707534
25,NutLim__t2,-0.7643735654303944,0.4562459893757295,3.0,66.0,-0.4429515572896596,67.0,-1.286576370698965,68.0,-0.5635927683025583
26,NutLim__t4,0.06087611138661009,0.24562153255289948,2.0,69.0,0.23455676266019765,70.0,-0.11280453988697747,,
27,UV_irr__wt0,2.9605947323337506e-16,0.39345672052440545,3.0,71.0,0.05687295370189016,72.0,0.3619252672771616,73.0,-0.4187982209790509
28,UV_irr__wt1,-0.15218638103164484,0.2257344790440193,3.0,74.0,-0.04689274988053427,75.0,0.0016637608971059592,76.0,-0.4113301541115062
29,UV_irr__wt2,-0.7586636643175856,0.11495613486561895,3.0,77.0,-0.6948037347056717,78.0,-0.8913723222372827,79.0,-0.6898149360098023
30,UV_irr__mut0,0.017683162679833647,0.15644037869696006,3.0,80.0,-0.0037483145870647046,81.0,-0.12693657732397856,82.0,0.1837343799505442
31,UV_irr__mut1,-0.2738452012276449,0.45247502860664296,3.0,83.0,0.0339992815257526,84.0,-0.062175481066207176,85.0,-0.7933594041424801
32,UV_irr__mut2,-0.23785758171240387,0.26352288828455783,3.0,86.0,-0.5370036881963376,87.0,-0.13653406609996033,88.0,-0.04003499084091368
33,YtrA__overexpr,-0.6699841699887044,0.24093993100056205,3.0,89.0,-0.4551844417035924,90.0,-0.6242571001939639,91.0,-0.9305109680685568
34,YtrA__wt,1.4802973661668753e-16,0.29706317000615606,3.0,92.0,-0.11143605146010227,93.0,0.3366682558426861,94.0,-0.2252322043825834
