,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,1.2520151545502016,0.17959517393489705,2.0,0.0,1.3790081199079447,1.0,1.1250221891924583
1,RichMedia__BHIN_Growth_Mid,1.4689242361000638,0.6518264978628763,2.0,2.0,1.9298351728959824,3.0,1.0080132993041455
2,RichMedia__BHIN_Growth_Stat,1.2948609501244195,0.20164785101393617,2.0,4.0,1.1522743872607706,5.0,1.4374475129880684
3,RichMedia__LBv2_Growth_Late,1.974907384591938,0.5047725918352691,2.0,6.0,1.61797926194811,7.0,2.331835507235766
4,RichMedia__LBv2_Growth_Mid,1.1518563880486e-15,0.10177786451866659,2.0,8.0,-0.0719678181758337,9.0,0.071967818175836
5,RichMedia__LBv2_Growth_Stat,3.931339923713269,0.6688545770011355,2.0,10.0,3.458388316688106,11.0,4.404291530738432
6,RichMedia__MHB_Rich_Mid,-1.027484669524137,0.15265605992786577,2.0,12.0,-0.9195405343599232,13.0,-1.135428804688351
7,RichMedia__NBO_Rich_Mid,-0.21697337109193862,0.4851608442899957,2.0,14.0,0.126087151871708,15.0,-0.5600338940555852
8,Carbon__M9Na_Arabinose_Mid,0.06572626358261095,0.16371899411640145,2.0,16.0,-0.050040547366137,17.0,0.1814930745313589
9,Carbon__M9Na_Galactose_Mid,-2.341042226990265,0.32774812815653964,2.0,18.0,-2.1092893030495783,19.0,-2.572795150930952
10,Carbon__M9Na_GlcNAcGrowth_Late,0.5093714886131158,0.10017200873042897,2.0,20.0,0.5802037952714801,21.0,0.4385391819547514
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.42995654501939506,0.022708374996910776,2.0,22.0,0.4460137909694377,23.0,0.4138992990693524
12,Carbon__M9Na_GlcNAcGrowth_Stat,0.3266993969180033,0.8007791185279666,2.0,24.0,0.8929357418617145,25.0,-0.2395369480257079
13,Carbon__M9Na_GlcNAc_Mid,0.0169955111414737,0.14048631107584064,2.0,26.0,-0.082343312084136,27.0,0.1163343343670834
14,Carbon__M9Na_Gluconate_Mid,-0.957448226708286,0.32945564080741174,2.0,28.0,-1.1904085444233663,29.0,-0.7244879089932057
15,Carbon__M9Na_Glucosamine_Mid,1.0132099371672274,0.6592209520044117,2.0,30.0,0.5470703317046564,31.0,1.4793495426297985
16,Carbon__M9Na_Glycerol_Mid,-1.1508156678037065,0.048329714612662285,2.0,32.0,-1.1849899367391306,33.0,-1.1166413988682824
17,Carbon__M9Na_Maltose_Mid,0.022656859398095724,0.601384910246068,2.0,34.0,-0.4025864887401622,35.0,0.4479002075363536
18,Carbon__M9Na_Mannitol_Mid,0.018095143518943868,1.227447186783047,2.0,36.0,0.8860313728415872,37.0,-0.8498410858036994
19,Carbon__M9Na_Trehalose_Mid,-0.09818821612850576,0.03886814012844658,2.0,38.0,-0.0707042906715722,39.0,-0.1256721415854393
20,Carbon__M9Na_ethanol_Mid,2.661848442783265,41.08563874715527,2.0,40.0,-26.390085324710995,41.0,31.713782210277525
21,Carbon__M9Na_fructose_Mid,-0.3043136560349133,0.6973400355322118,2.0,42.0,0.1887802118827817,43.0,-0.7974075239526083
22,Carbon__M9Na_fumarate_Mid,-1.8728554886514543,0.13448321863372337,2.0,44.0,-1.7777614927997554,45.0,-1.967949484503153
23,Carbon__M9Na_glucoseGrowth_Late,0.21143829059062416,0.30419393210308976,2.0,46.0,0.4265358827765191,47.0,-0.0036593015952708
24,Carbon__M9Na_glucoseGrowth_Mid,-2.3869795029440866e-15,0.9307276643062956,2.0,48.0,-0.6581238428689007,49.0,0.6581238428688959
25,Carbon__M9Na_glucoseGrowth_Stat,0.39215229523215067,0.13077795128269817,2.0,50.0,0.4846262714138305,51.0,0.2996783190504709
26,Carbon__M9Na_ribose_Mid,-2.5718573577628536,0.37923263285927034,2.0,52.0,-2.3036993914208352,53.0,-2.840015324104872
27,Carbon__M9Na_succinate_Mid,0.32890761018699044,0.05427804443410749,2.0,54.0,0.3672879834758926,55.0,0.2905272368980883
28,Carbon__M9Na_sucrose_Mid,-1.98568023133815,0.6040023603919749,2.0,56.0,-2.4127743962239965,57.0,-1.5585860664523037
29,TF__LBv2_HapROver_Late,-1.798341497232836,0.5438007872209443,2.0,58.0,-1.4138162729743236,59.0,-2.1828667214913486
30,TF__LBv2_HapROver_Mid,0.704628951367333,1.0227244608661772,2.0,60.0,-0.0185464501964968,61.0,1.4278043529311626
31,TF__LBv2_HapROver_Stat,0.7972230316544002,0.1587168559272345,2.0,62.0,0.6849932665396444,63.0,0.909452796769156
32,TF__LBv2_LuxOOver_Late,2.230913822664418,1.501307888141168,2.0,64.0,3.2924988110178925,65.0,1.1693288343109434
33,TF__LBv2_LuxOOver_Mid,1.2817484060737003,0.3431386716171318,2.0,66.0,1.524384087661518,67.0,1.0391127244858824
34,TF__LBv2_LuxOOver_Stat,-0.6060116628555665,0.4414071923964646,2.0,68.0,-0.9181336818636217,69.0,-0.2938896438475113
35,TF__LBv2_QstROver_Late,1.1835696186688152,0.24916819716552618,2.0,70.0,1.3597581405405854,71.0,1.007381096797045
36,TF__LBv2_QstROver_Mid,0.23718293716952626,0.6235186587782287,2.0,72.0,0.6780772089879528,73.0,-0.2037113346489002
37,TF__LBv2_QstROver_Stat,-0.6743776966414156,0.07042021606676141,2.0,74.0,-0.6245830843279867,75.0,-0.7241723089548444
38,TF__LBv2_TfoXOver_Late,2.521763292485319,2.23816701980858,2.0,76.0,0.9391402153505862,77.0,4.104386369620052
39,TF__LBv2_TfoXOver_Mid,-0.8552381428639266,0.5336422977081896,2.0,78.0,-1.232580230301358,79.0,-0.4778960554264953
40,TF__LBv2_TfoXOver_Stat,-0.7355542662401601,0.04159662592743079,2.0,80.0,-0.7649675225079265,81.0,-0.7061410099723936
41,Stress-I__20-300-T1,0.9762514855492272,1.285950920954937,2.0,82.0,0.0669468690689055,83.0,1.885556102029549
42,Stress-I__20-300-T2,0.3771074767508939,0.6279876782890732,2.0,84.0,-0.0669468690689058,85.0,0.8211618225706936
43,Stress-II-1__LBv2_LowpH_Mid,-1.553055776594351,0.21940870202770982,2.0,86.0,-1.708201157649483,87.0,-1.3979103955392187
44,Stress-II-1__LBv2_highSalt_Mid,-0.3403799079934979,0.4395922278243822,2.0,88.0,-0.0295412627419755,89.0,-0.6512185532450202
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-0.08993813389365876,0.7465807688985779,2.0,90.0,0.4379741904979924,91.0,-0.6178504582853099
46,Stress-III__R_wt,4.996003610813204e-16,0.23776544449255116,2.0,92.0,0.1681255581325171,93.0,-0.1681255581325161
