,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,13.342133333333335,0.24909862170099112,3.0,0.0,13.6095,1.0,13.3003,2.0,13.1166,,,,,,,,,,
1,M9__M9tran,12.750533333333331,0.2630361255290482,3.0,3.0,12.6835,4.0,12.5275,5.0,13.0406,,,,,,,,,,
2,M9__M9stat,11.384266666666667,0.4771882472707529,3.0,6.0,11.9344,7.0,11.1361,8.0,11.0823,,,,,,,,,,
3,Carbon Transition__MG-0.1,13.107233333333333,0.6999384068140087,3.0,9.0,13.1157,10.0,12.4031,11.0,13.8029,,,,,,,,,,
4,Carbon Transition__MG-0.2,13.14585,0.3144503855936571,2.0,12.0,12.9235,13.0,13.3682,,,,,,,,,,,,
5,Carbon Transition__MG+5,13.002933333333333,0.4083963067087325,3.0,14.0,13.3691,15.0,13.0772,16.0,12.5625,,,,,,,,,,
6,Carbon Transition__MG+10,13.1954,0.3993301015450753,3.0,17.0,13.5127,18.0,13.3265,19.0,12.747,,,,,,,,,,
7,Carbon Transition__MG+15,13.318233333333334,0.4820487976681762,3.0,20.0,12.7618,21.0,13.5839,22.0,13.609000000000002,,,,,,,,,,
8,Carbon Transition__MG+25,13.133766666666668,0.14045363410511472,3.0,23.0,13.2748,24.0,12.9939,25.0,13.1326,,,,,,,,,,
9,Carbon Transition__MG+45,13.133966666666666,0.47471692968898177,3.0,26.0,13.2519,27.0,12.6114,28.0,13.5386,,,,,,,,,,
10,Carbon Transition__MG+60,13.08885,0.04532554467405757,2.0,29.0,13.1209,30.0,13.0568,,,,,,,,,,,,
11,Carbon Transition__MG+90,12.87395,0.3978889857736712,2.0,31.0,12.5926,32.0,13.1553,,,,,,,,,,,,
12,Carbon Transition__MG+120,12.401666666666666,0.659986911486382,3.0,33.0,11.6907,34.0,12.9948,35.0,12.5195,,,,,,,,,,
13,Carbon Transition__MG+150,13.042200000000001,0.07622611101190928,2.0,36.0,12.9883,37.0,13.0961,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,13.109966666666667,0.16135136607210193,3.0,38.0,12.9376,39.0,13.2574,40.0,13.1349,,,,,,,,,,
15,Carbon Transition__GM-0.2,13.105833333333335,0.2203904338516827,3.0,41.0,12.869000000000002,42.0,13.3049,43.0,13.1436,,,,,,,,,,
16,Carbon Transition__GM+5,13.089433333333332,0.3216313469382817,3.0,44.0,12.7279,45.0,13.3438,46.0,13.1966,,,,,,,,,,
17,Carbon Transition__GM+10,12.6967,0.654073772597557,2.0,47.0,13.1592,48.0,12.2342,,,,,,,,,,,,
18,Carbon Transition__GM+15,13.3496,0.1039539802027796,3.0,49.0,13.2353,50.0,13.4385,51.0,13.375,,,,,,,,,,
19,Carbon Transition__GM+25,13.330566666666668,0.3844141820137932,3.0,52.0,13.5835,53.0,13.52,54.0,12.8882,,,,,,,,,,
20,Carbon Transition__GM+45,12.901633333333331,0.6610235800130985,3.0,55.0,13.6565,56.0,12.6221,57.0,12.4263,,,,,,,,,,
21,Carbon Transition__GM+60,12.718566666666666,0.6211943844991945,3.0,58.0,13.4216,59.0,12.4903,60.0,12.2438,,,,,,,,,,
22,Carbon Transition__GM+90,13.347633333333334,0.1958723138509708,3.0,61.0,13.5017,62.0,13.414,63.0,13.1272,,,,,,,,,,
23,Carbon Transition__GM+120,12.504000000000001,0.24932585104637714,2.0,64.0,12.6803,65.0,12.3277,,,,,,,,,,,,
