,Value,list
TF,QscR,
reg_genes,21,"['phzB1' 'phzC1' 'phzG2' 'phzF2' 'phzD1' 'phzE2' 'phzB2' 'phzF1' 'phzE1'
 'phzA1' 'phzC2' 'phzG1' 'phzA2' 'phzD2']"
comp_genes,0,[]
both_genes,0,['PA1895' 'PA1893' 'PA1891' 'PA1896' 'PA1894' 'PA1892' 'PA1897']
reg_genes2,0,
comp_genes2,7,
both_genes2,0,
