,PSPTOB0047
SRX1828913,0.10318615240000001
SRX1828914,-2.0277026679
SRX1828915,-0.0913006796
SRX1828916,-2.3594071435
SRX1828917,-0.0118854728
SRX1828918,-1.8562623246
SRX3983989,-0.26783538290000003
SRX3983990,0.1641699624
SRX3983993,-0.8176762514
SRX3983994,-0.9035535513
SRX3983995,-0.5007577756
SRX3983996,-0.2081948171
SRX3983997,-0.8241431076
SRX3983998,-0.42273415740000003
SRX3983999,-1.0267136224
SRX3984000,-0.7393626108
SRX3984001,-0.653305156
SRX3984002,-1.8656544029000002
SRX3984003,-0.7357894724
SRX3984004,-0.8194251435000001
SRX3984005,-0.2208849772
SRX3984006,-0.8367739023
SRX3984007,-0.5072400992
SRX3984008,-0.4805042514
SRX3984009,0.19660828460000002
SRX3984010,-0.9196468185000001
SRX3984011,-0.0140390514
SRX3984012,-0.3121867352
SRX3984013,-0.1780427922
SRX3984014,-0.8871980896
SRX3984015,-1.2766764616000001
SRX3984016,-0.2957890233
SRX3984017,-1.3351238631
SRX3984019,-0.4832963846
SRX3984020,-1.4026231025
SRX3984021,-0.7597720331000001
SRX3984022,-1.1373440994
SRX3984023,-0.1504661397
SRX3984024,0.0192984644
SRX3984025,-0.5520701002
SRX3984026,-3.7157612527
SRX3984027,-0.9283349501
SRX3984028,0.0171863982
SRX3984029,-0.49831118620000003
SRX3984031,-1.5851476044
SRX3984032,-0.7314806111000001
SRX3984034,-0.14213455290000002
SRX3984035,-0.41751579990000004
SRX3984036,-0.7370908411
SRX3984037,-0.3289759065
SRX3984038,-1.9229375239
SRX3984039,-0.2909280895
SRX3984040,-0.5265361242000001
SRX3984041,-0.5075886422
SRX3984042,-0.9700574519
SRX3984043,-1.022442589
SRX3984045,-3.7157612527
SRX3984046,0.1716434378
SRX3984047,-0.5110759213
SRX3984048,-1.0405030893
SRX3984049,-2.0129736967
SRX3984050,-1.8010484399000002
SRX3984051,-1.5767623565000002
SRX3984052,-0.90401367
SRX3984056,-1.3479958234
SRX3984057,-0.0101312497
SRX3984058,-1.4244998587
SRX3984059,-0.0745367156
SRX3984061,-0.30121565370000003
SRX3984062,0.2016395389
SRX3984063,-0.6212079107
SRX3984064,-0.6512493673
SRX3984065,-0.431785807
SRX3984066,-1.1930535957
SRX3984067,-0.2118695136
SRX3984068,-0.2373612511
SRX3984069,-0.5442632849
SRX3984070,-0.9212584837000001
SRX3984071,-1.0729212496
SRX3984073,-0.6863217012
SRX3984074,-1.1793483681999999
SRX3984077,0.48438268780000004
SRX3984078,0.0132490347
SRX3984079,-0.6769471339
SRX3984080,0.12095725480000001
SRX3984082,-0.9081501513
SRX3984084,-1.0553847572
SRX6997963,0.9925890775
SRX6997964,3.2265577735
SRX6997965,1.5644691530000001
SRX6997967,-0.4962945388
SRX6997968,0.8169753833000001
SRX6997969,1.2855812402
SRX6997971,-0.4962945388
SRX6997972,2.5109904952
SRX6997973,2.1331858333
SRX3159100,0.7823503108000001
SRX3159101,0.8841293225
SRX3159102,-0.32480191340000003
SRX3159103,-1.3416777199
SRX3159000,1.4483571555
SRX3159001,-1.2352406463
SRX3159002,-1.2352406463
SRX3159003,0.7531131128
SRX3159004,-1.2352406463
SRX3159005,1.5923437003
SRX3159006,-1.2352406463
SRX3159007,-1.2352406463
SRX3159008,1.0010246354
SRX3159009,-1.2352406463
SRX3159010,1.5505921229
SRX3159012,0.8622493716
SRX3159013,-0.20518221990000002
SRX3159014,3.4812504556
SRX3159015,-1.2352406463
SRX3159016,-0.0844567729
SRX3159017,1.4126617814
SRX3159018,-1.2352406463
SRX3159019,1.9379263175
SRX3159020,-0.2235082129
SRX3159021,0.3527489491
SRX3159022,-1.2352406463
SRX3159023,0.4447234239
SRX3159024,0.4522486872
SRX3159025,-1.2352406463
SRX3159026,-1.2352406463
SRX3159027,-1.2352406463
SRX3159028,-1.2352406463
SRX3159029,1.364688092
SRX3159030,0.4907548014
SRX3159034,0.7197858286000001
SRX3159036,1.1042014674
SRX3159037,0.9906895688
SRX3159041,2.3207621033
SRX3159042,2.2021974606
SRX3159043,0.5937983504000001
SRX3159045,0.4537291594
SRX3159047,-1.2352406463
SRX3159048,-1.2352406463
SRX3159049,-1.2352406463
SRX3159050,0.2623963147
SRX3159051,-1.2352406463
SRX3159052,-1.2352406463
SRX3159053,1.0203399351
SRX3159054,1.19005552
SRX3159055,2.0511610525
SRX3159056,-1.2352406463
SRX3159057,2.6411304632
SRX3159058,-1.2352406463
SRX3159060,2.4191168278
