,-0.08164911866936807,-0.06531929493549446,-0.04898947120162085,-0.032659647467747244,-0.016329823733873636,-2.7755575615628914e-17,0.01632982373387358,0.03265964746774719,0.048989471201620796,0.06531929493549439,0.08164911866936801,0.09797894240324163,0.11430876613711523,0.1306385898709888,0.14696841360486246,0.16329823733873605,0.17962806107260965,0.19595788480648324,0.21228770854035683,0.22861753227423048
thresh,-0.05715438306855765,0.05715438306855765,2,,,,,,,,,,,,,,,,,
unreg,1,0,1,26,562,4504,386,29,11,10,6,5,0,3,1,4,1,5,0,0
PcaR,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,1,1,0,0,0
unreg_genes,['PP_1864'],[],[],[],[],[],[],[],[],"['PP_2406' 'PP_0487' 'PP_2604' 'galP-IV' 'pcaY' 'PP_3360' 'PP_4557'
 'PP_0178' 'PP_0176' 'fadH']",['vanB' 'galP-II' 'PP_3359' 'ttgR' 'vanK' 'PP_0175'],['azoR2' 'PP_3536' 'PP_3671' 'PP_1399' 'vanA'],[],['PP_2222' 'PP_3353' 'PP_5458'],['atsA'],['pcaG' 'PP_3494' 'PP_3354' 'pcaH'],['mhpT'],['PP_3355' 'PP_3358' 'fcs' 'PP_3350' 'vdh'],[],[]
PcaR_genes,[],[],[],[],[],[],[],[],[],['pcaT'],['pcaB' 'pcaD' 'pcaC'],[],['pcaK'],['pcaI'],['pcaJ'],['pcaF-I'],['pobA'],[],[],[]
