,A,Crp
nac_ntrc__bw_delnac_cytd__1,-0.7079318279,0.29367586300000004
nac_ntrc__bw_delnac_cytd__2,-1.228402833,0.22863865300000003
nac_ntrc__bw_delnac_gln__1,-0.2966170977,0.505105143
nac_ntrc__bw_delnac_gln__2,-0.48893158330000003,0.563775123
nac_ntrc__bw_delnac_nh4__1,-0.970869622,0.339165103
nac_ntrc__bw_delnac_nh4__2,-1.6861290781,0.360235063
misc__wt_no_te__1,-1.7585388876999999,0.32216916300000004
misc__wt_no_te__2,-2.1169921822,0.315987593
misc__bw_delcbl__1,-1.8280644026,0.30577407300000004
misc__bw_delcbl__2,-1.1214854287,0.322569413
misc__bw_delfabr__1,-2.2679822508,0.194465293
misc__bw_delfabr__2,-2.1967847248,0.13385438500000002
misc__bw_delfadr__1,-1.7476383576,0.325118883
misc__bw_delfadr__2,-2.0432818492,0.343466333
misc__nitr_031__1,-1.9240160383,0.215598863
omics__wt_glu__1,-0.13803440790000002,0.348125933
omics__wt_glu__2,-0.3129118822,0.319898823
omics__wt_gly__1,-2.3443609566,0.31218181300000003
omics__wt_gly__2,-1.9285123618000002,0.348980073
omics__wt_thr__1,11.8415514817,0.883560683
omics__wt_thr__2,12.0702140077,1.1275514229999999
omics__bw_ac__1,17.7554839755,0.46435899300000005
omics__bw_ac__2,17.5964724406,0.46188222300000004
omics__bw_fum__1,12.0643727836,0.44664785300000004
omics__bw_fum__2,12.0629696849,0.49525865300000005
omics__bw_glc__1,-0.4363643532,0.319951353
omics__bw_glc__2,0.2411634889,0.360933593
omics__bw_pyr__1,10.9610866968,0.8061810030000001
omics__bw_pyr__2,10.353278345,0.764467493
ompr__wt_nacl__1,-1.1023193087,-0.686581477
ompr__wt_nacl__2,-1.8469354855,-0.620927
ompr__bw_delompr_nacl__1,-1.2371909082,-1.046248202
ompr__bw_delompr_nacl__2,-1.1681677239,-1.071490687
minspan__wt_ade__1,-2.1671150927,-0.09169608400000001
minspan__wt_glc__2,-1.4858175971,-0.171476714
minspan__wt_glc__3,-1.5369378802,-0.216511799
minspan__wt_glc__4,-1.6255406103999999,-0.237794143
minspan__wt_glc_anaero__1,-1.3096187155,0.097308024
minspan__wt_glc_anaero__2,-1.2981298353000001,0.0007891440000000001
minspan__wt_trp__1,14.1406664353,0.37930993300000004
minspan__bw_delcra_glc__2,6.178724602,0.207746483
minspan__bw_delcra_trp__1,8.6880257449,0.245706203
minspan__bw_delmntr__1,6.7738329008000004,0.395080543
minspan__bw_delnac_ade__1,-0.28132186070000004,0.005806082000000001
minspan__bw_delnac_glc__1,-1.7269686526,0.19238992300000002
cra_crp__wt_ac__1,16.9472347749,0.7848307330000001
cra_crp__wt_ac__2,17.3266316508,0.774460393
cra_crp__wt_fru__1,8.1351940066,0.31349375300000004
cra_crp__wt_fru__2,8.3106442356,0.373244063
cra_crp__delcra_ac__1,13.0357813999,0.205353913
cra_crp__delcra_ac__2,12.7322227893,0.159225273
cra_crp__delcra_fru__1,-3.6038905539,0.12650519300000002
cra_crp__delcra_fru__2,-3.4352919165999998,0.163147493
cra_crp__delcra_glc__1,-2.7527233554,0.046791002000000005
cra_crp__delcra_glc__2,-2.6895374417999998,-0.014761104
rpoB__wt_031__1,19.8473935139,0.271760703
rpoB__wt_044__1,0.0991436121,0.20485867300000002
rpoB__wt_lb__1,18.8987227595,0.24727295300000002
rpoB__wt_lb__2,19.2914979674,0.204154523
rpoB__rpoBE546V_031__1,10.8210303401,0.45717146300000006
rpoB__rpoBE546V_044__1,9.0284879601,0.376256283
rpoB__rpoBE546V_lb__1,13.3992579072,0.11748048200000001
rpoB__rpoBE546V_lb__2,13.5304475368,0.125422963
rpoB__rpoBE546V_glc__1,-3.196147425,-0.004082425000000001
rpoB__rpoBE672K_glc__1,-3.7193395569,-0.66628918
rpoB__rpoBE672K_glc__2,-2.7005292333,-0.570898456
rpoB__rpoBE672K_lb__1,6.7228277882,-0.228845183
rpoB__rpoBE672K_lb__2,6.3199404233,-0.18410035800000002
crp__wt_fru__1,6.8979160638,-0.134837475
crp__wt_glyc__1,9.6368682708,-0.06971342200000001
crp__wt_glyc__2,10.3103089607,0.000271048
crp__delar1_glyc__1,6.0658238915,0.768482663
crp__delar1_glyc__2,7.5431088326,0.980974663
crp__delar1ar2_glyc__1,-3.0193694929,0.29165508300000004
crp__delar1ar2_glyc__2,-3.3904330604,0.25672264300000003
crp__delar1ar2_glyc__3,-3.3523348055,0.37124749300000004
crp__delar2_glyc__1,9.127516344,1.429825303
crp__delar2_glyc__2,8.4527885832,1.300445483
crp__delar2_glyc__3,7.9370470017,1.236903523
crp__delcrp_fru__1,-3.9401521673,-9.852476477
crp__delcrp_fru__2,-4.3123356972,-9.107951936
crp__delcrp_fru__3,-3.4707860943,-9.852476477
crp__delcrp_glc__1,-4.2441362304,-9.025871704
crp__delcrp_glc__2,-4.122644625,-9.566616581
crp__delcrp_glc__3,-4.3296348844,-9.852476477
crp__delcrp_glyc__1,-3.9500228606,-9.852476477
crp__delcrp_glyc__2,-4.9850421784000005,-9.852476477
crp__delcrp_glyc__3,-4.5120902701,-9.852476477
glu__glu_ale3__1,0.7035670345,1.438555163
glu__glu_ale4__1,-1.6908444823000002,0.12370463300000001
glu__glu_ale5__1,2.6216356848,0.23737495300000003
glu__glu_ale6__1,-4.4144201582,-0.266972174
glu__glu_ale8__1,3.9023506119,1.5517659030000002
glu__glu_ale9__1,2.1146923998,0.736260553
glu__glu_ale10__1,-0.7162262071000001,1.248499963
42c__wt_42c__1,-1.1457084443,-0.022893763
42c__42c_ale1__1,15.9252872784,0.578078713
42c__42c_ale2__1,0.280252212,-0.001157444
42c__42c_ale3__1,-3.1879032425,-0.163650862
42c__42c_ale4__1,0.6056194816,0.18829674300000002
42c__42c_ale5__1,-4.130182524,-0.255090408
42c__42c_ale6__1,7.2250776338,0.584709813
42c__42c_ale8__1,1.9392155999,0.898060053
42c__42c_ale9__1,-2.8360206468999998,0.234450913
42c__42c_ale10__1,3.4335609734,0.5824345430000001
ssw__wt_ac__1,11.6856063775,0.155824183
ssw__wt_glc__1,-2.1124492079,0.08995910700000001
ssw__wt_glyc__1,27.2208602849,0.264629563
ssw__wt_xyl__1,12.0682397359,0.615108903
ssw__glc_ale1__1,15.819530268,0.311997713
ssw__glc_ale2__1,4.0532893071,0.5353218630000001
ssw__glc_ale3__1,4.2290282951,0.445484003
ssw__glyc_ale1__1,15.6960996466,0.29887890300000003
ssw__glyc_ale2__1,3.2970593274,0.302115623
ssw__xyl_ale1__1,9.4405263444,-0.214788422
ssw__xyl_ale2__1,11.3156461378,0.026451149
ssw__xyl_ale3__1,2.1009639966,-0.313835929
ssw__glc_ac_ac2__1,9.5132869131,0.506935123
ssw__glc_ac_glc1__1,0.1411982467,-0.42053636400000005
ssw__glc_glyc_glc__1,5.6492959918,0.565682133
ssw__glc_glyc_glyc__1,19.9486645392,0.307042493
ssw__glc_xyl_glc__1,3.6278054055,0.029020072
ssw__glc_xyl_xyl__1,3.5934242346,-0.24384744700000002
ica__wt_glc__1,-1.2168461588000001,-0.021205165
ica__wt_glc__2,-0.9201398227,-0.013075078
ica__wt_glc__3,-2.21058544,0.093050269
ica__wt_glc__4,-1.5988130673,0.39985849300000004
ica__arg_sbt__1,16.3409019948,0.172960833
ica__arg_sbt__2,16.0821157058,0.493173503
ica__cytd_rib__1,23.738000612,0.503238653
ica__cytd_rib__2,22.8282509463,0.486485123
ica__gth__1,-0.146682418,-0.34473195700000003
ica__gth__2,-0.14796684200000002,-0.550939686
ica__leu_glcr__1,2.2565200713999998,1.026079293
ica__leu_glcr__2,3.0040060286,0.9645909530000001
ica__met_glc__1,-1.6329206349,-0.0020434050000000003
ica__met_glc__2,-1.5448921318000002,-0.06998529
ica__no3_anaero__1,-2.3635716002000002,0.166015523
ica__no3_anaero__2,-1.3552616925,0.165936663
ica__phe_acgam__1,-1.2213584738,0.08710832
ica__phe_acgam__2,-1.1259738214,0.073714532
ica__thm_gal__1,10.2875621593,0.419092283
ica__thm_gal__2,9.8198745309,0.41257850300000004
ica__tyr_glcn__1,-0.8992488102,0.211699823
ica__tyr_glcn__2,-0.9449702618,0.24928939300000003
ica__ura_pyr__1,5.0301536599,0.823666823
ica__ura_pyr__2,8.8881808573,1.104333543
ica__wt_glc__5,-1.9122515498000001,0.31050345300000004
ica__wt_glc__6,-2.2533936376,0.33765284300000004
ica__bw_delpurR_cytd__1,-1.7749037852,-0.141785767
ica__bw_delpurR_cytd__2,-1.0495498273,0.255483463
ica__ade_glc__1,-1.5071962113000001,0.27079068300000003
ica__ade_glc__2,-1.3011000735,-0.10748262700000001
ytf__wt_glc__1,2.4874453880000003,0.340002173
ytf__wt_glc__2,3.2600622568,0.487174103
ytf__delyafC__1,8.2852608258,0.518280163
ytf__delyafC__2,8.3175248301,0.5586262230000001
ytf__delyeiE__1,-1.8324551619,0.452821843
ytf__delyeiE__2,-2.7007071437,0.36938018300000003
ytf__delyiaJ__1,6.0059519794,0.49007886300000003
ytf__delyiaJ__2,5.046915422,0.474334523
ytf__delyieP__1,5.8552219697000005,0.830611623
ytf__delyieP__2,4.6039433977,0.7498248230000001
ytf__wt_ph5__1,-2.1792693708,0.39857596300000003
ytf__wt_ph5__2,-1.3886079471000001,0.474739703
ytf__wt_ph8__1,-1.0830477229,0.27564292300000004
ytf__wt_ph8__2,-1.0684770365,0.268154863
ytf__delybaO__1,12.2314152973,0.582376183
ytf__delybaO__2,10.5605375653,0.636744023
ytf__delybaQ__1,-1.3633483164,0.332940493
ytf__delybaQ__2,-1.1536812066,0.32368551300000004
ytf__delybiH__1,4.5484161115,0.636331983
ytf__delybiH__2,6.0911681328,0.554671843
ytf__delydcI_ph5__1,-1.6388323436,0.36809995300000004
ytf__delydcI_ph5__2,-1.3748431344,0.422601483
ytf__delydcI_ph8__1,-1.2340764187,0.363195763
ytf__delydcI_ph8__2,-0.7025518124,0.30711134300000004
ytf__delyddM__1,-1.9976037384,0.8218948030000001
ytf__delyddM__2,-1.9103526636,0.832054603
ytf__delyheO__1,11.1447211528,0.596168643
ytf__delyheO__2,12.1200749127,0.633656513
fps__bw_glc__1,0.6271545176000001,0.23073483300000003
fps__bw_glc__2,0.059066688900000004,0.160408733
fps__fps_thrA_ale1__1,-1.0933442492,0.33273120300000003
fps__fps_thrA_ale1__2,-0.9630319650000001,0.351625083
fps__fps_thrA_ale2__1,-1.2705421208,0.22966762300000002
fps__fps_thrA_ale2__2,-1.7888503682999999,0.288967533
fps__fps_serB_ale1__1,-0.9840225515000001,0.263027813
fps__fps_serB_ale1__2,-1.3794502079,0.38965776300000005
fps__fps_serB_ale4__1,-0.0411481257,0.20591431300000002
fps__fps_serB_ale4__2,0.4313009944,0.360213693
fps__fps_ptsI_ale1__1,14.0031293779,0.045779202000000005
fps__fps_ptsI_ale1__2,13.9562342022,0.144864783
fps__fps_ptsI_ale3__1,10.9981113689,0.252590313
fps__fps_ptsI_ale3__2,10.8989931162,0.223236343
pal__lyx_ale2_f6__1,16.1462197226,0.33342218300000004
pal__lyx_ale2__1,12.7717776567,0.264908103
pal__lyx_ale2__2,13.4947558419,0.307141653
pal__lyx_ale4__1,11.6440646727,-0.057655873
pal__lyx_ale4__2,11.4007927907,-0.070605865
pal__5drib_ale10_f18__1,20.1574281181,-0.069139537
pal__5drib_ale10_f18__2,20.3491348808,-0.022394787000000003
pal__5drib_ale10__1,19.4571509178,0.401836273
pal__arab_ale14_f9__1,5.4467742916,0.24554710300000002
pal__arab_ale14_f9__2,5.3620696745,0.412722073
pal__arab_ale14__1,6.4292175211,0.376783933
pal__arab_ale14__2,6.2204920444,0.375609213
pal__arab_ale16__1,8.9402264403,0.029854537
pal__arab_ale16__2,7.8036096512,0.109766425
pal__tartr_ale26_f10__1,19.318006654,0.311947293
pal__tartr_ale26_f10__2,20.1678986804,0.19927317300000003
pal__tartr_ale26__1,17.4781918922,0.385079333
pal__tartr_ale26__2,17.7792151763,0.334463263
pal__tartr_ale28_f10__1,15.6307036254,-0.0037122770000000004
pal__tartr_ale28_f10__2,16.5438238286,-0.098690551
pal__tartr_ale28__1,13.4156839432,0.272968543
pal__tartr_ale28__2,13.6732567958,0.268494893
efeU__delmenFentC_citr__1,2.1455217986,0.422197943
efeU__delmenFentC_citr__2,3.5919475196,0.567725263
efeU__delmenFentC__1,-1.7168518269000002,0.6961985230000001
efeU__delmenFentC__2,-1.7282497472,0.736210653
efeU__menFentC_ale39__1,8.6396140658,0.5420487930000001
efeU__menFentC_ale39__2,9.041919846,0.5730386230000001
efeU__menFentC_ale29__1,3.2624189865,0.911502773
efeU__menFentC_ale29__2,3.4508099277,0.943276293
efeU__menFentC_ale30__1,-1.1189178926,0.106685208
efeU__menFentC_ale30__2,-1.7136130401,0.063971556
efeU__menFentCubiC_ale36__1,-2.5627474805,0.821857583
efeU__menFentCubiC_ale36__2,-2.2510284526,0.648169773
efeU__menFentCubiC_ale37__1,-2.6530073618000003,0.843077653
efeU__menFentCubiC_ale37__2,-2.4068595924,0.8884085730000001
efeU__menFentCubiC_ale38__1,-1.908590835,0.348438943
efeU__menFentCubiC_ale38__2,-2.5046551067,0.309908293
misc2__salc_glc__1,-2.4092184891,-0.030941686000000003
misc2__salc_glc__2,-2.2498015609,-0.041858422
misc2__dbcn_glc__1,0.28085147,-0.41418928400000005
misc2__dbcn_glc__2,-1.483805889,-0.322180379
misc2__tyr_glc__1,-2.4429577122,0.482338413
misc2__tyr_glc__2,-2.1221859967,0.519726133
misc2__arg_cytd__1,-2.3254771891,0.10509646700000001
misc2__arg_cytd__2,-2.673947852,0.09710128400000001
misc2__delyheO_pyr__1,9.265646787,1.000412783
misc2__delyheO_pyr__2,8.5267346395,1.013481493
nquinone__delubiC__1,-3.5520922535,0.44647993300000005
nquinone__delubiC__2,-4.0693776279,0.618285233
nquinone__ubiC_ale1__1,-2.1236396886,0.46214110300000005
nquinone__ubiC_ale1__2,-2.0228635622,0.518639853
nquinone__ubiC_ale2__1,-2.1128093616,0.47472340300000004
nquinone__ubiC_ale2__2,-2.6843819563,0.429799533
nquinone__ubiC_ale3__1,-2.4613410735,0.026469302
nquinone__ubiC_ale3__2,-2.7615058895,0.09906102300000001
nquinone__ubiC_ale4__1,-2.0402223516,0.49321258300000004
nquinone__ubiC_ale4__2,-2.0758898267,0.508607923
nquinone__delpdhR__1,-1.7301517268,0.38566819300000005
nquinone__delpdhR__2,-1.1831712604,0.362990173
quinone__glu_ale4__1,-3.4569623153,0.36842613300000004
quinone__glu_ale4__2,0.1543537327,0.736125773
quinone__delmenF__1,-2.0339184472,0.553279673
quinone__delmenF__2,-1.4364618204,0.42430167300000005
quinone__menF_ale5__1,6.8137060857,0.904530523
quinone__menF_ale5__2,6.5276855398,0.929254393
quinone__menF_ale6__1,8.8797861146,0.9289372330000001
quinone__menF_ale6__2,9.0750176872,0.9358953230000001
quinone__menF_ale7__1,14.640966163,0.8647486830000001
quinone__menF_ale7__2,14.1217044055,0.829767083
quinone__menF_ale8__1,10.9923000738,1.000233243
quinone__menF_ale8__2,6.139569453,0.9954071830000001
quinone__delmenFubiC__1,-3.0580679524,0.503242803
quinone__delmenFubiC__2,-3.1066722553,0.5733612730000001
quinone__menFubiC_ale1__1,7.0867490811,0.688985203
quinone__menFubiC_ale1__2,6.7507148254,0.689163233
quinone__menFubiC_ale2__1,5.489040821,0.566404903
quinone__menFubiC_ale2__2,5.0755311452,0.587592463
quinone__menFubiC_ale3__1,-2.5392211173,0.10847917900000001
quinone__menFubiC_ale3__2,-2.474325479,0.14360144
quinone__menFubiC_ale4__1,5.2008662309,1.042582673
quinone__menFubiC_ale4__2,5.5966899346,1.027989663
oxyR__wt_glc__1,-1.3406365805,0.09382866100000001
oxyR__wt_glc__2,-2.1266186973,0.13043923
oxyR__wt_h2o2__1,-2.0124846404,0.057576022000000004
oxyR__wt_h2o2__2,-2.5324586631,0.46187418300000005
oxyR__glu_ale4__1,-3.8011164426,0.7723290730000001
oxyR__glu_ale4__2,-4.1988093254,0.495795953
oxyR__glu_ale4_h2o2__1,-2.7399623571,0.621328373
oxyR__glu_ale4_h2o2__2,-2.8166335953,0.486348433
oxyR__oxyR_ale17__1,-0.9601628124,0.13801763
oxyR__oxyR_ale17__2,-2.0979554261,0.15520324300000002
oxyR__oxyR_ale17_h2o2__1,-0.3137371048,0.211227453
oxyR__oxyR_ale17_h2o2__2,-2.3981606215,0.156206473
oxyR__oxyR_ale18__1,-1.8195326714000002,-0.23326590800000002
oxyR__oxyR_ale18__2,-2.2189305715,-0.08594182800000001
oxyR__oxyR_ale18_h2o2__1,-2.5688539088,0.027939159
oxyR__oxyR_ale18_h2o2__2,-2.6289751549,0.095125363
oxyR__oxyR_ale19__1,-1.4940699856,-0.186683067
oxyR__oxyR_ale19__2,-1.2674080552,-0.08065952300000001
oxyR__oxyR_ale19_h2o2__1,-1.573749806,-0.32169368600000003
oxyR__oxyR_ale19_h2o2__2,-2.0330991623,-0.22926116100000002
oxyR__oxyR_ale20__1,-0.7904186135,-0.29073972200000003
oxyR__oxyR_ale20__2,-0.6992179382,-0.328630297
oxyR__oxyR_ale20_h2o2__1,-1.9346723681,-0.103214605
oxyR__oxyR_ale20_h2o2__2,-1.7315831766,-0.05797147800000001
svns_pgi__BmePgi24_15__1,-0.9569638378,0.20789728300000002
svns_pgi__BmePgi24_15__2,-0.8802204563,0.288214413
svns_pgi__BmePgi24_26__1,-0.5361720536,0.16856253300000001
svns_pgi__BmePgi24_26__2,-0.2962759008,0.144982372
svns_pgi__BmePgi24_41__1,-1.4749440109,0.495849313
svns_pgi__BmePgi24_41__2,-0.9353879566000001,0.08223337900000001
svns_pgi__BmePgi24_52__1,-0.9154209787,0.260077643
svns_pgi__BmePgi24_52__2,-0.8094766775000001,0.110092349
svns_pgi__PaePgi2_34__1,0.5615791944,0.946417433
svns_pgi__PaePgi2_34__2,1.1807753696,0.980365153
svns_pgi__PaePgi2_63__1,0.7452544769,0.9986914830000001
svns_pgi__PaePgi2_63__2,0.839218515,0.9749593430000001
svns_pgi__PaePgi24_54__1,0.21072988310000001,0.830338573
svns_pgi__PaePgi24_54__2,0.272390311,0.926503413
svns_pgi__PaePgi24_90__1,-0.23342302580000002,0.8096897230000001
svns_pgi__PaePgi24_90__2,0.6563875109,0.9991721830000001
abx_media__m9_ctrl__1,-0.6423312381,-0.219087253
abx_media__m9_ctrl__2,-1.1764562606,0.06872793
abx_media__rpmi_ctrl__1,5.4727164363,0.181883243
abx_media__rpmi_ctrl__2,2.9028283095000003,0.46045822300000006
abx_media__camhb_ctrl__1,4.198155264,-1.466715649
abx_media__camhb_ctrl__2,3.0713425899,-1.564214307
abx_media__m9_mero__1,1.2173080247,0.10006032100000001
abx_media__m9_mero__2,-0.9294096115,-0.24440689100000001
abx_media__rpmi_mero__1,3.8751645313000003,-0.15585906600000002
abx_media__rpmi_mero__2,5.1701137437,0.12222331400000001
abx_media__camhb_mero__1,-3.301638273,-2.568928611
abx_media__camhb_mero__2,-1.6346456056,-2.37205329
abx_media__m9_trisulf__1,-3.4219860148,-0.13952741600000002
abx_media__m9_trisulf__2,-3.2207140105,-0.121563182
abx_media__rpmi_trisulf__1,-5.2892859819,-1.138543574
abx_media__rpmi_trisulf__2,-5.2304960726,-1.125744815
abx_media__camhb_trisulf__1,-1.2620887224000001,-0.616348749
abx_media__camhb_trisulf__2,-0.5861658338,-0.651084973
abx_media__m9_cef__1,-2.5624847856,-0.424559634
abx_media__m9_cef__2,-2.2560808585,-0.35219075800000005
abx_media__rpmi_cef__1,-3.5305856256,0.17718560300000002
abx_media__rpmi_cef__2,-3.2591915612999998,0.253641923
abx_media__camhb_cef__1,-4.5241452201,-0.8382274850000001
abx_media__camhb_cef__2,-4.71479249,-0.903455694
abx_media__m9_cipro__1,-3.5382625111,-0.296102011
abx_media__m9_cipro__2,-3.5053761158,-0.23094071100000002
abx_media__rpmi_cipro__1,-3.4215155807,-0.708797459
abx_media__rpmi_cipro__2,-2.9915182208,-0.968107711
abx_media__camhb_cipro__1,-6.8331925755,-1.356589447
abx_media__camhb_cipro__2,-5.4335992519000005,-1.123683673
hot_tale__42c_ale3_30c__1,-1.5518263394,0.062207968
hot_tale__42c_ale3_30c__2,-0.9079247689000001,0.01735881
hot_tale__42c_ale3_37c__1,-0.8315419614,0.43556652300000004
hot_tale__42c_ale3_37c__2,-2.1908615597,0.40063680300000004
hot_tale__42c_ale3_44c__1,-2.1786775955,0.37188534300000003
hot_tale__42c_ale3_44c__2,-2.5153432026,0.35534419300000003
hot_tale__hot_ale3_mid_30c__1,-2.2617434133,0.739618883
hot_tale__hot_ale3_mid_30c__2,-0.6585680516,0.562500333
hot_tale__hot_ale3_mid_37c__1,-1.8653232766999999,0.5847484430000001
hot_tale__hot_ale3_mid_37c__2,-1.1127771468,0.18943374300000002
hot_tale__hot_ale3_mid_44c__1,-2.4829726695,-0.071245341
hot_tale__hot_ale3_mid_44c__2,-0.4866810649,-0.002275453
hot_tale__hot_ale3_30c__1,-0.4440846759,0.515020333
hot_tale__hot_ale3_30c__2,-0.6795811843,0.5286701730000001
hot_tale__hot_ale3_37c__1,-0.5283904039,0.349377103
hot_tale__hot_ale3_37c__2,-0.0434989953,0.396319383
hot_tale__hot_ale3_44c__1,0.3837069434,0.286434483
hot_tale__hot_ale3_44c__2,-2.8169615233,0.302318703
hot_tale__hot_ale4_30c__1,-1.6282142242000002,-0.059878781000000006
hot_tale__hot_ale4_30c__2,-1.1972152808,0.027680622000000002
hot_tale__hot_ale4_37c__1,-1.7947607657,-0.154360834
hot_tale__hot_ale4_37c__2,-1.6712072489,-0.04945323
hot_tale__hot_ale4_44c__1,-2.406988525,0.164713793
hot_tale__hot_ale4_44c__2,-2.8481116401,0.075804102
hot_tale__hot_ale8_30c__1,-1.5464236973,-0.056768665
hot_tale__hot_ale8_30c__2,-1.0006158167,-0.10699186200000001
hot_tale__hot_ale8_37c__1,-1.7668893804999999,-0.007091699000000001
hot_tale__hot_ale8_37c__2,-1.4983881643,-0.044047578000000004
hot_tale__hot_ale8_44c__1,-2.2046826783,0.07381628
hot_tale__hot_ale8_44c__2,-2.0110067836,0.140506256
hot_tale__hot_ale9_mid_30c__1,-1.9035943722000002,0.119931675
hot_tale__hot_ale9_mid_30c__2,-1.556650924,0.10594186400000001
hot_tale__hot_ale9_30c__1,-0.9336953588,0.057352916000000004
hot_tale__hot_ale9_30c__2,-1.1882606864,0.174084083
hot_tale__hot_ale9_mid_37c__1,-2.3778553722,-0.07088768
hot_tale__hot_ale9_mid_37c__2,-1.8240178112,0.028525377
hot_tale__hot_ale9_37c__1,-1.909250507,0.032825572000000004
hot_tale__hot_ale9_37c__2,-1.9108164027,0.037217243000000004
hot_tale__hot_ale9_mid_44c__1,-2.6183207725,0.286125693
hot_tale__hot_ale9_mid_44c__2,-2.6207227957,0.30561196300000004
hot_tale__hot_ale9_44c__1,-2.946309681,-0.027297961000000003
hot_tale__hot_ale9_44c__2,-2.7989233113000003,-0.086313521
hot_tale__hot_ale10_30c__1,-1.6880828176,0.23749544300000003
hot_tale__hot_ale10_30c__2,-1.7505207505,0.42203483300000005
hot_tale__hot_ale10_37c__1,-2.0397061893,0.06875389400000001
hot_tale__hot_ale10_37c__2,-1.3524868297000001,0.12083432100000001
hot_tale__hot_ale10_44c__1,0.5733810844,-0.035753444
hot_tale__hot_ale10_44c__2,-0.9155483977000001,0.110043497
hot_tale__hot_ale16_30c__1,-2.6913550745,0.129309161
hot_tale__hot_ale16_30c__2,-2.7620166089,0.251086443
hot_tale__hot_ale16_37c__1,-1.978288599,-0.022647861000000002
hot_tale__hot_ale16_37c__2,-1.500234833,-0.007290675000000001
hot_tale__hot_ale16_44c__1,-2.297597396,0.039920518
hot_tale__hot_ale16_44c__2,-1.4800008565,0.206041613
pdhr_ale__pdhR-13_51__1,-0.5932812326,0.426042593
pdhr_ale__pdhR-13_51__2,-0.0699497082,0.345369843
pdhr_ale__pdhR-14_46__1,0.1952773461,0.413744223
pdhr_ale__pdhR-14_46__2,-0.5419122345,0.374689043
pdhr_ale__pdhR-15_51__1,-1.1925306144,0.208151253
pdhr_ale__pdhR-15_51__2,-0.9033396785000001,0.291227723
pdhr_ale__pdhR-16_49__1,0.2450034839,0.35863981300000003
pdhr_ale__pdhR-16_49__2,-1.3326221527,0.29102474300000003
tcs__del_atoC_LiAcet__1,10.0015390563,0.372321163
tcs__del_atoC_LiAcet__2,10.2175729458,0.554500683
tcs__del_atoC_LiCl__1,9.6650203286,0.729717593
tcs__del_atoC_LiCl__2,9.1594775834,0.8032040530000001
tcs__del_atoC_m9__1,9.3934804248,0.699493633
tcs__del_atoC_m9__2,9.0144399631,0.8078232030000001
tcs__del_baeR_etoh__1,37.5883364635,0.7253874130000001
tcs__del_baeR_etoh__2,36.8711143272,0.8432000030000001
tcs__del_baeR_lb__1,23.8425420961,0.45295403300000003
tcs__del_baeR_lb__2,23.7079670591,0.513648663
tcs__del_btsR_01xlb__1,14.6722167804,-1.00432669
tcs__del_btsR_01xlb__2,14.2304937622,-1.132510871
tcs__del_btsR_lb__1,22.1142529451,0.905930643
tcs__del_btsR_lb__2,22.3099585241,0.882795573
tcs__del_btsR_pyruvate__1,13.0472607896,-1.207481932
tcs__del_btsR_pyruvate__2,13.009564,-1.260247428
tcs__del_cpxR_etoh__1,33.8433766213,1.209290043
tcs__del_cpxR_etoh__2,33.8084438136,1.196778413
tcs__del_cpxR_lb__1,25.5063879241,0.560846033
tcs__del_cpxR_lb__2,25.5089010498,0.640789563
