,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,14.770633333333334,0.21146683743162487,3.0,0.0,14.946,1.0,14.8301,2.0,14.5358,,,,,,,,,,
1,LB__LBtran,11.625433333333334,0.18690094524462292,3.0,3.0,11.5575,4.0,11.8368,5.0,11.482,,,,,,,,,,
2,LB__LBstat,10.124466666666667,0.17830861822506802,3.0,6.0,10.2899,7.0,10.1479,8.0,9.9356,,,,,,,,,,
3,LB__LBGexp,15.165,0.5263869964199338,3.0,9.0,15.7419,10.0,14.7108,11.0,15.0423,,,,,,,,,,
4,LB__LBGtran,12.1562,0.9528970983269914,2.0,12.0,11.4824,13.0,12.83,,,,,,,,,,,,
5,LB__LBGstat,13.9013,2.1966895934564814,3.0,14.0,14.7866,15.0,15.5172,16.0,11.4001,,,,,,,,,,
6,Life Cycle__S0,13.186166666666667,0.3651863405623672,3.0,17.0,13.5711,18.0,12.8446,19.0,13.1428,,,,,,,,,,
7,Life Cycle__S1,13.593333333333334,0.45620412463428434,3.0,20.0,14.0198,21.0,13.1123,22.0,13.6479,,,,,,,,,,
8,Life Cycle__S2,12.018133333333333,0.2813307721052445,3.0,23.0,12.3357,24.0,11.8001,25.0,11.9186,,,,,,,,,,
9,Life Cycle__S3,13.1628,0.5293401363962492,2.0,26.0,13.5371,27.0,12.7885,,,,,,,,,,,,
10,Life Cycle__S4,14.043066666666666,0.2413042132523458,3.0,28.0,14.2186,29.0,13.7679,30.0,14.1427,,,,,,,,,,
11,Life Cycle__S5,13.0903,0.4977239897774671,3.0,31.0,12.5262,32.0,13.2771,33.0,13.4676,,,,,,,,,,
12,Life Cycle__S6,11.251625,1.467767222445615,8.0,34.0,12.0214,35.0,9.0352,36.0,13.0027,37.0,12.0988,38.0,8.9979,39.0,11.2746,40.0,11.537,41.0,12.0454
13,Life Cycle__S7,11.457633333333334,0.22312230577271558,3.0,42.0,11.7144,43.0,11.3109,44.0,11.3476,,,,,,,,,,
14,Life Cycle__S8,10.5901,0.6024549775709387,2.0,45.0,11.0161,46.0,10.1641,,,,,,,,,,,,
15,Life Cycle__G135,13.696,1.2085869104040465,2.0,47.0,14.5506,48.0,12.8414,,,,,,,,,,,,
16,Life Cycle__G150,14.103933333333332,0.7558164415606039,3.0,49.0,13.472,50.0,14.9412,51.0,13.8986,,,,,,,,,,
17,Life Cycle__G180,14.469166666666666,0.4703885238112572,3.0,52.0,14.7227,53.0,14.7584,54.0,13.9264,,,,,,,,,,
18,Stress Time Course__C30,13.88825,0.0416485894118873,2.0,55.0,13.8588,56.0,13.9177,,,,,,,,,,,,
19,Stress Time Course__C90,11.2085,0.26672067786356585,2.0,57.0,11.0199,58.0,11.3971,,,,,,,,,,,,
20,Biofilm__BI,13.38935,0.3902522325368554,2.0,59.0,13.1134,60.0,13.6653,,,,,,,,,,,,
21,Biofilm__BC,10.9187,0.2212034056398473,4.0,61.0,10.7374,62.0,10.7864,63.0,11.2292,64.0,10.9218,,,,,,,,
22,Biofilm__Sw,9.79895,0.05282087655463509,2.0,65.0,9.8363,66.0,9.7616,,,,,,,,,,,,
23,Life Cycle__BT,12.213750000000001,0.506076323295212,2.0,67.0,12.5716,68.0,11.8559,,,,,,,,,,,,
24,Life Cycle__B36,14.27935,0.2749938272034493,2.0,69.0,14.4738,70.0,14.0849,,,,,,,,,,,,
25,Life Cycle__B60,14.65555,0.1467246570962083,2.0,71.0,14.5518,72.0,14.7593,,,,,,,,,,,,
26,M9__M9exp,13.828833333333334,0.1806889408163474,3.0,73.0,14.0349,74.0,13.7541,75.0,13.6975,,,,,,,,,,
27,M9__M9tran,13.024766666666666,0.37255969096687486,3.0,76.0,13.1958,77.0,12.5974,78.0,13.2811,,,,,,,,,,
28,M9__M9stat,10.976833333333332,0.21719432159550875,3.0,79.0,11.1657,80.0,11.0253,81.0,10.7395,,,,,,,,,,
29,Supplement__M+G,13.173366666666666,0.3989554152199635,3.0,82.0,12.724,83.0,13.4859,84.0,13.3102,,,,,,,,,,
30,Supplement__Glu,13.8897,0.17884305969201045,3.0,85.0,14.0937,86.0,13.7599,87.0,13.8155,,,,,,,,,,
31,Supplement__Fru,13.323166666666667,0.26017120004591837,3.0,88.0,13.5047,89.0,13.4397,90.0,13.0251,,,,,,,,,,
32,Supplement__Mal,12.076233333333333,0.6335414535240235,3.0,91.0,11.3457,92.0,12.4081,93.0,12.4749,,,,,,,,,,
33,Supplement__G+S,12.70315,0.32491556595521875,2.0,94.0,12.4734,95.0,12.9329,,,,,,,,,,,,
34,Supplement__Pyr,12.3103,0.5322911703194032,3.0,96.0,11.769,97.0,12.8331,98.0,12.3288,,,,,,,,,,
35,Supplement__Gly,10.963566666666665,1.0186107418112833,3.0,99.0,11.4404,100.0,11.6563,101.0,9.794,,,,,,,,,,
36,Supplement__Glucon,12.447266666666666,0.5471644847149103,3.0,102.0,12.3704,103.0,13.0288,104.0,11.9426,,,,,,,,,,
37,Stressors__aero,13.564333333333332,0.6544757393008034,3.0,105.0,14.2486,106.0,12.9444,107.0,13.5,,,,,,,,,,
38,Stressors__nit,13.572799999999999,0.2647241394357527,3.0,108.0,13.8761,109.0,13.4541,110.0,13.3882,,,,,,,,,,
39,Stressors__ferm,14.103333333333333,0.3685979155303696,3.0,111.0,13.78,112.0,14.0253,113.0,14.5047,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,13.593,,1.0,114.0,13.593,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,13.2017,,1.0,115.0,13.2017,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,13.393,,1.0,116.0,13.393,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,13.1915,,1.0,117.0,13.1915,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,13.1937,,1.0,118.0,13.1937,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,13.0472,,1.0,119.0,13.0472,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,12.9963,,1.0,120.0,12.9963,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,12.1352,,1.0,121.0,12.1352,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.0754,,1.0,122.0,10.0754,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,10.0102,,1.0,123.0,10.0102,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,11.0154,,1.0,124.0,11.0154,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,11.1194,,1.0,125.0,11.1194,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,11.909,,1.0,126.0,11.909,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,12.4873,,1.0,127.0,12.4873,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,13.2062,,1.0,128.0,13.2062,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,12.9975,,1.0,129.0,12.9975,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,12.3696,,1.0,130.0,12.3696,,,,,,,,,,,,,,
57,Stressors__HPh,14.9335,0.1949310903883729,3.0,131.0,14.9238,132.0,14.7436,133.0,15.1331,,,,,,,,,,
58,Stressors__LPh,14.770833333333334,0.16872837145344968,3.0,134.0,14.6074,135.0,14.9444,136.0,14.7607,,,,,,,,,,
59,Stressors__LPhT,12.054466666666668,0.6519068670702381,3.0,137.0,12.7959,138.0,11.7964,139.0,11.5711,,,,,,,,,,
60,Stressors__SMMPr,12.945300000000001,0.26206358007170755,3.0,140.0,13.0981,141.0,12.6427,142.0,13.0951,,,,,,,,,,
61,Stressors__HiTm,12.540233333333333,0.6366666500872596,3.0,143.0,11.8369,144.0,12.7066,145.0,13.0772,,,,,,,,,,
62,Stressors__LoTm,13.2975,0.21975738895427374,3.0,146.0,13.3985,147.0,13.4486,148.0,13.0454,,,,,,,,,,
63,Stressors__HiOs,12.749033333333335,0.10624332135872502,3.0,149.0,12.8687,150.0,12.6658,151.0,12.7126,,,,,,,,,,
64,Stressors__BMM,14.0419,0.18269436225565397,3.0,152.0,14.0718,153.0,13.8461,154.0,14.2078,,,,,,,,,,
65,Stressors__Heat,13.200866666666668,0.31963370181088985,3.0,155.0,13.5346,156.0,13.1705,157.0,12.8975,,,,,,,,,,
66,Stressors__Cold,14.791366666666667,0.32214338939877957,3.0,158.0,15.022,159.0,14.9288,160.0,14.4233,,,,,,,,,,
67,Stressors__Etha,10.844033333333334,0.09685372131897392,3.0,161.0,10.7328,162.0,10.9097,163.0,10.8896,,,,,,,,,,
68,Stress Time Course__SMM,13.384366666666665,0.07892587239513624,3.0,164.0,13.4621,165.0,13.3867,166.0,13.3043,,,,,,,,,,
69,Stress Time Course__Salt,10.352500000000001,0.11068459694103815,3.0,167.0,10.3869,168.0,10.4419,169.0,10.2287,,,,,,,,,,
70,Stress Time Course__Mt0,14.3891,0.1708369983346699,2.0,170.0,14.2683,171.0,14.5099,,,,,,,,,,,,
71,Stress Time Course__M0t45,13.144766666666667,0.525713014232417,3.0,172.0,12.6389,173.0,13.6883,174.0,13.1071,,,,,,,,,,
72,Stress Time Course__M0t90,10.644633333333333,0.5903093623968144,3.0,175.0,10.0368,176.0,11.2157,177.0,10.6814,,,,,,,,,,
73,Stress Time Course__M40t45,12.382433333333333,0.7571141019247584,3.0,178.0,12.2022,179.0,11.7317,180.0,13.2134,,,,,,,,,,
74,Stress Time Course__M40t90,10.835333333333333,0.5510636472616698,3.0,181.0,10.2229,182.0,11.2911,183.0,10.992,,,,,,,,,,
75,Stress Time Course__dia0,14.506966666666665,0.38454171858633673,3.0,184.0,14.0853,185.0,14.5973,186.0,14.8383,,,,,,,,,,
76,Stress Time Course__dia5,12.759733333333331,0.31557063129089447,3.0,187.0,12.5116,188.0,12.6527,189.0,13.1149,,,,,,,,,,
77,Stress Time Course__dia15,13.691666666666668,0.9588888899832624,3.0,190.0,13.1201,191.0,14.7987,192.0,13.1562,,,,,,,,,,
78,Stressors__Diami,12.9109,0.038757837916994574,3.0,193.0,12.91,194.0,12.9501,195.0,12.8726,,,,,,,,,,
79,Stressors__Paraq,13.9018,1.2558369798664153,3.0,196.0,14.311,197.0,14.902,198.0,12.4924,,,,,,,,,,
80,Stressors__H2O2,13.121833333333333,0.26454236585721586,3.0,199.0,12.9372,200.0,13.4249,201.0,13.0034,,,,,,,,,,
81,Stressors__Oxctl,14.3718,0.5427651794284517,3.0,202.0,13.9448,203.0,14.188,204.0,14.9826,,,,,,,,,,
82,Carbon Transition__GM-0.1,13.814166666666665,0.3107116401638883,3.0,205.0,13.4805,215.0,14.0952,225.0,13.8668,,,,,,,,,,
83,Carbon Transition__GM-0.2,13.607199999999999,0.3664491642779386,3.0,206.0,13.2102,216.0,13.9325,226.0,13.6789,,,,,,,,,,
84,Carbon Transition__GM+5,13.0287,0.35770612239658356,3.0,207.0,12.6194,217.0,13.1853,227.0,13.2814,,,,,,,,,,
85,Carbon Transition__GM+15,13.426899999999998,0.22647081489675397,3.0,208.0,13.665,219.0,13.4015,229.0,13.2142,,,,,,,,,,
86,Carbon Transition__GM+25,13.806199999999999,0.9107552031144264,3.0,209.0,14.3682,220.0,14.295,230.0,12.7554,,,,,,,,,,
87,Carbon Transition__GM+45,12.8056,1.058054993844838,3.0,210.0,14.0052,221.0,12.4063,231.0,12.0053,,,,,,,,,,
88,Carbon Transition__GM+60,12.986233333333333,0.7843874191579899,3.0,211.0,13.8776,222.0,12.6797,232.0,12.4014,,,,,,,,,,
89,Carbon Transition__GM+90,13.677033333333334,0.5622008567525782,3.0,212.0,13.545,223.0,14.2935,233.0,13.1926,,,,,,,,,,
90,Carbon Transition__GM+120,13.13255,0.7621903994409793,2.0,213.0,12.5936,234.0,13.6715,,,,,,,,,,,,
91,Carbon Transition__GM+150,13.121233333333334,0.3970560329894682,3.0,214.0,13.4715,224.0,12.6899,235.0,13.2023,,,,,,,,,,
92,Carbon Transition__GM+10,12.68205,0.6958637833656813,2.0,218.0,13.1741,228.0,12.19,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,13.502966666666666,0.9764148418235624,3.0,236.0,13.6274,244.0,12.4703,254.0,14.4112,,,,,,,,,,
94,Carbon Transition__MG+5,14.266133333333334,0.24795718044318243,3.0,237.0,14.1109,246.0,14.1354,256.0,14.5521,,,,,,,,,,
95,Carbon Transition__MG+10,14.212166666666667,1.0869814825163002,3.0,238.0,14.9339,247.0,14.7406,257.0,12.962,,,,,,,,,,
96,Carbon Transition__MG+15,14.771799999999999,0.26816265586393667,3.0,239.0,14.4737,248.0,14.9934,258.0,14.8483,,,,,,,,,,
97,Carbon Transition__MG+25,14.216,0.48877332169421867,3.0,240.0,14.326,249.0,13.6816,259.0,14.6404,,,,,,,,,,
98,Carbon Transition__MG+45,13.476533333333334,0.7606746829843446,3.0,241.0,13.5312,250.0,12.69,260.0,14.2084,,,,,,,,,,
99,Carbon Transition__MG+120,13.783166666666666,0.4794622960497867,3.0,242.0,13.2639,253.0,14.2091,263.0,13.8765,,,,,,,,,,
100,Carbon Transition__MG+150,13.84245,0.5801811139635629,2.0,243.0,13.4322,264.0,14.2527,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,13.58825,0.28121636687789026,2.0,245.0,13.3894,255.0,13.7871,,,,,,,,,,,,
102,Carbon Transition__MG+60,13.439350000000001,0.05762920266670372,2.0,251.0,13.4801,261.0,13.3986,,,,,,,,,,,,
103,Carbon Transition__MG+90,13.69885,0.7218853129133471,2.0,252.0,13.1884,262.0,14.2093,,,,,,,,,,,,
