,BSU02490
M9exp_1,7.2452
M9exp_2,7.2474
M9exp_3,7.1157
M9tran_1,7.742000000000001
M9tran_2,7.5659
M9tran_3,7.6365
M9stat_1,8.4394
M9stat_2,8.4298
M9stat_3,8.3407
MG-0.1_1,7.9223
MG-0.1_2,7.3697
MG-0.1_3,8.1372
MG-0.2_2,7.5803
MG-0.2_3,7.9286
MG+5_1,7.4875
MG+5_2,6.9185
MG+5_3,7.5442
MG+10_1,7.1217
MG+10_2,6.9983
MG+10_3,7.7899
MG+15_1,7.0760000000000005
MG+15_2,7.5764
MG+15_3,7.0911
MG+25_1,7.1509
MG+25_2,7.0794
MG+25_3,7.1644
MG+45_1,7.395
MG+45_2,7.4706
MG+45_3,7.3804
MG+60_2,7.2502
MG+60_3,7.6196
MG+90_2,6.7956
MG+90_3,7.1289
MG+120_1,7.815
MG+120_2,7.5971
MG+120_3,7.2584
MG+150_1,7.4962
MG+150_3,7.3031
GM-0.1_1,7.7872
GM-0.1_2,7.3389
GM-0.1_3,7.6608
GM-0.2_1,8.2573
GM-0.2_2,7.7802
GM-0.2_3,7.1292
GM+5_1,7.3021
GM+5_2,7.2629
GM+5_3,7.5857
GM+10_2,6.9404
GM+10_3,7.1125
GM+15_1,7.4331
GM+15_2,7.237999999999999
GM+15_3,7.1552
GM+25_1,6.99
GM+25_2,7.0313
GM+25_3,7.3036
GM+45_1,7.3413
GM+45_2,6.6477
GM+45_3,7.7433
GM+60_1,7.0929
GM+60_2,7.3753
GM+60_3,7.6367
GM+90_1,7.4544
GM+90_2,7.6766
GM+90_3,7.5262
GM+120_1,8.3321
GM+120_3,8.0292
GM+150_1,7.5821
GM+150_2,7.4676
GM+150_3,7.2607
BT_1,7.6624
BT_2,7.3525
B36_1,7.4138
B36_2,7.1587
B60_1,8.1663
B60_2,7.9596
S0_1,7.2401
S0_2,7.5316
S0_3,7.8015
S1_1,8.7307
S1_2,8.8065
S1_3,9.2506
S2_1,8.2795
S2_2,8.22
S2_3,8.1136
S3_1,8.036
S3_2,8.0727
S4_1,8.5978
S4_2,8.5422
S4_3,7.9972
S5_1,8.0784
S5_2,8.6489
S5_3,8.4203
S6_1,8.2813
S6_2,7.7072
S6_3,8.3871
S6/t_1,8.5395
S6/t_2,7.6613
S6_4,7.992000000000001
S6_5,8.2751
S6_6,8.1942
S7_4,8.8147
S7_5,8.5198
S7_6,8.8486
S8_4,8.4786
S8_5,8.7423
G135_1,7.2791
G135_3,7.3936
G150_1,7.4458
G150_2,7.0368
G150_3,7.6253
G180_1,7.1243
G180_2,6.9907
G180_3,6.947
T-5.40H_1,7.5238
T-4.40H_1,7.5776
T-3.40H_1,7.4042
T-2.40H_1,7.3854
T-1.40H_1,7.3224
T-1.10H_1,7.3243
T-0.40H_1,7.1411
T0.0H_1,7.7837
T0.30H_1,8.7157
T1.0H_1,8.8596
T1.30H_1,8.9537
T2.0H_1,9.1549
T2.30H_1,9.3612
T3.0H_1,8.8523
T3.30H_1,9.0826
T4.0H_1,8.837
T5.0H_1,8.2833
LBexp_1,7.2858
LBexp_2,7.1867
LBexp_3,7.3021
LBtran_1,7.5864
LBtran_2,7.3821
LBtran_3,7.4497
LBstat_1,7.5025
LBstat_2,7.6606
LBstat_3,7.7444
LBGexp_1,6.9482
LBGexp_2,6.9615
LBGexp_3,7.0794
LBGtran_2,7.3924
LBGtran_3,7.4091
LBGstat_1,7.0516
LBGstat_2,7.135
LBGstat_3,7.566
Mt0_1,7.2657
Mt0_3,7.1842
M0t45_1,7.1759
M0t45_2,7.0123
M0t45_3,7.0144
M0t90_1,8.0833
M0t90_2,7.8771
M0t90_3,8.2623
M40t45_1,7.5123
M40t45_2,7.8003
M40t45_3,7.041
M40t90_1,8.7797
M40t90_2,8.509
M40t90_3,8.6904
dia0_1,7.2792
dia0_2,7.2684
dia0_3,6.9058
dia5_1,7.6373
dia5_2,7.7066
dia5_3,7.4566
dia15_1,8.0073
dia15_2,7.5628
dia15_3,7.345
C30_1,8.2676
C30_2,8.9198
C90_1,7.6439
C90_2,6.9639
SMM_1,7.3423
SMM_2,7.2195
SMM_3,7.1437
Salt_1,7.1671
Salt_2,6.9816
Salt_3,7.0974
M+G_1,8.1357
M+G_2,7.2678
M+G_3,7.2649
Glu_1,7.3705
Glu_2,7.5765
Glu_3,7.5551
Fru_1,7.7136
Fru_2,8.1543
Fru_3,7.7382
Mal_1,7.796
Mal_2,7.9208
Mal_3,8.0566
G+S_2,8.2976
G+S_3,8.5456
Pyr_1,7.9211
Pyr_2,7.9952
Pyr_3,7.8947
Gly_1,8.0897
Gly_2,8.3744
Gly_3,8.1958
Glucon_1,8.1371
Glucon_2,8.1264
Glucon_3,8.5097
BI_1,7.9666
BI_2,8.0108
BC_2,9.7515
BC/t_1,9.4548
BC/t_2,9.6895
BC_1,9.4432
Sw_1,10.5818
Sw_2,11.0565
BMM_1,7.0627
BMM_2,6.9472
BMM_3,7.0658
Heat_1,7.7034
Heat_2,7.4037
Heat_3,7.6326
Cold_1,7.1169
Cold_2,7.1759
Cold_3,7.2502
Etha_1,7.6308
Etha_2,7.6522
Etha_3,7.3952
SMMPr_1,6.9876
SMMPr_2,7.332000000000002
SMMPr_3,7.5128
HiTm_1,8.0128
HiTm_2,7.7917
HiTm_3,7.627000000000002
LoTm_1,7.1928
LoTm_2,7.1467
LoTm_3,6.8823
HiOs_1,7.707000000000002
HiOs_2,7.605
HiOs_3,7.6337
Oxctl_1,7.8237
Oxctl_2,7.675
Oxctl_3,7.216
Diami_1,7.9281
Diami_2,7.6844
Diami_3,8.1752
Paraq_1,7.5494
Paraq_2,7.1392
