sample,new_409056_409207_c
LBexp_1,9.8946
LBexp_2,9.7211
LBexp_3,9.6801
LBtran_1,8.1405
LBtran_2,8.5642
LBtran_3,8.9776
LBstat_1,8.0841
LBstat_2,7.7352
LBstat_3,7.8209
LBGexp_1,8.4502
LBGexp_2,9.4841
LBGexp_3,10.286
LBGtran_2,8.3717
LBGtran_3,9.9732
LBGstat_1,8.2018
LBGstat_2,7.8494
LBGstat_3,7.9886
S0_1,9.0687
S0_2,8.9033
S0_3,9.2282
S1_1,9.0803
S1_2,9.136
S1_3,8.7595
S2_1,8.1236
S2_2,7.1898
S2_3,7.9199
S3_1,8.2065
S3_2,7.3968
S4_1,8.8557
S4_2,9.1474
S4_3,8.0298
S5_1,9.6532
S5_2,10.0549
S5_3,9.699
S6_1,9.3979
S6_2,9.781
S6_3,9.7116
S6/t_1,8.881
S6/t_2,9.4768
S6_4,9.9769
S6_5,9.3692
S6_6,9.9283
S7_4,10.1808
S7_5,10.1863
S7_6,10.2745
S8_4,10.1516
S8_5,10.6789
G135_1,10.8981
G135_3,9.7915
G150_1,9.6807
G150_2,10.2564
G150_3,10.8091
G180_1,11.0498
G180_2,11.5139
G180_3,10.9171
C30_1,10.003
C30_2,10.1001
C90_1,9.3146
C90_2,8.9376
BI_1,7.9543
BI_2,8.1355
BC_2,7.8178
BC/t_1,7.7942
BC/t_2,8.98
BC_1,7.7946
Sw_1,8.9565
Sw_2,8.8131
BT_1,9.0357
BT_2,8.433
B36_1,8.4355
B36_2,8.1757
B60_1,8.4684
B60_2,7.9087
M9exp_1,7.5593
M9exp_2,7.3497
M9exp_3,8.6304
M9tran_1,8.3743
M9tran_2,8.0325
M9tran_3,8.5129
M9stat_1,8.1201
M9stat_2,8.0592
M9stat_3,7.9336
M+G_1,9.705
M+G_2,8.6539
M+G_3,8.2699
Glu_1,7.9556
Glu_2,8.4542
Glu_3,9.157
Fru_1,8.7614
Fru_2,8.7477
Fru_3,8.4335
Mal_1,8.6601
Mal_2,9.1492
Mal_3,8.6335
G+S_2,9.0312
G+S_3,8.8462
Pyr_1,8.1057
Pyr_2,8.4581
Pyr_3,8.3181
Gly_1,8.9436
Gly_2,9.8163
Gly_3,8.5649
Glucon_1,9.1172
Glucon_2,8.1723
Glucon_3,8.4594
aero_1,9.3549
aero_2,8.2237
aero_3,8.8559
nit_1,8.2144
nit_2,8.4536
nit_3,7.8475
ferm_1,8.0081
ferm_2,8.1219
