,-0.1605195897764106,-0.1391169778062225,-0.11771436583603442,-0.09631175386584634,-0.07490914189565825,-0.05350652992547017,-0.032103917955282085,-0.010701305985094,0.010701305985094084,0.03210391795528217,0.05350652992547025,0.07490914189565834,0.09631175386584642,0.11771436583603453,0.1391169778062226,0.16051958977641065,0.18192220174659876,0.20332481371678687,0.22472742568697493,0.246130037657163
thresh,-0.1070130598509404,0.1070130598509404,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,2,3,13,164,1969,1876,159,14,3,1,2,0,2,0,2,0,0
unreg_genes,['metK'],[],[],[],[],[],[],[],[],[],[],[],[],['ybdL' 'hcxA'],[],['metL' 'metB'],[],['mmuP' 'mmuM'],[],[]
