,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.0415970978584372,3.0,0.0,-0.6636848019,6.0,-0.5368154011,12.0,1.200500203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.11515820006666666,0.5587878984367458,3.0,1.0,-0.2301094092,7.0,-0.1842637377,13.0,0.7598477471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.17998849810000003,0.4571262803843646,3.0,2.0,-0.0390278259,8.0,-0.1264219901,14.0,0.7054153103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.1795966111,0.6957766588205656,3.0,3.0,-0.11110971310000001,9.0,-0.323681504,15.0,0.9735810504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.3846215690666667,0.36739391779184516,3.0,4.0,-0.2275133859,10.0,-0.8044468943,16.0,-0.12190442700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.4937828405333334,0.6587179009746735,3.0,5.0,-0.1252097591,11.0,-1.2542852139,17.0,-0.10185354860000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.4326597002000003,2.210695847771258,2.0,18.0,-1.8694616751000002,71.0,-4.9958577253000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-2.9827070417333332,1.6682256638480606,3.0,19.0,-1.0849456156,70.0,-3.6454880472999998,205.0,-4.2176874623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.3743544981,0.9752138787270029,8.0,20.0,-3.1155219986000002,32.0,-0.10066963970000001,55.0,-0.27851650840000003,67.0,-1.9657805604,126.0,-1.129624597,147.0,-0.9741609096,203.0,-1.7052196085,210.0,-1.7253421626,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-1.9624489312666666,2.759338480903777,3.0,21.0,-1.5142874661999999,34.0,-4.918436018,61.0,0.5453766904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-4.3845477729999995,1.5948364338901748,8.0,22.0,-6.7649193397000005,104.0,-4.1394147261,111.0,-4.1904482589,133.0,-3.7790673731,165.0,-1.6894912527,238.0,-6.2358698218,265.0,-3.481978913,270.0,-4.7951924987000005,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-1.3873247729714286,2.025632150421706,7.0,23.0,-1.4167761752999999,56.0,-1.652391202,82.0,-1.9142374085,118.0,0.47081970630000003,134.0,-4.915887077,137.0,1.4806724811,227.0,-1.7634737354,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-4.123163496875,3.5708327457537425,4.0,24.0,0.9451920787,101.0,-6.1947018678,139.0,-6.9968145056,149.0,-4.2463296928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
