,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.1256283227644128,3.0,0.0,0.1954728474,6.0,-1.2105625087,12.0,1.0150896613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.29089592810000003,1.0652670989120006,3.0,1.0,-0.225555896,7.0,1.5159476399,13.0,-0.4177039596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.10448408786666667,0.27456165825600826,3.0,2.0,0.1956274778,8.0,0.32188342940000003,14.0,-0.2040586436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4008183367,0.21418075359331049,3.0,3.0,-0.19503232680000002,9.0,-0.6225073172000001,15.0,-0.3849153661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.5309774924666667,0.3118275274353306,3.0,4.0,-0.6834040237,10.0,-0.7372726715,16.0,-0.1722557822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.18783416286666665,0.22402622796365582,3.0,5.0,-0.398978751,11.0,0.047164647000000004,17.0,-0.2116883846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.830178594,1.8907783443350685,2.0,18.0,-3.167160783,71.0,-0.493196405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.5359231077666666,0.23045189636042437,3.0,19.0,-0.713549894,70.0,-0.6187040623,205.0,-0.275515367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.2274758173875,0.3189559684623961,8.0,20.0,0.4239865613,32.0,-0.4477172459,55.0,-0.4404969657,67.0,-0.36949412070000004,126.0,-0.1801741073,147.0,-0.19662242940000002,203.0,-0.5862239153000001,210.0,-0.0230643161,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.9247735458999999,0.5888095932467655,3.0,21.0,-0.4049112566,34.0,-0.8052259201,61.0,-1.564183461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-1.6663694494625,1.1634354171844703,8.0,22.0,-0.6304487594,104.0,-2.7946700487,111.0,0.2209933593,133.0,-0.7819746352,165.0,-1.6109150685,238.0,-2.1438778232,265.0,-2.7414463972,270.0,-2.8486162228,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,4.028868433014286,0.9930390202865079,7.0,23.0,4.2548670202,56.0,4.190936805,82.0,4.0805872861,118.0,2.1356156663,134.0,5.5206096993,137.0,4.1244311263,227.0,3.8950314279000002,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.570614286375,0.2473860351521537,4.0,24.0,-0.6280312027,101.0,-0.5394640142,139.0,-0.2583258698,149.0,-0.8566360588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.9013640442000002,0.5842337001517576,4.0,25.0,-2.7186992408,123.0,-1.7173584538000002,155.0,-1.8312139194000001,191.0,-1.3381845628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
