sample,new_1249889_1250015_c
LBexp_1,6.8632
LBexp_2,6.9592
LBexp_3,7.0476
LBtran_1,7.3241
LBtran_2,7.0578
LBtran_3,7.2456
LBstat_1,7.2198
LBstat_2,7.3683
LBstat_3,7.4576
LBGexp_1,6.8196
LBGexp_2,6.9941
LBGexp_3,7.0277
LBGtran_2,7.548999999999999
LBGtran_3,7.5769
LBGstat_1,7.2314
LBGstat_2,7.2505
LBGstat_3,7.7559
S0_1,7.0244
S0_2,7.4442
S0_3,8.2585
S1_1,7.6989
S1_2,8.0362
S1_3,8.3875
S2_1,7.8848
S2_2,7.9578
S2_3,8.2179
S3_1,12.4453
S3_2,12.3569
S4_1,12.9345
S4_2,12.9362
S4_3,12.6702
S5_1,15.3462
S5_2,16.1423
S5_3,15.731
S6_1,16.4296
S6_2,16.4309
S6_3,16.3597
S6/t_1,16.4433
S6/t_2,16.4724
S6_4,16.4151
S6_5,16.4535
S6_6,16.4622
S7_4,16.445999999999998
S7_5,16.4231
S7_6,16.4369
S8_4,16.4461
S8_5,16.4081
G135_1,7.3641
G135_3,7.3974
G150_1,7.2943
G150_2,6.7661
G150_3,7.4044
G180_1,7.3155
G180_2,6.9827
G180_3,7.0267
C30_1,8.9144
C30_2,9.0491
C90_1,7.6748
C90_2,6.7743
BI_1,6.8592
BI_2,6.5723
BC_2,11.3344
BC/t_1,8.6849
BC/t_2,11.3266
BC_1,8.718
Sw_1,6.7522
Sw_2,6.7362
BT_1,16.4598
BT_2,16.2651
B36_1,15.3475
B36_2,15.539
B60_1,14.3423
B60_2,14.2886
M9exp_1,13.1477
M9exp_2,12.7907
M9exp_3,6.8863
M9tran_1,7.2829
M9tran_2,7.352
M9tran_3,7.691
M9stat_1,10.3845
M9stat_2,8.7496
M9stat_3,8.4895
M+G_1,8.7579
M+G_2,7.0171
M+G_3,7.1613
Glu_1,7.4702
Glu_2,7.294
Glu_3,9.085
Fru_1,7.0373
Fru_2,7.7802
Fru_3,7.3617
Mal_1,7.3682
Mal_2,7.5074
Mal_3,7.491
G+S_2,14.9171
G+S_3,15.4387
Pyr_1,13.0684
Pyr_2,15.374
Pyr_3,15.1721
Gly_1,10.6243
Gly_2,11.2858
Gly_3,9.718
Glucon_1,12.9999
Glucon_2,13.2192
Glucon_3,8.1189
aero_1,13.3057
aero_2,9.6995
aero_3,12.1837
nit_1,14.6231
nit_2,11.6677
nit_3,11.4194
ferm_1,14.4611
ferm_2,10.7954
ferm_3,10.6228
T-5.40H_1,8.3482
T-4.40H_1,7.7578
T-3.40H_1,7.1881
T-2.40H_1,7.1426
T-1.40H_1,6.9204
T-1.10H_1,6.5539
T-0.40H_1,6.4202
T0.0H_1,6.6499
T0.30H_1,7.6264
T1.0H_1,7.4311
T1.30H_1,7.6858
T2.0H_1,7.9981
T2.30H_1,8.1115
T3.0H_1,8.5646
T3.30H_1,9.6033
T4.0H_1,9.9374
T5.0H_1,10.0579
HPh_1,7.381
HPh_2,6.9955
HPh_3,7.4963
LPh_1,7.38
LPh_2,6.9894
LPh_3,7.5671
LPhT_1,7.5565
LPhT_2,7.2288
LPhT_3,7.3964
SMMPr_1,12.4351
SMMPr_2,12.7461
SMMPr_3,13.2752
HiTm_1,7.4294
HiTm_2,6.9946
HiTm_3,7.3173
LoTm_1,11.6049
LoTm_2,11.1423
LoTm_3,11.6193
HiOs_1,8.7768
HiOs_2,9.9217
HiOs_3,8.8111
BMM_1,6.7353
BMM_2,6.8631
BMM_3,7.0306
Heat_1,7.8423
Heat_2,6.9588
Heat_3,7.5374
Cold_1,6.9956
Cold_2,7.2427
Cold_3,7.3174
Etha_1,7.9306
Etha_2,8.0127
Etha_3,7.8984
SMM_1,7.7584
SMM_2,7.447999999999999
SMM_3,7.7289
Salt_1,7.5831
Salt_2,7.7355
Salt_3,7.2624
Mt0_1,7.053
Mt0_3,6.7832
M0t45_1,7.0754
M0t45_2,6.8958
M0t45_3,6.9098
M0t90_1,7.4544
M0t90_2,7.0779
M0t90_3,7.1641
M40t45_1,7.3086
M40t45_2,7.3101
M40t45_3,6.829
M40t90_1,7.1914
M40t90_2,7.0378
M40t90_3,7.3002
dia0_1,6.9977
dia0_2,6.9881
dia0_3,6.825
dia5_1,7.1163
dia5_2,7.1784
dia5_3,6.7679
dia15_1,6.8272
dia15_2,6.8676
dia15_3,7.3863
Diami_1,7.4104
Diami_2,7.0427
Diami_3,7.68
Paraq_1,7.3086
Paraq_2,6.9482
Paraq_3,6.9433
H2O2_1,7.0636
H2O2_2,7.0629
H2O2_3,7.3433
Oxctl_1,7.795
Oxctl_2,7.6387
Oxctl_3,7.2009
GM-0.1_1,8.406
GM-0.2_1,8.8202
GM+5_1,8.4206
GM+15_1,8.4987
GM+25_1,8.9167
GM+45_1,8.4626
GM+60_1,8.1206
GM+90_1,7.7389
GM+120_1,8.0847
GM+150_1,7.7134
GM-0.1_2,6.754
GM-0.2_2,7.5081
GM+5_2,6.3734
GM+10_2,6.4472
GM+15_2,6.9697
GM+25_2,6.9431
GM+45_2,6.4568
GM+60_2,6.7621
GM+90_2,7.5768
GM+150_2,6.8873
GM-0.1_3,7.1899
GM-0.2_3,6.6014
GM+5_3,7.1416
GM+10_3,6.6963
GM+15_3,6.8981
GM+25_3,7.1574
GM+45_3,7.65
GM+60_3,7.2778
GM+90_3,7.5465
GM+120_3,8.1813
GM+150_3,7.2908
MG-0.1_1,9.6762
MG+5_1,8.502
MG+10_1,8.4996
MG+15_1,7.8686
MG+25_1,7.6565
MG+45_1,7.3213
MG+120_1,7.2588
MG+150_1,7.3148
MG-0.1_2,8.0853
MG-0.2_2,8.5207
MG+5_2,7.6208
MG+10_2,7.581
MG+15_2,8.1977
MG+25_2,6.9404
MG+45_2,6.9803
MG+60_2,7.082000000000002
MG+90_2,6.4444
MG+120_2,7.0276
MG-0.1_3,6.9815
MG-0.2_3,7.1706
MG+5_3,7.3955
MG+10_3,7.2878
MG+15_3,6.9941
MG+25_3,6.9864
MG+45_3,7.0014
MG+60_3,7.3041
MG+90_3,6.667999999999998
MG+120_3,6.9032
MG+150_3,7.099
