sample,new_3998237_3998480_c
LBexp_1,7.8261
LBexp_2,7.7612
LBexp_3,7.6293
LBtran_1,8.1425
LBtran_2,7.8388
LBtran_3,7.9745
LBstat_1,7.8443
LBstat_2,7.9551
LBstat_3,7.8782
LBGexp_1,7.7518
LBGexp_2,7.5909
LBGexp_3,7.77
LBGtran_2,7.624
LBGtran_3,7.7933
LBGstat_1,7.7658
LBGstat_2,7.7565
LBGstat_3,7.9033
S0_1,7.3895
S0_2,7.5356
S0_3,7.4671
S1_1,7.8646
S1_2,7.9563
S1_3,7.4584
S2_1,7.9609
S2_2,7.7223
S2_3,7.3979
S3_1,7.7485
S3_2,7.0569
S4_1,7.9445
S4_2,7.345
S4_3,7.2003
S5_1,7.4439
S5_2,7.4262
S5_3,7.5651
S6_1,7.7579
S6_2,7.372000000000001
S6_3,7.5224
S6/t_1,8.2482
S6/t_2,7.5849
S6_4,7.9314
S6_5,8.0551
S6_6,7.9602
S7_4,8.6826
S7_5,8.6119
S7_6,8.9406
S8_4,8.4083
S8_5,8.6749
G135_1,7.749
G135_3,7.5265
G150_1,7.8825
G150_2,7.8742
G150_3,7.9620000000000015
G180_1,7.5788
G180_2,7.6774
G180_3,7.3304
C30_1,8.7202
C30_2,9.016
C90_1,9.8749
C90_2,8.0352
BI_1,7.893
BI_2,8.0751
BC_2,8.4304
BC/t_1,9.199
BC/t_2,9.6878
BC_1,8.0276
Sw_1,8.6853
Sw_2,7.9432
BT_1,7.7208
BT_2,7.4515
B36_1,7.1521
B36_2,7.2285
B60_1,7.1817
B60_2,7.9798
M9exp_1,7.4561
M9exp_2,7.4051
M9exp_3,7.3126
M9tran_1,7.6562
M9tran_2,7.6913
M9tran_3,7.5655
M9stat_1,7.8822
M9stat_2,7.8767
M9stat_3,7.6763
M+G_1,9.3938
M+G_2,8.0157
M+G_3,7.8995
Glu_1,8.133
Glu_2,7.5883
Glu_3,7.894
Fru_1,9.1931
Fru_2,8.8669
Fru_3,7.7539
Mal_1,7.6116
Mal_2,8.5181
Mal_3,7.6795
G+S_2,8.3344
G+S_3,8.0451
Pyr_1,8.6305
Pyr_2,8.1937
Pyr_3,8.7818
Gly_1,8.1653
Gly_2,8.4858
Gly_3,8.3863
Glucon_1,9.0568
Glucon_2,8.3165
Glucon_3,8.3332
aero_1,8.1701
aero_2,7.7173
aero_3,7.9903
nit_1,7.6533
nit_2,7.8867
nit_3,7.6489
ferm_1,7.64
ferm_2,7.4012
ferm_3,7.9859
T-5.40H_1,7.5945
T-4.40H_1,7.7393
T-3.40H_1,7.7824
T-2.40H_1,7.4389
T-1.40H_1,7.489
T-1.10H_1,7.2428
T-0.40H_1,6.8232
T0.0H_1,6.9342
T0.30H_1,7.9753
T1.0H_1,7.6281
T1.30H_1,7.8791
T2.0H_1,7.9773
T2.30H_1,7.9938
T3.0H_1,7.8568
T3.30H_1,8.0811
T4.0H_1,7.7743
T5.0H_1,7.8169
HPh_1,8.1805
HPh_2,7.6377
HPh_3,7.9557
LPh_1,7.9259
LPh_2,7.9967
LPh_3,7.9167
LPhT_1,8.147
LPhT_2,8.0294
LPhT_3,8.2302
SMMPr_1,7.3412
SMMPr_2,7.6124
SMMPr_3,7.5573
HiTm_1,7.591
HiTm_2,7.6178
HiTm_3,7.7509
LoTm_1,7.5598
LoTm_2,7.4642
LoTm_3,7.3692
HiOs_1,8.1136
HiOs_2,8.4954
HiOs_3,8.1913
BMM_1,6.7359
BMM_2,6.8610000000000015
BMM_3,7.225
Heat_1,7.8769
Heat_2,7.5098
Heat_3,7.8142
Cold_1,7.593
Cold_2,7.5516
Cold_3,7.546
Etha_1,7.9259
Etha_2,7.9168
Etha_3,7.7764
SMM_1,7.7403
SMM_2,7.8753
SMM_3,7.4877
Salt_1,8.1475
Salt_2,7.9659
Salt_3,7.9319
Mt0_1,7.8235
Mt0_3,7.5673
M0t45_1,7.7656
M0t45_2,7.9031
M0t45_3,8.0541
M0t90_1,7.5993
M0t90_2,7.8993
M0t90_3,7.6116
M40t45_1,7.7308
M40t45_2,7.9516
M40t45_3,8.4205
M40t90_1,7.4698
M40t90_2,7.6966
M40t90_3,7.705
dia0_1,7.6192
dia0_2,7.6836
dia0_3,7.419
dia5_1,8.7058
dia5_2,9.1135
dia5_3,9.2478
dia15_1,10.7539
dia15_2,10.5094
dia15_3,8.5985
Diami_1,9.5396
Diami_2,9.6719
Diami_3,9.5969
Paraq_1,8.4068
Paraq_2,8.806000000000003
Paraq_3,7.8411
H2O2_1,9.2335
H2O2_2,9.5785
H2O2_3,9.315
Oxctl_1,8.0717
Oxctl_2,8.2266
Oxctl_3,8.3354
GM-0.1_1,7.3676
GM-0.2_1,7.724
GM+5_1,7.2114
GM+15_1,7.0698
GM+25_1,7.0615
GM+45_1,7.3041
GM+60_1,7.0539
GM+90_1,7.3684
GM+120_1,7.955
GM+150_1,7.7443
GM-0.1_2,7.3606
GM-0.2_2,7.6048
GM+5_2,7.2945
GM+10_2,7.1083
GM+15_2,7.5968
