,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
57,Stressors__HPh,4.4737854939,0.44861348862027517,3.0,131.0,4.8911177088,132.0,4.5308813645,133.0,3.9993574084,,,,,,,,,,
58,Stressors__LPh,4.418676771233333,0.5900151569017098,3.0,134.0,5.0904943693,135.0,3.9847183849,136.0,4.1808175595,,,,,,,,,,
59,Stressors__LPhT,59.8208787552,1.6884877820727353,3.0,137.0,57.9625789578,138.0,60.2391153663,139.0,61.2609419415,,,,,,,,,,
60,Stressors__SMMPr,1.8385209887,0.4862083185849816,3.0,140.0,1.4637809749000001,141.0,2.3879351511999998,142.0,1.6638468400000002,,,,,,,,,,
61,Stressors__HiTm,5.8548100031666666,3.0762978479368694,3.0,143.0,9.4036173689,144.0,3.9459326801000003,145.0,4.2148799605,,,,,,,,,,
62,Stressors__LoTm,0.09780495346666666,0.1739351994806289,3.0,146.0,0.2759908821,147.0,-0.0715425107,148.0,0.08896648900000001,,,,,,,,,,
63,Stressors__HiOs,1.6235892393,0.4647653724867843,3.0,149.0,1.1386080202,150.0,2.0650817692,151.0,1.6670779285,,,,,,,,,,
64,Stressors__BMM,1.7301479032333333,0.2523116939257207,3.0,152.0,1.4997591226,153.0,1.9997830531,154.0,1.690901534,,,,,,,,,,
65,Stressors__Heat,4.9663382569,0.3518363609257833,3.0,155.0,4.7186449332,156.0,4.8113035140000004,157.0,5.3690663235,,,,,,,,,,
66,Stressors__Cold,4.407698986766667,1.0979160045887177,3.0,158.0,3.4310432022,159.0,4.1960074779,160.0,5.5960462802,,,,,,,,,,
67,Stressors__Etha,6.721803034933333,0.5799426199833267,3.0,161.0,6.634279197,162.0,7.3405328885,163.0,6.1905970193,,,,,,,,,,
68,Stress Time Course__SMM,0.0011348579333333442,0.27621367920357087,3.0,164.0,0.31921764950000003,165.0,-0.1376210785,166.0,-0.1781919972,,,,,,,,,,
69,Stress Time Course__Salt,-0.3960240227666667,0.249441960218926,3.0,167.0,-0.1124304867,168.0,-0.5814363986000001,169.0,-0.49420518300000005,,,,,,,,,,
70,Stress Time Course__Mt0,3.23053693135,1.462079084739046,2.0,170.0,4.2643829668,171.0,2.1966908958999998,,,,,,,,,,,,
71,Stress Time Course__M0t45,2.4448419730666666,1.9501111771741813,3.0,172.0,2.868770257,173.0,4.1481186021,174.0,0.31763706010000003,,,,,,,,,,
72,Stress Time Course__M0t90,4.716357382866666,0.4966457222690886,3.0,175.0,5.2230403751,176.0,4.2303976749,177.0,4.6956340986,,,,,,,,,,
73,Stress Time Course__M40t45,2.4307303474,2.9456482706890483,3.0,178.0,3.8785751893000002,179.0,4.3722633697,180.0,-0.9586475168,,,,,,,,,,
74,Stress Time Course__M40t90,4.735362663266667,0.4107859775628087,3.0,181.0,5.0594104217,182.0,4.873321962,183.0,4.2733556061,,,,,,,,,,
75,Stress Time Course__dia0,1.6721992011666664,1.3572812447815426,3.0,184.0,2.8003176443,185.0,2.0503310224,186.0,0.1659489368,,,,,,,,,,
76,Stress Time Course__dia5,2.6095108220000003,1.1163798571683745,3.0,187.0,2.180207282,188.0,3.8768153545,189.0,1.7715098295,,,,,,,,,,
77,Stress Time Course__dia15,0.6763537941666665,2.2587956224064083,3.0,190.0,3.2812376545,191.0,-0.5116647143,192.0,-0.7405115577,,,,,,,,,,
78,Stressors__Diami,7.375250729566666,1.3848739393973557,3.0,193.0,8.4215838163,194.0,5.804818159,195.0,7.8993502134,,,,,,,,,,
79,Stressors__Paraq,3.8281283363333336,1.7861840884786446,3.0,196.0,3.8580497046,197.0,2.0271715347,198.0,5.5991637697000005,,,,,,,,,,
80,Stressors__H2O2,4.394783368666666,1.0485816186169568,3.0,199.0,4.4335805096,200.0,3.3273416229,201.0,5.4234279735,,,,,,,,,,
81,Stressors__Oxctl,3.0886354702,1.348314363312885,3.0,202.0,3.8424242334,203.0,3.8914883063,204.0,1.5319938709,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.14854954216666663,1.6846954994889272,3.0,205.0,1.9234672291,215.0,-1.4284376397,225.0,-0.0493809629,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.7550218518666666,1.975587480940048,3.0,206.0,2.9599777145,216.0,0.1590744011,226.0,-0.8539865600000001,,,,,,,,,,
84,Carbon Transition__GM+5,-0.7786450836666666,0.8275785742129045,3.0,207.0,0.1090096535,217.0,-1.5289656776,227.0,-0.9159792269,,,,,,,,,,
85,Carbon Transition__GM+15,0.0699051028,0.09786126167895479,3.0,208.0,0.0532048191,219.0,0.1750418756,229.0,-0.0185313863,,,,,,,,,,
86,Carbon Transition__GM+25,-0.6714354696,2.101412052053129,3.0,209.0,-2.1381406967,220.0,-1.6121540747,230.0,1.7359883626000001,,,,,,,,,,
87,Carbon Transition__GM+45,1.6458503782666665,2.4478750124851514,3.0,210.0,-0.1669867854,221.0,0.6741560401000001,231.0,4.4303818801,,,,,,,,,,
88,Carbon Transition__GM+60,1.9068188037333336,1.9553618733698515,3.0,211.0,-0.2315425713,222.0,2.3483068689,232.0,3.6036921136,,,,,,,,,,
89,Carbon Transition__GM+90,1.4884865840666668,0.5009067618431224,3.0,212.0,1.415587441,223.0,1.028023819,233.0,2.0218484922,,,,,,,,,,
90,Carbon Transition__GM+120,4.51222194385,1.0768615816019365,2.0,213.0,5.2736780706,234.0,3.7507658171,,,,,,,,,,,,
91,Carbon Transition__GM+150,2.8845973572666668,0.821341508493786,3.0,214.0,2.7330081314,224.0,3.7711739405999998,235.0,2.1496099998,,,,,,,,,,
92,Carbon Transition__GM+10,-0.46850446,1.7841038259922724,2.0,218.0,-1.7300563737,228.0,0.7930474537000001,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,0.6464095653666666,1.3671371346954717,3.0,236.0,0.7300897401,244.0,1.9697845403,254.0,-0.7606455843000001,,,,,,,,,,
94,Carbon Transition__MG+5,0.8497201847333334,0.531062664975743,3.0,237.0,1.1972193594,246.0,0.2384082626,256.0,1.1135329322,,,,,,,,,,
95,Carbon Transition__MG+10,1.1233942952333333,2.53723000744218,3.0,238.0,-0.6411559634,247.0,-0.0197460635,257.0,4.0310849126,,,,,,,,,,
96,Carbon Transition__MG+15,0.13071729033333332,1.0198897033347307,3.0,239.0,1.3037436105,248.0,-0.3653417592,258.0,-0.5462499803,,,,,,,,,,
97,Carbon Transition__MG+25,0.27825035909999996,0.8806320046665896,3.0,240.0,0.3717542123,249.0,1.10839951,259.0,-0.645402645,,,,,,,,,,
98,Carbon Transition__MG+45,0.8459146858666666,1.6865671910848365,3.0,241.0,1.1001161842,250.0,2.3909518164,260.0,-0.953323943,,,,,,,,,,
99,Carbon Transition__MG+120,3.7094308428333336,1.620258742492475,3.0,242.0,5.5582339545,253.0,2.5366672864,263.0,3.0333912876,,,,,,,,,,
100,Carbon Transition__MG+150,1.9632464816,0.005028853766658838,2.0,243.0,1.959690545,264.0,1.9668024182,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,0.6889759075,0.03534039732735552,2.0,245.0,0.6639864729,255.0,0.7139653421000001,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.73554328705,0.617228091657712,2.0,251.0,1.2990971179,261.0,2.1719894562,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.314407322,0.9483710870014748,2.0,252.0,1.9850069487000002,262.0,0.6438076953,,,,,,,,,,,,
