,SP5448_03535
SRX1726505,0.5823686418
SRX1726506,0.20657403
SRX1726507,-0.7889426719
SRX1726508,0.5403110453000001
SRX1726509,0.7227680731
SRX1726510,1.0088119692
SRX1726511,1.0550110252
SRX1726512,1.3383327238
SRX1726513,1.5925404392
SRX1081650,0.3771850424
SRX1081651,-0.8245364275
SRX1081652,-0.2669858287
SRX1081653,-1.0241053733
SRX1081654,-0.0065268821
SRX1081655,-1.0069214321
SRX1081656,-0.79413943
SRX1081657,-1.188889727
SRX1081658,-0.6476668142
SRX1081659,-0.3921040925
SRX1081660,-0.5570241684
SRX1081661,-1.4397745583
SRX1081662,-0.6979978389
SRX1081663,0.0140526919
SRX1081664,-0.22917374810000002
SRX1081665,-0.4985950657
SRX1081666,0.1293477663
SRX1081668,-0.3535473887
SRX1081669,2.642733165
SRX1081670,3.4876110995
SRX1081671,3.2770590103
SRX1081672,-0.3747202593
SRX1081673,0.5601357615
SRX1081674,-0.0152540029
SRX1081675,0.7796683411
SRX1081676,-0.033444651
SRX1081677,0.4171801646
SRX1081678,-0.7960723655
SRX1081679,-1.6031200919000002
SRX1081680,-2.3401966827000003
SRX1081681,-0.0923410177
SRX1081682,0.3934257128
SRX1081683,-0.46909862760000004
SRX1081684,-1.7690556377000002
SRX1081685,-0.46457072730000004
SRX1081686,0.1806878074
SRX1081687,-1.1225811372
SRX1081688,0.1863656646
SRX1081689,-0.3549459902
SRX1081690,3.9824073854
SRX1081691,3.8345951148
SRX1081692,4.0623450845
SRX1962715,-0.6157743668
SRX1962716,0.5128533083
SRX1962717,0.1029210584
SRX1962718,-2.8310104603
SRX1962719,-2.2109393239
SRX1962720,-1.8686335003
SRX1962721,-1.4986905661
SRX4892146,-0.2227880739
SRX4892147,0.0580956243
SRX4892148,0.0037228133000000003
SRX4892149,0.1609696363
SRX4892150,-3.0644812617
SRX4892151,-2.0407858646
SRX4892152,-1.6717971222
SRX4892153,-0.49073315040000004
SRX4892154,-0.9383434749
SRX4892155,-1.7280534674
SRX4892156,-1.0134043515
SRX4892157,-1.9996010397
SRX4892158,-0.4391191665
SRX4892159,0.8467078964
SRX4892160,0.5365427639
SRX4892161,0.33468699960000003
SRX7620814,-0.9768687727
SRX7620815,-0.0140071456
SRX7620816,-0.3689824248
SRX7620817,-0.15491387880000002
SRX7620818,0.1238197647
SRX7620819,-0.3843336865
SRX7620856,1.1207338616
SRX7620857,2.453686127
SRX7620858,1.3193980516
SRX7620859,1.6050757185
SRX7620860,1.3986320563
SRX7620861,2.364929647
SRX7620862,0.9568160365
SRX7620863,1.4219708804
SRX7620864,0.2852351694
SRX7620865,1.7898454702
SRX7620866,0.11780713720000001
SRX7620867,2.3755203749
SRX2161502,0.47156629250000004
SRX2161503,-0.08586027260000001
SRX2161504,-0.38570601990000003
SRX2161505,0.8895903555
SRX2161506,0.8198135572
SRX2161507,0.5853563147
SRX2161508,2.023791758
SRX2161509,2.124908751
SRX2161510,2.3931132231
SRX2161511,1.3995346793
SRX2161512,1.095245881
SRX2161513,0.7387242876
SRX2161514,0.6095658487
SRX2161515,0.5756075114
SRX2161516,0.6638391742
SRX2161517,1.3814012609000001
SRX2161518,0.8538191779000001
SRX2161519,0.5127619509
SRX2161520,2.0707297455
SRX2161521,2.1572553526
SRX2161522,1.942431111
SRX2161523,1.5265564397
SRX2161524,1.7973480648
SRX2161525,0.8583968345
