,-0.09166666666666667,-0.07500000000000001,-0.05833333333333335,-0.041666666666666685,-0.025000000000000022,-0.00833333333333336,0.008333333333333304,0.024999999999999967,0.04166666666666663,0.05833333333333329,0.07499999999999996,0.09166666666666662,0.10833333333333328,0.12499999999999994,0.1416666666666666,0.15833333333333327,0.17499999999999993,0.1916666666666666,0.20833333333333326,0.22499999999999992
thresh,-0.1,0.1,2,,,,,,,,,,,,,,,,,
unreg,0,0,3,23,250,2073,1701,200,47,5,6,3,0,0,0,0,0,0,0,0
Thi-box,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,3,3,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Thi-box_genes,[],[],[],[],[],[],[],[],[],['thiQ'],['thiT'],[],[],['thiX'],['thiV' 'thiU' 'thiC' 'thiW'],['tenI'],['thiD' 'tenA' 'thiS'],['thiO' 'thiF' 'thiG'],[],[]
