,SP5448_09350
SRX1726505,-0.11457214210000001
SRX1726506,-0.12491242670000001
SRX1726507,0.2394845689
SRX1726508,-2.6201782476
SRX1726509,-2.6091971509
SRX1726510,-1.5278328055000001
SRX1726511,-2.6149721134
SRX1726512,-2.4127142826
SRX1726513,-2.5259113424
SRX1081650,0.030110582
SRX1081651,-0.0908187204
SRX1081652,0.2524389869
SRX1081653,-0.18090588770000002
SRX1081654,-0.2196804102
SRX1081655,0.0744780347
SRX1081656,0.0306827798
SRX1081657,-0.1019373702
SRX1081658,0.047888335500000004
SRX1081659,0.0360986821
SRX1081660,-0.0355734998
SRX1081661,-0.1284169449
SRX1081662,0.1284638543
SRX1081663,-0.0870771547
SRX1081664,0.061620622800000004
SRX1081665,-0.0658899743
SRX1081666,0.0764716528
SRX1081668,0.20437533770000002
SRX1081669,0.10913748770000001
SRX1081670,-0.1351019041
SRX1081671,-0.0063644898
SRX1081672,-1.0101961714
SRX1081673,-2.2678529988
SRX1081674,-1.7282538249
SRX1081675,-1.8847400347
SRX1081676,-0.8693842995000001
SRX1081677,-1.3893153265
SRX1081678,-1.0570249554
SRX1081679,-1.6050365342
SRX1081680,-1.1643840898
SRX1081681,-1.8736286022000002
SRX1081682,-1.7092151082
SRX1081683,-1.8778291347
SRX1081684,-1.3739147449
SRX1081685,-1.769747819
SRX1081686,-2.4238265215
SRX1081687,-1.0658162517
SRX1081688,-3.2715139892
SRX1081689,-1.268419811
SRX1081690,-0.8794198440000001
SRX1081691,-0.9708641022000001
SRX1081692,-1.4110786548
SRX1962715,-0.0513808607
SRX1962716,0.0005355462
SRX1962717,0.0508453145
SRX1962718,-1.365034201
SRX1962719,-0.4134049025
SRX1962720,-0.4288201102
SRX1962721,-0.4585409398
SRX4892146,0.0088298327
SRX4892147,0.0348455606
SRX4892148,-0.039667880600000004
SRX4892149,-0.0040075127
SRX4892150,-0.1681595105
SRX4892151,-0.1043080562
SRX4892152,-0.1166850425
SRX4892153,-0.1322257986
SRX4892154,-0.0824921059
SRX4892155,0.047071529
SRX4892156,-0.0217526384
SRX4892157,-0.048895002800000004
SRX4892158,-0.1326531733
SRX4892159,-0.14627757600000002
SRX4892160,-0.013292464300000001
SRX4892161,-0.0754729741
SRX7620814,-0.0019933848000000002
SRX7620815,-0.2360544487
SRX7620816,-0.1793627237
SRX7620817,-2.0143739776
SRX7620818,-1.9365952542
SRX7620819,-2.0293045529000002
SRX7620856,0.0529328679
SRX7620857,-3.4236705990000003
SRX7620858,-0.2851747194
SRX7620859,-3.3109285673
SRX7620860,0.1407835955
SRX7620861,-3.5764372631
SRX7620862,0.3996106746
SRX7620863,-0.8886667728000001
SRX7620864,0.21415597900000002
SRX7620865,-0.9760320519000001
SRX7620866,-0.1963560964
SRX7620867,-1.3087868913
SRX2161502,0.0090348714
SRX2161503,-0.0163023298
SRX2161504,0.0072674584
SRX2161505,0.1280226489
SRX2161506,-0.0050611212
SRX2161507,-0.039285120800000004
SRX2161508,0.25599512480000003
SRX2161509,0.5292516898
SRX2161510,0.2294616499
SRX2161511,0.2837309287
SRX2161512,0.2372269867
SRX2161513,0.21020975760000002
SRX2161514,-1.8388739561
SRX2161515,-2.0721359401
SRX2161516,-2.0276988521
SRX2161517,-1.9097011327
SRX2161518,-1.7567044064
SRX2161519,-1.5979734051
SRX2161520,-1.1413483959
SRX2161521,-1.2265678738
SRX2161522,-0.9468863498000001
SRX2161523,-1.5504626749
SRX2161524,-1.390368172
SRX2161525,-1.7017231439
