,USA300HOU_RS05690
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,8.4775529866
USA300_LAC_U01-Set001_CAMHB_Control_1,8.4899682162
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,8.3619483884
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,8.4516058145
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.3428261072
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,8.602211563400001
USA300_LAC_U01-Set001_CAMHB_Control_2,8.5285113624
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,8.4357298224
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,8.5056785374
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,8.2853432407
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.3742422569
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,7.6165749016
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.4543063222
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.8153300827
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.8571965576
USA300_LAC_U01-Set001_R10LB_Control_1,8.0031718138
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.8456236898
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.9855487682
USA300_LAC_U01-Set001_R10LB_Control_2,7.9375385607
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.8442767386
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.8315236635000005
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.9153430361
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.8002505599
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.735786847
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.825230183
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.6734965359
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.795674125
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,8.4938229567
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,8.6188885179
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.417073915
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,7.5058994881
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,7.519930443
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,8.1268416466
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.9150263132
