,new_1120829_1120947_c
LBexp_1,7.1483
LBexp_2,7.3928
LBexp_3,7.3129
LBtran_1,8.3809
LBtran_2,8.2432
LBtran_3,8.3509
LBstat_1,8.2851
LBstat_2,8.0091
LBstat_3,7.8163
LBGexp_1,7.0308
LBGexp_2,7.1708
LBGexp_3,7.2701
LBGtran_2,7.5123
LBGtran_3,7.7469
LBGstat_1,7.1977
LBGstat_2,7.2278
LBGstat_3,7.6712
S0_1,10.1067
S0_2,9.3742
S0_3,9.1132
S1_1,13.4731
S1_2,13.3109
S1_3,13.562
S2_1,11.9446
S2_2,12.1624
S2_3,11.5626
S3_1,11.3438
S3_2,11.9694
S4_1,11.2466
S4_2,10.2511
S4_3,10.1637
S5_1,10.4986
S5_2,10.5625
S5_3,10.9568
S6_1,9.6835
S6_2,8.7177
S6_3,10.1852
S6/t_1,9.9642
S6/t_2,8.2735
S6_4,9.2727
S6_5,9.8223
S6_6,10.057
S7_4,9.7997
S7_5,9.8385
S7_6,9.7783
S8_4,9.256
S8_5,9.538499999999999
G135_1,7.3559
G135_3,7.4215
G150_1,7.2507
G150_2,6.8771
G150_3,7.514
G180_1,7.2637
G180_2,6.7317
G180_3,6.9237
C30_1,9.3711
C30_2,9.4343
C90_1,9.2542
C90_2,9.5655
BI_1,8.9441
BI_2,8.6182
BC_2,11.0334
BC/t_1,10.7042
BC/t_2,10.9597
BC_1,10.776
Sw_1,10.5394
Sw_2,10.989
BT_1,10.7445
BT_2,10.1403
B36_1,10.8207
B36_2,10.4148
B60_1,10.3199
B60_2,10.5153
M9exp_1,11.8427
M9exp_2,11.5705
M9exp_3,11.1557
M9tran_1,11.6284
M9tran_2,11.0275
M9tran_3,12.1608
M9stat_1,9.4477
M9stat_2,9.8422
M9stat_3,9.3346
M+G_1,10.8583
M+G_2,11.0591
M+G_3,11.1771
Glu_1,11.9427
Glu_2,11.9348
Glu_3,11.9706
Fru_1,11.5869
Fru_2,11.8297
Fru_3,11.7213
Mal_1,10.6799
Mal_2,10.4301
Mal_3,11.0472
G+S_2,10.6827
G+S_3,11.0698
Pyr_1,11.4579
Pyr_2,11.5799
Pyr_3,11.3169
Gly_1,10.9658
Gly_2,11.8427
Gly_3,9.8584
Glucon_1,11.3745
Glucon_2,11.524000000000001
Glucon_3,10.4736
aero_1,10.2359
aero_2,9.893
aero_3,10.9829
nit_1,8.5144
nit_2,8.9325
nit_3,8.7922
ferm_1,8.4054
ferm_2,8.6928
ferm_3,8.8295
T-5.40H_1,12.8744
T-4.40H_1,12.3417
T-3.40H_1,12.1784
T-2.40H_1,12.0365
T-1.40H_1,11.7543
T-1.10H_1,11.8144
T-0.40H_1,12.0358
T0.0H_1,12.0229
T0.30H_1,11.068
T1.0H_1,10.9524
T1.30H_1,10.9307
T2.0H_1,10.5962
T2.30H_1,11.5262
T3.0H_1,10.9801
T3.30H_1,11.3396
T4.0H_1,11.4072
T5.0H_1,10.728
HPh_1,9.8728
HPh_2,9.6176
HPh_3,9.8312
LPh_1,9.6134
LPh_2,9.9113
LPh_3,9.3618
LPhT_1,10.7595
LPhT_2,10.6785
LPhT_3,10.6442
SMMPr_1,10.9705
SMMPr_2,11.2613
SMMPr_3,11.1025
HiTm_1,9.6884
HiTm_2,10.3827
HiTm_3,11.3337
LoTm_1,12.4799
LoTm_2,12.3506
LoTm_3,12.221
HiOs_1,12.9803
HiOs_2,12.6456
HiOs_3,12.8005
BMM_1,11.3332
BMM_2,11.4966
BMM_3,11.5855
Heat_1,10.965
Heat_2,10.5884
Heat_3,10.7158
Cold_1,10.7949
Cold_2,10.5497
Cold_3,10.1763
Etha_1,12.6466
Etha_2,12.1622
Etha_3,12.5953
SMM_1,11.4298
SMM_2,11.4064
SMM_3,11.6422
Salt_1,11.5141
Salt_2,11.4744
Salt_3,11.407
Mt0_1,7.2149
Mt0_3,6.6956
M0t45_1,7.4845
M0t45_2,7.9055
M0t45_3,7.0827
M0t90_1,8.647
M0t90_2,8.4452
M0t90_3,9.6761
M40t45_1,8.5607
M40t45_2,9.6626
M40t45_3,9.1323
M40t90_1,10.056
M40t90_2,10.9829
M40t90_3,11.2521
dia0_1,7.1032
dia0_2,7.1968
dia0_3,7.05
dia5_1,7.7825
dia5_2,7.7579
dia5_3,7.3227
dia15_1,7.277
dia15_2,7.2277000000000005
dia15_3,7.4255
Diami_1,7.8401
Diami_2,7.6992
Diami_3,7.838
Paraq_1,7.3669
Paraq_2,7.2774
Paraq_3,7.2681000000000004
H2O2_1,8.643
H2O2_2,8.4644
H2O2_3,8.3171
Oxctl_1,7.9521
Oxctl_2,7.7424
Oxctl_3,7.3402
GM-0.1_1,11.7651
GM-0.2_1,11.5998
GM+5_1,11.2982
GM+15_1,11.3784
GM+25_1,11.0344
GM+45_1,11.5372
GM+60_1,11.6935
GM+90_1,11.5029
GM+120_1,10.2102
GM+150_1,11.0888
GM-0.1_2,12.3504
GM-0.2_2,12.0983
GM+5_2,11.5735
GM+10_2,11.0657
GM+15_2,10.5989
GM+25_2,10.6897
GM+45_2,10.0315
GM+60_2,10.543800000000001
GM+90_2,11.2187
GM+150_2,9.4429
GM-0.1_3,12.3968
GM-0.2_3,12.4516
GM+5_3,12.1359
GM+10_3,10.5128
GM+15_3,11.2828
GM+25_3,10.4524
GM+45_3,10.2369
GM+60_3,10.1489
GM+90_3,11.0102
GM+120_3,11.0188
GM+150_3,11.2579
MG-0.1_1,11.2097
MG+5_1,11.0053
MG+10_1,11.4026
MG+15_1,10.3247
MG+25_1,11.2022
MG+45_1,10.9685
MG+120_1,11.791
MG+150_1,10.893
MG-0.1_2,10.2603
MG-0.2_2,10.9883
MG+5_2,11.0023
MG+10_2,11.1172
MG+15_2,11.1555
MG+25_2,10.747
MG+45_2,10.6476
MG+60_2,11.234
MG+90_2,10.9324
MG+120_2,13.0359
MG-0.1_3,11.5635
MG-0.2_3,10.6083
MG+5_3,10.7976
MG+10_3,9.9236
MG+15_3,10.5251
MG+25_3,11.0507
MG+45_3,11.712
MG+60_3,10.8213
MG+90_3,11.5795
MG+120_3,12.4659
MG+150_3,11.272
