,new_3546111_3546186
LBexp_1,7.9609000000000005
LBexp_2,8.0068
LBexp_3,8.0139
LBtran_1,8.7103
LBtran_2,8.5785
LBtran_3,8.4452
LBstat_1,8.6726
LBstat_2,8.6451
LBstat_3,8.4603
LBGexp_1,7.2117
LBGexp_2,7.7827
LBGexp_3,7.5081
LBGtran_2,9.7991
LBGtran_3,8.4223
LBGstat_1,7.3165
LBGstat_2,7.4152000000000005
LBGstat_3,7.9435
S0_1,10.7404
S0_2,10.3015
S0_3,11.0691
S1_1,8.1572
S1_2,8.2167
S1_3,8.1511
S2_1,9.8392
S2_2,10.3778
S2_3,10.0698
S3_1,14.4974
S3_2,14.4535
S4_1,14.5592
S4_2,14.1294
S4_3,14.3659
S5_1,13.9637
S5_2,14.3529
S5_3,14.41
S6_1,13.4831
S6_2,10.441
S6_3,13.6434
S6/t_1,13.596
S6/t_2,9.5025
S6_4,13.0732
S6_5,13.4018
S6_6,13.2526
S7_4,12.8877
S7_5,12.5861
S7_6,12.4272
S8_4,12.7486
S8_5,10.9776
G135_1,7.8922
G135_3,7.7272
G150_1,7.8544
G150_2,7.6044
G150_3,8.1504
G180_1,7.86
G180_2,7.5626999999999995
G180_3,7.5649
C30_1,9.729
C30_2,9.6558
C90_1,8.9783
C90_2,7.8959
BI_1,9.1087
BI_2,10.04
BC_2,10.0616
BC/t_1,10.2974
BC/t_2,11.4588
BC_1,9.4044
Sw_1,11.8354
Sw_2,12.12
BT_1,13.0397
BT_2,12.1656
B36_1,11.9348
B36_2,12.0049
B60_1,12.113
B60_2,12.6077
M9exp_1,11.7442
M9exp_2,11.3695
M9exp_3,7.8322
M9tran_1,8.0386
M9tran_2,8.2736
M9tran_3,10.7136
M9stat_1,11.9287
M9stat_2,11.0918
M9stat_3,11.1883
M+G_1,9.5779
M+G_2,8.7803
M+G_3,9.5811
Glu_1,9.5802
Glu_2,11.6791
Glu_3,9.477
Fru_1,9.9211
Fru_2,8.5923
Fru_3,8.0738
Mal_1,10.2744
Mal_2,9.1699
Mal_3,11.2817
G+S_2,12.4572
G+S_3,12.8658
Pyr_1,12.4445
Pyr_2,12.2746
Pyr_3,11.9869
Gly_1,12.5752
Gly_2,12.9156
Gly_3,11.7718
Glucon_1,10.322
Glucon_2,10.6648
Glucon_3,9.4754
aero_1,9.189
aero_2,8.3155
aero_3,9.8764
nit_1,10.7488
nit_2,9.3832
nit_3,10.3918
ferm_1,10.594899999999999
ferm_2,9.161
ferm_3,10.5937
T-5.40H_1,10.1517
T-4.40H_1,9.3716
T-3.40H_1,8.8492
T-2.40H_1,8.1599
T-1.40H_1,8.1511
T-1.10H_1,8.2462
T-0.40H_1,8.0956
T0.0H_1,7.9723
T0.30H_1,10.0977
T1.0H_1,8.54
T1.30H_1,8.4151
T2.0H_1,8.4421
T2.30H_1,9.2374
T3.0H_1,10.13
T3.30H_1,11.1011
T4.0H_1,11.4953
T5.0H_1,11.799900000000001
HPh_1,9.659
HPh_2,9.2191
HPh_3,8.4983
LPh_1,12.2973
LPh_2,9.1693
LPh_3,8.4225
LPhT_1,10.9073
LPhT_2,11.4672
LPhT_3,11.0222
SMMPr_1,10.7167
SMMPr_2,10.2614
SMMPr_3,9.9175
HiTm_1,12.2798
HiTm_2,10.454
HiTm_3,10.249
LoTm_1,12.7682
LoTm_2,14.4314
LoTm_3,14.1136
HiOs_1,10.7218
HiOs_2,10.4595
HiOs_3,10.4304
BMM_1,9.5011
BMM_2,9.6224
BMM_3,9.5973
Heat_1,12.4508
Heat_2,12.5358
Heat_3,11.7625
Cold_1,7.7738
Cold_2,7.6835
Cold_3,7.6818
Etha_1,15.2062
Etha_2,12.3704
Etha_3,13.0452
SMM_1,9.2121
SMM_2,9.4512
SMM_3,9.3685
Salt_1,14.3912
Salt_2,14.7948
Salt_3,14.2046
Mt0_1,7.9641
Mt0_3,7.5662
M0t45_1,7.9423
M0t45_2,8.6759
M0t45_3,8.255
M0t90_1,8.068
