,PA2820
SRX7442752,0.342857526
SRX7442753,-0.342857525
SRX7442754,0.735546329
SRX7442755,0.796705206
SRX7442756,0.400352631
SRX7442757,0.302090193
SRX7442758,0.426921951
SRX7442759,0.7831864190000001
SRX7442761,0.804546614
SRX7874204,-0.062130863
SRX7874205,0.062130863
SRX7874206,0.263324665
SRX7874207,0.5307939850000001
SRX8639787,0.11772444
SRX8639788,-0.11772444
SRX8639789,-0.539247137
SRX8639790,-0.034097993
SRX8639791,-0.17640164800000002
SRX8639792,-0.25846947600000003
SRX8639793,-0.502094539
SRX8639794,-0.394067078
SRX8639795,-0.256157585
SRX8639796,-0.40982502
SRX8639797,-0.194615373
SRX8639798,0.025182861
SRX8639800,-0.086698173
SRX1156127,0.07640890900000001
SRX1156135,-0.07640890900000001
SRX1156136,-0.5280429440000001
SRX1156137,-0.246769329
SRX1156138,0.01514231
SRX1156140,0.045009838
ERX2195929,-0.06845535
ERX2195930,0.068455351
ERX2195931,-0.44699840100000005
ERX2195932,-0.348773977
ERX2195933,-0.260382852
ERX2195934,-0.35461230200000005
SRX4579961,-0.137335738
SRX4579962,0.140818796
SRX4579963,-0.0034830570000000003
SRX4579964,0.163362177
SRX4579965,0.198698583
SRX4579966,0.21459460800000002
SRX5630349,0.147897614
SRX5630350,-0.147897613
SRX5630351,0.15970414200000002
SRX5630352,0.45425373700000005
SRX1411278,-0.09379393
SRX1411287,0.026385085000000003
SRX1411289,0.041949131
SRX1411279,0.037068671000000004
SRX1411280,0.056725259
SRX1411281,-0.6407718130000001
SRX1411282,-0.36349016500000003
SRX1411283,-0.42652807400000003
SRX1411284,-0.322586925
SRX1411285,-0.37139417900000005
SRX1411286,-0.32698034600000003
SRX1411288,0.13067474
SRX2711962,0.009299476000000001
SRX2711963,-0.009299476000000001
SRX2711964,1.191334214
SRX2711965,1.182263648
SRX2711966,-0.952700521
SRX2711967,-1.085900362
ERX3558798,-0.099405767
ERX3558799,-0.294352232
ERX3558800,-0.25964527400000004
ERX3558801,-0.06531479200000001
ERX3558802,0.142988847
ERX3558803,-0.08718876
ERX3558804,-0.04090211
ERX3558805,-0.014897979
ERX3593017,0.911384838
ERX3593018,0.8980665050000001
ERX3593020,0.138022377
ERX3593021,-0.092149566
ERX3593022,-0.04587281
SRX7058492,0.107255189
SRX7058494,0.130049561
SRX7058495,0.214836363
SRX7058509,-0.107255188
SRX2662717,0.435471266
SRX2662718,0.5032272790000001
SRX2662721,-0.141028542
SRX2662722,0.141028542
SRX8143226,0.099956295
SRX8143227,-0.099956294
SRX8143228,-0.12184479200000001
SRX8143229,-0.046527958
ERX2456848,0.9360007480000001
ERX2456849,0.79401093
ERX2456850,0.904105613
ERX2456851,-0.21239103
ERX2456852,-0.292734835
ERX2456853,-0.072749223
ERX2456854,0.35689066
ERX2456855,0.314466307
ERX2456856,0.42819216400000004
ERX2456857,-0.360345285
ERX2456858,-0.458547264
ERX2456859,-0.28065658400000004
SRX540108,-0.06876061
SRX540109,0.068760609
SRX540110,0.8237394720000001
SRX540111,0.86530207
SRX540112,1.8084538060000002
SRX540113,1.670709976
SRX540114,1.002299772
SRX540115,0.5759922550000001
SRX1737662,0.195156865
SRX1737664,-0.051129821000000006
SRX1737665,-0.32610861
SRX1737667,0.118469423
SRX1737668,-0.014425264
SRX1737670,-0.10404416
SRX1516139,-0.042235569
SRX1516140,0.042235569
SRX1516141,-0.106963452
SRX1516142,-0.218676787
SRX591667,0.210098204
SRX591668,0.196178454
SRX591669,0.663801359
SRX591670,-0.43750948700000003
SRX591671,0.733324351
SRX591675,-0.210098204
SRX591676,0.588692885
SRX591677,0.624278185
SRX591678,-0.843798963
SRX591679,0.379160421
SRX2520351,0.27658207300000004
SRX2520352,0.48941621900000004
SRX2520353,0.620797155
SRX2520354,0.9323667120000001
SRX2520355,-0.599737976
SRX2520356,-0.09146773200000001
SRX2520357,-0.07479258300000001
SRX2520358,0.489857782
SRX2520359,0.29157017700000004
SRX2520360,0.22062948300000002
SRX2652927,0.8268630360000001
SRX2652931,0.643283504
SRX2652933,0.083734246
SRX2652935,0.154866579
SRX2652937,-0.23860082600000002
SRX2940624,-0.871944385
SRX2940626,-1.06925298
SRX2940627,0.008798594
SRX2940628,-0.061817889
SRX2940629,0.053019296
SRX3763712,-0.054542764
SRX3763714,0.054542764
SRX3763715,0.290579752
SRX3763716,0.286819891
SRX3763717,0.530127507
ERX2259197,0.01457888
ERX2259198,-0.14498569
ERX2259199,0.059526199999999994
ERX2259200,-0.059526199999999994
SRX6976948,0.066766871
SRX6976949,0.089042854
SRX6976950,-0.155809726
SRX6976951,0.058436233000000004
SRX6976952,0.13612648700000002
SRX6976953,-0.033077925
SRX4342817,0.181457382
SRX4342818,0.10576397800000001
SRX4342819,0.51008116
SRX4342820,-0.210646147
SRX4342821,-0.076575214
SRX4342822,0.32192172500000005
ERX2300159,0.09024106700000001
ERX2300160,-0.09024106600000001
ERX2300161,0.076845281
ERX2300162,0.28499098500000003
ERX2300163,0.8249109320000001
ERX2300164,0.5410052360000001
ERX2300165,0.30947550300000004
ERX2300166,0.407260785
ERX2300167,0.13392421200000001
ERX2300168,0.6277651940000001
ERX2300169,0.109051085
ERX2300170,0.198145923
ERX2068556,0.037774118
ERX2068557,0.021472402
ERX2068558,0.10710425900000001
ERX2068559,0.21541653
ERX2068560,-0.200365974
ERX2068561,-0.015050556000000001
SRX6747256,0.108919941
SRX6747257,-0.106657471
SRX6747258,-0.080935343
SRX6747259,0.11137229900000001
SRX6747260,-0.032699425000000004
SRX6747265,-0.37186329100000004
SRX6747266,-0.20891208800000002
SRX6747268,0.021986849000000003
SRX6747269,-0.06617049700000001
SRX6747953,0.156709456
SRX6747954,0.021468715000000003
SRX6747955,-0.17817817200000002
SRX6747957,-0.287488899
SRX6747958,-0.711828458
SRX7747527,0.105948865
SRX7747528,0.20705198100000002
SRX7747537,0.0014124080000000002
SRX7747538,-0.06494536100000001
SRX7747540,0.06494536100000001
ERX2813653,-0.13723844100000002
ERX2813654,0.13723844100000002
ERX2813656,0.42915611600000003
ERX2813657,0.171101301
ERX2813658,0.551115852
Paeru_0017,0.027195833000000003
Paeru_0018,-0.20801243500000002
Paeru_0019,-0.141603994
Paeru_0020,-0.365162457
Paeru_0033,0.042632706
Paeru_0034,-0.149180789
Paeru_0035,-0.18071620500000002
Paeru_0036,-0.29493693800000004
Paeru_0037,0.08833681900000001
Paeru_0038,-0.176486051
Paeru_0039,-0.604874667
Paeru_0040,-0.5970110660000001
Paeru_0041,-0.336706942
Paeru_0042,-0.317292509
Paeru_0043,-0.32670838900000004
Paeru_0044,-1.352716501
Paeru_0045,-1.219558547
Paeru_0046,-0.203452491
Paeru_0047,-0.42119288200000005
Paeru_0048,0.173349374
Paeru_0049,-0.042998683
Paeru_0050,0.586649179
Paeru_0051,0.47111983900000004
Paeru_0052,-0.9387559710000001
Paeru_0053,-0.774937968
Paeru_0056,-0.47929353900000005
Paeru_0057,-0.436609882
Paeru_0058,-0.24426973700000001
Paeru_0059,-0.533515849
Paeru_0060,-0.311498706
Paeru_0061,-0.47008428900000004
Paeru_0062,-0.558779421
Paeru_0063,-0.430118378
Paeru_0064,-0.45421169400000005
Paeru_0065,-0.4185472
Paeru_0066,-0.43238336400000005
Paeru_0068,-0.410780542
Paeru_0069,0.083085567
Paeru_0070,-0.300860134
Paeru_0071,-0.941744844
Paeru_0072,-0.470912971
Paeru_0073,-0.606575665
Paeru_0074,0.051144158
Paeru_0075,-0.548787084
Paeru_0077,-0.9452229390000001
Paeru_0106,0.186897642
Paeru_0107,0.192874299
Paeru_0111,0.187393323
Paeru_0112,0.07433558600000001
Paeru_0131,0.23953457700000003
Paeru_0132,0.148673373
Paeru_0133,-0.302985887
Paeru_0134,-0.538069852
Paeru_0135,-0.603614683
Paeru_0136,-0.574227539
