,0
gene_id,fumB
name,fumB
operon,dcuB-fumB
gene_product,Energy production and conversion
cog,<i>Not Available</i>
regulator,"['arcA', 'crp', 'dcuR', 'fis', 'fnr', 'fur', 'lrp', 'narL', 'rpoD']"
link,<i>Not Available</i>
