,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,1.1377736874593354,0.17768708827759452,2.0,0.0,1.0121299424089556,1.0,1.2634174325097152,,,,
1,ALE__GalactoseA6,-1.6266370377374786,0.24828972476937805,2.0,2.0,-1.4510696896541098,3.0,-1.8022043858208472,,,,
2,ALE__GalactoseA8,-0.6937755639165195,0.9166485106880494,2.0,4.0,-1.3419439417885888,5.0,-0.0456071860444503,,,,
3,ALE__IL_Control,4.072116255304792e-10,0.6941514273695841,4.0,6.0,-0.4591171916712827,7.0,0.1382055972332582,8.0,0.923396524210074,9.0,-0.6024849281432031
4,ALE__IL_TEOH_OAc,-1.35175073324183,1.7814138706457714,2.0,10.0,-0.0921009052084299,11.0,-2.61140056127523,,,,
5,ALE__IL_TEA_HS,-1.3802061602299376,0.4212638468182319,2.0,12.0,-1.0823276374760349,13.0,-1.6780846829838405,,,,
6,ALE__IL_Mixed,-0.8261004251402023,0.26780041660348186,2.0,14.0,-0.6367369345552978,15.0,-1.0154639157251069,,,,
7,ALE__IL_PP5350,-1.1667347157144432,1.8679673488974584,2.0,16.0,-2.4875870951548937,17.0,0.1541176637260071,,,,
8,ALE__IL_T8,-1.1052521911261493,0.3367053645242099,2.0,18.0,-1.3433388376431064,19.0,-0.8671655446091919,,,,
9,ALE__IL_T9,0.9819747233260807,0.14631039464815415,2.0,20.0,0.878517651112291,21.0,1.0854317955398705,,,,
10,ALE__IL_Control2,-0.41211823371264844,1.6624430226881615,2.0,22.0,-1.5876429683917088,23.0,0.7634065009664119,,,,
11,ALE__IL_Glc+Ace,-0.49059418888946493,3.043805508367564,2.0,24.0,1.6617013266902063,25.0,-2.642889704469136,,,,
12,ALE__XyloseA1,0.03842098851079645,1.7895901765842857,2.0,26.0,1.303852337918376,27.0,-1.227010360896783,,,,
