,-0.29308550587349774,-0.24423792156124813,-0.1953903372489985,-0.1465427529367489,-0.09769516862449928,-0.04884758431224967,-5.551115123125783e-17,0.04884758431224956,0.09769516862449917,0.1465427529367488,0.1953903372489984,0.24423792156124807,0.29308550587349763,0.3419330901857472,0.39078067449799686,0.43962825881024653,0.4884758431224961,0.5373234274347456,0.5861710117469954,0.6350185960592449
thresh,-0.3175092980296226,0.3175092980296226,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,89,5369,101,3,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['PP_2520'],[],[]
