,name,x,y,cog,color,link
meta,start,0.48639545470476153,,,,
zntA,zntA,2199.0,0.06285586714744568,Unknown,#1e90ff,
rpoS,rpoS,993.0,0.00174868110450916,Unknown,#1e90ff,
rihC,rihC,915.0,-0.012008452536538244,Unknown,#1e90ff,
ypfH,ypfH,699.0,-0.004802201054990293,Unknown,#1e90ff,
alsI,alsI,450.0,0.014674218390136957,Unknown,#1e90ff,
ygdQ,ygdQ,714.0,0.007156802956014872,Unknown,#1e90ff,
yabP,yabP,579.0,-0.002273746989667416,Unknown,#1e90ff,
ypfJ,ypfJ,864.0,0.0025174148310907183,Unknown,#1e90ff,
talB,talB,954.0,-0.00469519080594182,Unknown,#1e90ff,
yqeI,yqeI,810.0,0.005134939625859261,Unknown,#1e90ff,
yabI,yabI,765.0,0.0037759720417670905,Unknown,#1e90ff,
hda,hda,702.0,-0.01439864790067077,Unknown,#1e90ff,
talA,talA,951.0,0.018375936411321164,Unknown,#1e90ff,
ygeH,ygeH,1377.0,-0.017001397218555214,Unknown,#1e90ff,
ilvI,ilvI,1725.0,-0.007787839858792722,Unknown,#1e90ff,
yfgB,yfgB,384.0,-0.0101150487922132,Unknown,#1e90ff,
pfkB,pfkB,930.0,-0.0023396312026306987,Unknown,#1e90ff,
ygeY,ygeY,1212.0,-0.0013772460992913693,Unknown,#1e90ff,
secM,secM,513.0,0.0006437526416266338,Unknown,#1e90ff,
iscS,iscS,1215.0,0.009543139077723028,Unknown,#1e90ff,
setB,setB,1182.0,-0.007907887166365979,Unknown,#1e90ff,
ygiL,ygiL,552.0,-0.0036740074469707906,Unknown,#1e90ff,
yacL,yacL,363.0,-0.003974183718673885,Unknown,#1e90ff,
iscR,iscR,489.0,0.01895100060850382,Unknown,#1e90ff,
crp,crp,633.0,0.014985689232125878,Unknown,#1e90ff,
eaeH,eaeH,872.0,-0.0028339204262010755,Unknown,#1e90ff,
proB,proB,1104.0,0.004731328338384628,Unknown,#1e90ff,
yfjL,yfjL,1617.0,-0.021734147630631924,Unknown,#1e90ff,
pdhR,pdhR,765.0,0.00703899333719164,Unknown,#1e90ff,
ykgD,ykgD,284.0,-0.004380637854337692,Unknown,#1e90ff,
aroL,aroL,525.0,0.0004722411709371954,Unknown,#1e90ff,
ydaQ,ydaQ,216.0,-0.005934151569381357,Unknown,#1e90ff,
pykF,pykF,1413.0,0.0015753006993327288,Unknown,#1e90ff,
gsk,gsk,1305.0,0.0001352799159940332,Unknown,#1e90ff,
serC,serC,1089.0,-0.0012845277099404484,Unknown,#1e90ff,
yohC,yohC,588.0,0.006847944520413876,Unknown,#1e90ff,
sdhC,sdhC,390.0,0.024759005643427368,Unknown,#1e90ff,
smtA,smtA,786.0,-0.0006803837767802177,Unknown,#1e90ff,
cysB,cysB,975.0,0.00970449193380773,Unknown,#1e90ff,
csgC,csgC,333.0,-0.01216236255131662,Unknown,#1e90ff,
mngR,mngR,723.0,-0.005337853943929077,Unknown,#1e90ff,
amiA,amiA,870.0,0.0187862279266119,Unknown,#1e90ff,
aroH,aroH,1047.0,0.010684733344241977,Unknown,#1e90ff,
mviN,mviN,511.0,0.013608816107735035,Unknown,#1e90ff,
tktA,tktA,1992.0,0.0007524382875999437,Unknown,#1e90ff,
slp,slp,567.0,-0.006987441880628466,Unknown,#1e90ff,
ycjL,ycjL,258.0,0.034502452351152894,Unknown,#1e90ff,
ycgM,ycgM,660.0,0.0105585965141654,Unknown,#1e90ff,
nuoM,nuoM,1530.0,0.03063125889748335,Unknown,#1e90ff,
rfaD,rfaD,310.0,0.018388918749988083,Unknown,#1e90ff,
ycjX,ycjX,1398.0,0.007739842212758957,Unknown,#1e90ff,
ycjM,ycjM,1680.0,0.003321781849954277,Unknown,#1e90ff,
insB_4,insB_4,167.0,0.004762797299772501,Unknown,#1e90ff,
murC,murC,1476.0,-0.008931219084188344,Unknown,#1e90ff,
yncE,yncE,1062.0,0.015421361690387131,Unknown,#1e90ff,
ycbR,ycbR,699.0,-0.007772969319485128,Unknown,#1e90ff,
hydN,hydN,528.0,-0.0035449593025259673,Unknown,#1e90ff,
mrcB,mrcB,2535.0,0.0284855729714036,Unknown,#1e90ff,
yneJ,yneJ,882.0,0.005292486627586186,Unknown,#1e90ff,
ycbB,ycbB,615.0,-0.0058902660617604855,Unknown,#1e90ff,
hycB,hycB,612.0,-0.017425070479512215,Unknown,#1e90ff,
fhuA,fhuA,2244.0,-0.005368836750276387,Unknown,#1e90ff,
ydiQ,ydiQ,765.0,-0.00995758735574782,Unknown,#1e90ff,
hemG,hemG,546.0,-0.007657754765823485,Unknown,#1e90ff,
cueO,cueO,1551.0,-0.008519250992685556,Unknown,#1e90ff,
rpoH,rpoH,855.0,-0.001121120264288038,Unknown,#1e90ff,
b4285,b4285,1041.0,-0.018128684815019367,Unknown,#1e90ff,
cusC,cusC,1374.0,-0.02176004117354751,Unknown,#1e90ff,
nac,nac,918.0,-0.0015029892628081144,Unknown,#1e90ff,
yiaT,yiaT,741.0,0.02940398162230849,Unknown,#1e90ff,
wrbA,wrbA,597.0,-0.002871299132239073,Unknown,#1e90ff,
ybdR,ybdR,1239.0,-0.014233753122389316,Unknown,#1e90ff,
yidK,yidK,1716.0,0.000940396559308283,Unknown,#1e90ff,
appA,appA,1299.0,-0.009877128675580023,Unknown,#1e90ff,
ybeR,ybeR,708.0,0.0031794107449240982,Unknown,#1e90ff,
rsuA,rsuA,696.0,-0.0015040646388661115,Unknown,#1e90ff,
yidR,yidR,1248.0,-0.030246646236628295,Unknown,#1e90ff,
phoH,phoH,1065.0,0.00615263004321605,Unknown,#1e90ff,
ybeU,ybeU,708.0,-0.01609337704256177,Unknown,#1e90ff,
yfiC,yfiC,735.0,0.0024502936284989123,Unknown,#1e90ff,
yidH,yidH,348.0,0.0019100695895031094,Unknown,#1e90ff,
ycjY,ycjY,921.0,-8.780400244177144e-06,Unknown,#1e90ff,
ubiF,ubiF,1176.0,0.002667757677845657,Unknown,#1e90ff,
yagY,yagY,669.0,0.0031849848618730908,Unknown,#1e90ff,
yajG,yajG,579.0,-0.0115172731410712,Unknown,#1e90ff,
fepA,fepA,2241.0,0.00913457291200757,Unknown,#1e90ff,
ybhE,ybhE,993.0,0.004330104296095668,Unknown,#1e90ff,
yagZ,yagZ,585.0,0.0036715142917819322,Unknown,#1e90ff,
mlc,mlc,1221.0,0.006746429889462888,Unknown,#1e90ff,
narX,narX,1797.0,-0.00824356851167977,Unknown,#1e90ff,
ugpB,ugpB,1317.0,0.011327525982633231,Unknown,#1e90ff,
ykgI,ykgI,66.0,0.0001113894252193859,Unknown,#1e90ff,
pitB,pitB,1500.0,-0.02440252499654889,Unknown,#1e90ff,
yciI,yciI,297.0,-0.0031485844682902103,Unknown,#1e90ff,
dctA,dctA,1287.0,0.009615535959601402,Unknown,#1e90ff,
b0309,b0309,213.0,0.004143468961119653,Unknown,#1e90ff,
fecA,fecA,2325.0,0.00717504745349288,Unknown,#1e90ff,
uxaC,uxaC,1413.0,0.006170093403197825,Unknown,#1e90ff,
dppA,dppA,1608.0,0.00765223569702357,Unknown,#1e90ff,
yafK,yafK,741.0,0.007279478223063051,Unknown,#1e90ff,
ychM,ychM,559.0,0.0023222732543945307,Unknown,#1e90ff,
ppiA,ppiA,573.0,-0.013735173754394054,Unknown,#1e90ff,
alsB,alsB,936.0,0.016037426479160784,Unknown,#1e90ff,
mutT,mutT,390.0,0.04540249478071928,Unknown,#1e90ff,
xasA,xasA,511.0,0.0010185981274116783,Unknown,#1e90ff,
shiA,shiA,1317.0,-0.005522612794302404,Unknown,#1e90ff,
dcuA,dcuA,1302.0,0.005713808685541153,Unknown,#1e90ff,
dinB,dinB,1056.0,0.010509411673992872,Unknown,#1e90ff,
chbA,chbA,351.0,-0.002035454567521811,Unknown,#1e90ff,
yncG,yncG,618.0,0.004353954307734965,Unknown,#1e90ff,
ybfG,ybfG,651.0,-0.0029071662575006485,Unknown,#1e90ff,
brnQ,brnQ,1320.0,0.000509446855285205,Unknown,#1e90ff,
b1997,insC3,366.0,-0.003504280422348529,Unknown,#1e90ff,
glpA,glpA,1629.0,0.012266999036073685,Unknown,#1e90ff,
cvpA,cvpA,489.0,-0.00933749996125698,Unknown,#1e90ff,
ftsK,ftsK,3990.0,-0.007630924899131059,Unknown,#1e90ff,
mtr,mtr,1245.0,-0.009011194799095392,Unknown,#1e90ff,
fadL,fadL,1341.0,-0.0029989700950682164,Unknown,#1e90ff,
ybiJ,ybiJ,261.0,-0.006018789266236126,Unknown,#1e90ff,
ydgL,ydgL,460.0,-0.00788731787353754,Unknown,#1e90ff,
cadB,cadB,1335.0,-0.0047656290791928775,Unknown,#1e90ff,
nupC,nupC,1203.0,-0.02249836031347513,Unknown,#1e90ff,
nmpC,nmpC,1040.0,-0.0037156196241267024,Unknown,#1e90ff,
sodB,sodB,582.0,-0.027181310188025238,Unknown,#1e90ff,
treB,treB,1422.0,-0.01590045224875212,Unknown,#1e90ff,
yqeG,yqeG,1230.0,-0.007295261570252478,Unknown,#1e90ff,
ybiU,ybiU,1266.0,-0.011109082689508795,Unknown,#1e90ff,
rpoD,rpoD,1842.0,-0.0002202722715446725,Unknown,#1e90ff,
fimD,fimD,2637.0,0.0002468809677520767,Unknown,#1e90ff,
fdhF,fdhF,2148.0,0.010566610340029002,Unknown,#1e90ff,
ompG,ompG,906.0,0.006082117594778539,Unknown,#1e90ff,
yeaU,yeaU,361.0,-0.007979785865172744,Unknown,#1e90ff,
mntR,mntR,468.0,0.0058183200424537064,Unknown,#1e90ff,
nudE,nudE,561.0,0.013038426423445344,Unknown,#1e90ff,
lpp,lpp,237.0,0.007263531927019356,Unknown,#1e90ff,
yedX,yedX,414.0,-0.0012682393111754211,Unknown,#1e90ff,
yliI,yliI,1116.0,-0.012746484689414502,Unknown,#1e90ff,
yhhM,yhhM,360.0,0.009930986100807787,Unknown,#1e90ff,
rcsA,rcsA,624.0,0.031208113394677637,Unknown,#1e90ff,
ypdA,ypdA,1698.0,0.014866382339969278,Unknown,#1e90ff,
ybjN,ybjN,477.0,0.006725043938495219,Unknown,#1e90ff,
sirA,sirA,444.0,-0.008999950103461742,Unknown,#1e90ff,
agn43,agn43,2106.0,0.009383224444463848,Unknown,#1e90ff,
yjiT,yjiT,1518.0,0.008582903100177645,Unknown,#1e90ff,
folA,folA,480.0,-0.0016168813384138047,Unknown,#1e90ff,
norR,norR,1515.0,0.008232557568699122,Unknown,#1e90ff,
mltC,mltC,1080.0,-0.0032809061999432747,Unknown,#1e90ff,
citT,citT,1464.0,0.0004477498406777159,Unknown,#1e90ff,
hemH,hemH,963.0,0.00043492226715898143,Unknown,#1e90ff,
ygbI,ygbI,768.0,0.011882435055449605,Unknown,#1e90ff,
yidC,yidC,1647.0,0.0038448459119535977,Unknown,#1e90ff,
galE,galE,1017.0,0.0035119996964931488,Unknown,#1e90ff,
dusC,dusC,948.0,0.0011843673430848864,Unknown,#1e90ff,
ssuE,ssuE,576.0,0.003307911388110369,Unknown,#1e90ff,
purM,purM,1038.0,-0.004826198830269277,Unknown,#1e90ff,
hisL,hisL,51.0,-0.008099772892892359,Unknown,#1e90ff,
yeiE,yeiE,882.0,-0.0073760954244062316,Unknown,#1e90ff,
leuS,leuS,2583.0,-0.005742782135494054,Unknown,#1e90ff,
ygiH,ygiH,615.0,0.0017890636355150488,Unknown,#1e90ff,
cysK,cysK,972.0,-0.0048452860023826365,Unknown,#1e90ff,
yejO,yejO,2525.0,0.014225341277197004,Unknown,#1e90ff,
