,USA300HOU_RS04365
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,8.2572352157
USA300_LAC_U01-Set001_CAMHB_Control_1,8.7950816168
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,8.8343095896
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,9.0576578385
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,9.1089732379
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,8.2116346902
USA300_LAC_U01-Set001_CAMHB_Control_2,8.6949136298
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,8.7486354614
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,8.8775807214
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,9.0043170874
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.7807447229
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.58396034
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.9142178721
USA300_LAC_U01-Set001_R10LB_PreCulture_1,8.2282724882
USA300_LAC_U01-Set001_R10LB_PreCulture_2,8.0002490343
USA300_LAC_U01-Set001_R10LB_Control_1,9.1889706663
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.3025248164
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,9.0198804967
USA300_LAC_U01-Set001_R10LB_Control_2,8.9974274659
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.1209122958
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.0890056128
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.9951697339
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,9.1561486974
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.1071160809
USA300_TCH1516_U01-Set000_R10LB_Control_2,8.6357274896
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,9.1555049233
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,9.0192684968
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.8434775838
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,7.7027143437
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.7242089921
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.8275652315
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.8521020442
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,8.6161046953
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,8.6075874612
USA300_LAC_U01-Set004_CAMHB_Control_1,8.7617456555
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,8.9000752589
