,PA3353
SRX7442752,0.10570648
SRX7442753,-0.10570648
SRX7442754,3.075306843
SRX7442755,3.349898673
SRX7442756,0.140219179
SRX7442757,0.34270104900000004
SRX7442758,0.239629155
SRX7442759,3.097342143
SRX7442761,3.464784193
SRX7874204,-0.069477047
SRX7874205,0.069477047
SRX7874206,0.008343336
SRX7874207,0.20930595600000002
SRX8639787,-0.003463209
SRX8639788,0.003463209
SRX8639789,-0.904517604
SRX8639790,-0.489578805
SRX8639791,-0.20843118500000002
SRX8639792,-0.21363267500000002
SRX8639793,-0.6026864430000001
SRX8639794,-0.521296108
SRX8639795,-0.48339440300000003
SRX8639796,-0.588826576
SRX8639797,-0.42017399400000005
SRX8639798,-0.177431753
SRX8639800,0.014968473000000001
SRX1156127,0.16941319800000001
SRX1156135,-0.16941319700000002
SRX1156136,0.059738666
SRX1156137,0.094921644
SRX1156138,-0.12055122100000001
SRX1156140,-0.019027152000000002
ERX2195929,-0.0378622
ERX2195930,0.0378622
ERX2195931,-0.36884935700000004
ERX2195932,-0.25208573100000004
ERX2195933,0.206239214
ERX2195934,0.14554061000000001
SRX4579961,-0.012503803
SRX4579962,-0.054936745
SRX4579963,0.067440547
SRX4579964,-1.157929703
SRX4579965,-1.308740465
SRX4579966,-1.052018588
SRX5630349,-0.11602332100000001
SRX5630350,0.11602332100000001
SRX5630351,0.017794241000000002
SRX5630352,-0.0071365560000000005
SRX1411278,0.034118608
SRX1411287,0.14406632900000002
SRX1411289,-0.06920235100000001
SRX1411279,0.006894082
SRX1411280,-0.041012689000000005
SRX1411281,0.10258593
SRX1411282,0.043330866
SRX1411283,-0.107261196
SRX1411284,0.02928276
SRX1411285,-0.094609234
SRX1411286,-0.037764075
SRX1411288,0.092699049
SRX2711962,-0.014053539
SRX2711963,0.014053539
SRX2711964,-0.23009357400000002
SRX2711965,-0.38038862300000004
SRX2711966,-1.615046972
SRX2711967,-1.534973331
ERX3558798,-0.20319268000000001
ERX3558799,-0.088331137
ERX3558800,-0.141101773
ERX3558801,0.010285671000000001
ERX3558802,0.07508432400000001
ERX3558803,-0.101184466
ERX3558804,-0.044224388
ERX3558805,0.07032453
ERX3593017,1.255094063
ERX3593018,1.204010873
ERX3593020,0.09852535400000001
ERX3593021,-0.07773772200000001
ERX3593022,-0.020787631
SRX7058492,0.157444725
SRX7058494,0.142795208
SRX7058495,0.156548519
SRX7058509,-0.157444725
SRX2662717,-0.014786972
SRX2662718,0.11122013800000001
SRX2662721,-0.01208445
SRX2662722,0.01208445
SRX8143226,0.053364861000000006
SRX8143227,-0.053364861000000006
SRX8143228,0.132406195
SRX8143229,0.197054164
ERX2456848,0.712918877
ERX2456849,0.7575964390000001
ERX2456850,0.76769626
ERX2456851,-0.138817509
ERX2456852,-0.058140942
ERX2456853,0.131664333
ERX2456854,0.189346171
ERX2456855,0.426014806
ERX2456856,0.147924536
ERX2456857,-0.338000051
ERX2456858,-0.351836959
ERX2456859,-0.0734485
SRX540108,-0.286027178
SRX540109,0.286027177
SRX540110,0.6867205430000001
SRX540111,0.51679759
SRX540112,1.12610324
SRX540113,1.11518001
SRX540114,0.07967763700000001
SRX540115,-0.272380161
SRX1737662,0.06770356100000001
SRX1737664,0.017859936
SRX1737665,-0.216058455
SRX1737667,-0.06487639
SRX1737668,0.081375049
SRX1737670,-0.016498659000000002
SRX1516139,-0.022080651
SRX1516140,0.022080651
SRX1516141,0.015179474
SRX1516142,-0.131468536
SRX591667,0.18409296900000002
SRX591668,-0.148190074
SRX591669,-0.118879417
SRX591670,0.8654506080000001
SRX591671,0.32866728700000003
SRX591675,-0.18409296900000002
SRX591676,0.506611311
SRX591677,0.11077389100000001
SRX591678,1.138569269
SRX591679,0.299895485
SRX2520351,-0.021931367
SRX2520352,-0.018210327000000002
SRX2520353,-0.584473322
SRX2520354,-1.152129574
SRX2520355,0.024414533000000002
SRX2520356,0.050494613
SRX2520357,-0.034767452000000004
SRX2520358,-1.058979228
SRX2520359,-0.917841588
SRX2520360,-1.061418521
SRX2652927,0.806915781
SRX2652931,0.66962945
SRX2652933,-0.14830594600000002
SRX2652935,0.058356708
SRX2652937,0.089949237
SRX2940624,0.10499952800000001
SRX2940626,0.293277893
SRX2940627,0.08703633
SRX2940628,-0.024916506
SRX2940629,-0.062119823000000005
SRX3763712,0.064639782
SRX3763714,-0.064639782
SRX3763715,0.41777796500000003
SRX3763716,0.33653808700000004
SRX3763717,0.459018839
ERX2259197,-0.047582747
ERX2259198,-0.5741574220000001
ERX2259199,0.20682343800000003
ERX2259200,-0.20682343700000003
SRX6976948,0.09070451700000001
SRX6976949,0.010236989
SRX6976950,-0.100941507
SRX6976951,-0.228772884
SRX6976952,0.17861487
SRX6976953,-0.09489182700000001
SRX4342817,-0.001559616
SRX4342818,-0.256192272
SRX4342819,0.9464894180000001
SRX4342820,-0.054175478000000006
SRX4342821,0.311927365
SRX4342822,0.6362613180000001
ERX2300159,-0.29378532900000004
ERX2300160,0.29378533
ERX2300161,-0.24009634800000001
ERX2300162,-0.045723616
ERX2300163,-0.25349403400000003
ERX2300164,0.102317217
ERX2300165,0.111737104
ERX2300166,0.357040568
ERX2300167,-0.338567008
ERX2300168,0.16567516100000002
ERX2300169,0.07593945
ERX2300170,0.282939584
ERX2068556,0.20983679600000002
ERX2068557,0.055769259
ERX2068558,-0.278597933
ERX2068559,0.257839101
ERX2068560,0.034926668
ERX2068561,-0.29276577
SRX6747256,0.205067566
SRX6747257,0.011100153000000001
SRX6747258,-0.006149629
SRX6747259,-0.09908228100000001
SRX6747260,-0.11093581
SRX6747265,-0.343376444
SRX6747266,-0.13145325100000002
SRX6747268,0.137378466
SRX6747269,0.080784111
SRX6747953,0.08573388200000001
SRX6747954,-0.067629911
SRX6747955,-0.018103971
SRX6747957,-0.40934713300000003
SRX6747958,-0.508314701
SRX7747527,0.023587163
SRX7747528,-0.006375159
SRX7747537,0.08589893800000001
SRX7747538,-0.03198796
SRX7747540,0.03198796
ERX2813653,0.031458865
ERX2813654,-0.031458864
ERX2813656,0.16633149700000002
ERX2813657,-0.09847427800000001
ERX2813658,0.319282336
Paeru_0017,0.042926795000000004
Paeru_0018,-0.237599041
Paeru_0019,-0.216609129
Paeru_0020,-0.655409193
Paeru_0033,0.413098778
Paeru_0034,0.33974427900000004
Paeru_0035,0.46626955200000003
Paeru_0036,0.5125586950000001
Paeru_0037,0.569794762
Paeru_0038,0.275340087
Paeru_0039,-0.053837920000000004
Paeru_0040,-0.258238256
Paeru_0041,-0.07705121
Paeru_0042,-0.236646334
Paeru_0043,-0.49683059300000004
Paeru_0044,-0.89988168
Paeru_0045,-1.03162388
Paeru_0046,0.074168655
Paeru_0047,0.057921324
Paeru_0048,0.17524656
Paeru_0049,-0.09271873
Paeru_0050,0.1617612
Paeru_0051,0.29441849000000003
Paeru_0052,-0.330096379
Paeru_0053,-0.480353788
Paeru_0056,-0.071267484
Paeru_0057,0.084639376
Paeru_0058,-0.094831146
Paeru_0059,0.12582173
Paeru_0060,-0.28281980300000004
Paeru_0061,0.029022881
Paeru_0062,-0.16506167100000002
Paeru_0063,-0.209606109
Paeru_0064,-0.33920912000000003
Paeru_0065,-0.023809203
Paeru_0066,0.015260476
Paeru_0068,-0.422063465
Paeru_0069,0.034287267
Paeru_0070,0.030672425000000003
Paeru_0071,-0.142161276
Paeru_0072,-0.394946199
Paeru_0073,-0.5749924160000001
Paeru_0074,-0.25815014000000003
Paeru_0075,-0.501562898
Paeru_0077,-0.623467165
Paeru_0106,0.365002033
Paeru_0107,0.204784514
Paeru_0111,0.08693112
Paeru_0112,0.006299053000000001
Paeru_0131,0.17324226
Paeru_0132,0.22880397
Paeru_0133,0.22094164100000002
Paeru_0134,0.40054304300000004
Paeru_0135,0.15584108400000002
Paeru_0136,-0.153404486
Paeru_0137,0.16209198200000002
Paeru_0138,0.366589557
Paeru_0161,0.437670985
Paeru_0162,-0.162145735
Paeru_0166,0.005036405000000001
Paeru_0167,-0.188964075
Paeru_0220,-0.8411180060000001
Paeru_0221,-0.44518115900000005
Paeru_0258,0.8415896070000001
Paeru_0259,-0.5794945610000001
Paeru_0260,-0.034653952
Paeru_0261,0.661441256
Paeru_0262,-0.117998403
Paeru_0263,-0.34354680800000004
Paeru_0264,-0.025079563000000003
Paeru_0265,0.065694629
Paeru_0266,-0.536472087
Paeru_0267,-1.028823425
Paeru_0268,0.42185324500000004
Paeru_0269,-0.172935691
Paeru_0270,-0.025979145000000002
Paeru_0271,-0.229271196
Paeru_0282,-0.432847739
Paeru_0283,-0.17234280600000002
Paeru_0284,-0.36395233600000004
Paeru_0285,0.168574995
Paeru_0286,0.131528367
Paeru_0287,-0.09743602700000001
SRX6923929,0.656832657
SRX6923930,0.575197905
SRX6923932,0.580244152
SRX6923933,0.049229647
SRX6923934,0.098447483
SRX6923935,-0.14767713100000002
SRX7940213,-0.061819481
SRX7940214,0.029443327000000002
SRX7940215,0.032376155000000004
SRX7940216,-0.221852081
SRX7940217,-0.026655057000000003
SRX3169722,0.124867052
SRX3169723,-0.151779351
SRX3169725,0.129447839
SRX3169726,-0.06305246
SRX3169728,-0.066395378
SRX6853212,0.22575198600000002
SRX6853213,-0.22575198600000002
SRX6853214,0.19969646700000002
SRX6853215,0.243342723
ERX541575,0.254957119
ERX541576,0.20421636
ERX541577,-0.8803544790000001
ERX541578,-0.98675928
ERX541585,0.2331782
ERX541586,0.47099948
ERX541587,-0.15033744200000002
ERX541588,0.15033744100000002
ERX541593,1.05070273
ERX541594,0.8303710160000001
ERX541595,0.974061504
ERX541596,0.8706285300000001
SRX3324112,-0.107711465
SRX3324113,0.107711464
SRX3324116,-0.824510607
SRX3324117,-0.297499081
SRX7058493,0.153588511
SRX7058498,0.059397863
SRX7058499,0.0031186720000000003
SRX7058500,0.020776892
SRX7058501,-0.032310078
SRX7058502,-0.048480576000000004
SRX7058503,-0.052662659
SRX7058504,-0.17537381200000002
SRX7058505,-0.026427581000000002
SRX7058506,-0.047511071
SRX7058508,0.256368459
SRX7058510,0.019069038
SRX7058511,0.0027162650000000003
SRX7058512,-0.13966361300000002
SRX7058513,-0.138201302
SRX7058514,0.153101699
SRX7058515,0.138293268
SRX6874325,-0.262919699
SRX6874326,-0.12892710500000001
SRX6874327,-0.102531388
SRX6874328,0.301457868
SRX6874329,0.192920325
SRX6874330,-0.014055894000000001
SRX6874331,0.23374725500000001
SRX6874332,0.32254415000000003
SRX6874333,0.199090223
SRX6874334,0.45610100200000003
SRX2255950,0.127489724
SRX2255951,-0.129648752
SRX2255954,-0.056010426
SRX2255955,0.056010426
