,SACI_RS10375
SRX5495523,-0.5161974942408585
SRX5495524,-1.4138459749844905
SRX5495525,-0.056063593891251706
SRX5495526,-0.2898047930765255
SRX6762909,-1.1360084479740935
SRX6762910,1.1360084479740935
SRX6762911,-0.12192460545933105
SRX6762912,-0.4156051044970708
SRX3467357,-0.1805465909509172
SRX3467358,0.18054659095091766
SRX3467359,0.1995878455885016
SRX3467360,-0.8113151087344621
SRX3565164,0.5439515121694711
SRX3565165,-0.033593348605269746
SRX3565166,0.329822906483096
SRX3565167,0.21731136117422145
SRX3565168,-0.9237957256673816
SRX3565169,0.09290869408851532
SRX3565170,-0.3094851040402684
SRX3565171,-0.11305749849876268
SRX3565172,-0.4367097903012155
SRX3565173,-0.8835466346615117
SRX3565174,2.956153496814391
SRX3565176,1.0794746239516773
SRX3565177,0.17940787671451175
SRX3565178,-0.36281739497070575
SRX3565179,-0.5112699595021715
SRX3565180,-0.7684465219109684
SRX3565181,-0.36954750287085625
SRX3565182,-0.5843240516611069
SRX3565183,-0.502125122016577
SRX3565184,0.8470603838957556
SRX3565185,-0.6704459437163818
SRX3565186,-0.7694820010160656
SRX3565187,-0.11061714526459987
SRX3565188,-0.8611484112956759
SRX3565191,-0.18967252750514896
SRX3565192,0.3236285335652973
SRX3565193,0.1386650846535129
SRX3565194,-0.5544630857966362
SRX3565195,1.198337539110358
SRX3565197,0.8259663145413882
SRX3565198,0.16273124204580516
SRX3565199,0.8584604456893632
SRX3565200,0.33209830758536163
SRX3565201,-0.23156660780631544
SRX3565202,1.3039473907376808
SRX3565203,0.854872734433648
SRX3565204,0.26791342670422336
SRX3565205,0.8506472561479645
SRX3565206,0.22449500974149705
SRX3565208,-0.3689758952850049
SRX3565209,-0.3506396968381379
SRX3565210,-0.190675444005068
SRX3565211,0.35411823909974105
SRX4001511,2.201808056797506
SRX4001513,-2.2018080567975065
SRX4001514,4.261286613719592
SRX4001515,3.759667704591173
SRX4001516,3.982675878792225
SRX4001517,1.4615917255314494
SRX4001518,2.3605310318845696
SRX4001519,1.7849331813458544
SRX4001520,-0.6000880466575067
SRX4001521,-0.5464983224165598
SRX4001522,-0.24929839726110006
SRX4001523,-1.6649638572300396
SRX4001524,-1.6577270052473339
SRX4001525,-1.2216547041873405
SRX4001526,-2.195009973146941
SRX4001528,-2.6950379771855566
SRX3823521,-0.024137944189714045
SRX3823522,-0.1049440582087593
SRX3823523,0.12908200239847245
SRX3823524,1.0973089636462765
SRX3823525,1.0420024113831494
SRX3823526,0.9397789958119676
SRX3823527,1.4422362486367604
SRX3823528,1.2935360221849894
SRX3823529,1.3066239890063158
SRX3823530,0.3869034745530207
SRX3823531,0.3888856190117278
SRX3823532,0.4514275158097667
SRX3823533,1.1361409587399005
SRX3823534,1.2435415378113026
SRX3823536,0.8447075003419355
SRX3823537,1.3447706194341134
SRX3823538,1.1550269619439382
SRX3823539,1.8094292372718719
SRX5653264,0.3599044179954063
SRX5653265,0.2580048782186204
SRX5653266,0.4057116962924614
SRX5653267,0.04207349862181231
SRX5653268,0.032756919130240585
SRX5653269,-0.07483041775205312
