sample,BSU13980
LBexp_1,12.0077
LBexp_2,12.0083
LBexp_3,11.7021
LBtran_1,12.1706
LBtran_2,11.5941
LBtran_3,11.7668
LBstat_1,12.0605
LBstat_2,11.8863
LBstat_3,11.6631
LBGexp_1,11.5935
LBGexp_2,11.8423
LBGexp_3,11.4974
LBGtran_2,11.5139
LBGtran_3,12.3601
LBGstat_1,10.535
LBGstat_2,10.2148
LBGstat_3,11.4647
S0_1,12.5333
S0_2,12.4255
S0_3,12.3431
S1_1,12.3283
S1_2,12.2021
S1_3,12.3345
S2_1,11.3654
S2_2,11.3194
S2_3,11.1203
S3_1,11.3227
S3_2,11.6837
S4_1,11.5959
S4_2,11.0036
S4_3,10.8681
S5_1,11.0189
S5_2,11.3239
S5_3,11.3136
S6_1,11.0535
S6_2,9.2896
S6_3,10.9226
S6/t_1,10.9001
S6/t_2,8.722000000000001
S6_4,10.107
S6_5,10.4713
S6_6,10.7813
S7_4,10.295
S7_5,10.3015
S7_6,10.4803
S8_4,10.0376
S8_5,10.1356
G135_1,10.2703
G135_3,8.4821
G150_1,10.7772
G150_2,11.1618
G150_3,10.9629
G180_1,9.9838
G180_2,10.0753
G180_3,8.9317
C30_1,10.4211
C30_2,10.58
C90_1,12.3466
C90_2,12.7273
BI_1,12.8446
BI_2,13.059
BC_2,12.0889
BC/t_1,11.6202
BC/t_2,11.7291
BC_1,11.8647
Sw_1,12.6622
Sw_2,12.9913
BT_1,11.2096
BT_2,10.7075
B36_1,12.6815
B36_2,12.354
B60_1,12.8655
B60_2,12.8588
M9exp_1,11.8155
M9exp_2,11.4475
M9exp_3,11.2095
M9tran_1,12.2669
M9tran_2,12.3224
M9tran_3,12.3482
M9stat_1,10.935
M9stat_2,10.6714
M9stat_3,10.3982
M+G_1,12.0917
M+G_2,11.8645
M+G_3,11.4247
Glu_1,11.9534
Glu_2,11.5683
Glu_3,11.724
Fru_1,9.7358
Fru_2,12.3329
Fru_3,11.5671
Mal_1,11.268
Mal_2,11.0262
Mal_3,11.373
G+S_2,11.7602
G+S_3,12.0041
Pyr_1,11.481
Pyr_2,11.8536
Pyr_3,11.7163
Gly_1,10.1025
Gly_2,10.7325
Gly_3,9.4844
Glucon_1,10.7275
Glucon_2,10.8286
Glucon_3,10.1012
aero_1,12.8864
aero_2,11.9619
aero_3,12.9098
nit_1,12.1752
