,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.700743415417188e-17,0.9950207616656529,3.0,0.0,0.0598570884,1.0,-1.0235980883,2.0,0.9637409999000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.7361557403000001,0.25562480924530473,3.0,3.0,0.4805040379,4.0,0.9917536479000001,5.0,0.7362095351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.3165819391,0.6768274201966702,3.0,6.0,0.3253554688,7.0,-0.2515031978,8.0,-1.0235980883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-1.057355261547768e-17,0.7498844211020333,21.0,9.0,0.7095238839,10.0,0.8052531562,11.0,0.4916342998,12.0,-0.9735226851000001,13.0,-0.5813829295,14.0,-0.4536390939,15.0,0.14173974350000001,16.0,0.5074638438,17.0,0.7978486959000001,18.0,-0.44565182740000003,19.0,0.0170335862,20.0,-0.1252141647,21.0,-0.7321444808,22.0,-1.482821552,23.0,-0.0289475833,24.0,1.3008325384,25.0,0.9851072730000001,26.0,0.6492785837,27.0,0.0180138825,28.0,-0.543381717,29.0,-1.0570234532
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.48470929939047624,0.979528289085946,21.0,30.0,1.9000935265,31.0,1.6419656213,32.0,1.6004925512,33.0,0.373734732,34.0,-0.3592670127,35.0,0.0613580683,36.0,0.8647237511,37.0,1.8409012863,38.0,0.9415976804,39.0,-1.2007786336,40.0,0.8539173622,41.0,0.0387343744,42.0,-0.0082298117,43.0,-0.2291211917,44.0,-1.9878018328,45.0,0.9936416370000001,46.0,1.408636658,47.0,0.7887795171,48.0,0.3405470177,49.0,0.0485005491,50.0,0.2664694371
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.4477317826927293,3.0,51.0,-0.1680373372,52.0,0.5074408447000001,53.0,-0.33940350750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.12653656755,0.3438627892795711,4.0,54.0,-1.5135241225,55.0,-0.7385424726,56.0,-0.9620768696,57.0,-1.2920028055000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.42535690737478843,4.0,58.0,-0.4022640288,59.0,0.3546343558,60.0,-0.3326043885,61.0,0.3802340615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.1683363361,0.6467507993633794,4.0,62.0,0.5682788691,63.0,0.050901286100000005,64.0,-0.3242647839,65.0,-0.9682607157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.525795334775,0.618825663728085,4.0,66.0,0.5355608069000001,67.0,0.8987963422,68.0,1.0186472159,69.0,-0.34982302590000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.56432457905,0.6754865587683484,4.0,70.0,1.078389292,71.0,0.9142611623,72.0,-0.4194364391,73.0,0.6840843010000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,7.401486830834377e-17,1.4758402651255387,6.0,74.0,1.2259629284,75.0,1.4271695441,76.0,1.1524809082,86.0,-0.9522204917,88.0,-0.7039022714000001,90.0,-2.1494906176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.13837950963333334,1.7578439855950556,6.0,77.0,1.7631380723,78.0,1.823767792,79.0,1.6216188526000002,87.0,-1.4746158826,89.0,-1.6868769956,91.0,-1.2167547809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-1.3613302927,0.3124838458771877,3.0,80.0,-1.2178030451,82.0,-1.1463952928,84.0,-1.7197925402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-1.9992136810000003,0.6158467049945905,3.0,81.0,-2.7100287067,83.0,-1.6258155183,85.0,-1.661796818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,1.850371707708594e-17,0.5135155783373382,3.0,92.0,0.1373729217,93.0,-0.5682310129,94.0,0.4308580912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.4742792942,0.6243754888122158,3.0,95.0,-0.8526848659,96.0,-0.8165383306,97.0,0.2463853139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.09355434079999998,0.41527139462809887,3.0,98.0,0.0787964832,99.0,-0.5672497217,100.0,0.2077902161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.07602015173333333,0.3013288159561058,3.0,101.0,0.38803544430000003,102.0,-0.2133437776,103.0,0.0533687885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
