,-0.3040928864138828,-0.2534107386782357,-0.2027285909425886,-0.1520464432069415,-0.10136429547129439,-0.050682147735647276,-1.6653345369377348e-16,0.05068214773564694,0.10136429547129405,0.15204644320694116,0.20272859094258827,0.2534107386782353,0.3040928864138825,0.35477503414952966,0.4054571818851767,0.45613932962082376,0.506821477356471,0.5575036250921181,0.6081857728277651,0.6588679205634123
thresh,-0.3294339602817064,0.3294339602817064,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,84,4023,103,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yeaR'],[]
