,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
13,Life Cycle__S7,0.8699622677666667,0.37335875738654173,3.0,42.0,0.8469434610000001,43.0,1.254297854,44.0,0.5086454883,,,,,,,,,,
14,Life Cycle__S8,3.7421225342,3.7377199882951455,2.0,45.0,1.0991553843,46.0,6.3850896841,,,,,,,,,,,,
15,Life Cycle__G135,6.5556256351,1.996952063492478,2.0,47.0,7.9676839809,48.0,5.1435672893,,,,,,,,,,,,
16,Life Cycle__G150,5.950862931033334,4.349330866270833,3.0,49.0,4.4154023404,50.0,10.8596618765,51.0,2.5775245762,,,,,,,,,,
17,Life Cycle__G180,7.110500645133333,1.2543421553115872,3.0,52.0,7.0751606591,53.0,8.3821393605,54.0,5.8742019158000005,,,,,,,,,,
18,Stress Time Course__C30,-0.9705226606999999,0.06633661414092003,2.0,55.0,-0.923615591,56.0,-1.0174297304,,,,,,,,,,,,
19,Stress Time Course__C90,-2.84787338735,0.042001592885536995,2.0,57.0,-2.8181737762,58.0,-2.8775729985,,,,,,,,,,,,
20,Biofilm__BI,-3.73433213095,0.7296207254359379,2.0,59.0,-4.2502518936,60.0,-3.2184123683,,,,,,,,,,,,
21,Biofilm__BC,0.7830499488000001,0.6604220640160193,4.0,61.0,1.2956623227000001,62.0,0.0790621975,63.0,0.3630878336,64.0,1.3943874414000001,,,,,,,,
22,Biofilm__Sw,-1.23386833345,0.12302908721087366,2.0,65.0,-1.1468736316,66.0,-1.3208630353,,,,,,,,,,,,
23,Life Cycle__BT,-3.3109587447499997,0.3562451643120973,2.0,67.0,-3.0590553733,68.0,-3.5628621162,,,,,,,,,,,,
24,Life Cycle__B36,5.7489022416,1.3676138964149955,2.0,69.0,6.7159513018,70.0,4.7818531814,,,,,,,,,,,,
25,Life Cycle__B60,15.8451413461,1.2767398287216076,2.0,71.0,16.7479327368,72.0,14.9423499554,,,,,,,,,,,,
26,M9__M9exp,4.625929269271485e-18,0.07623819301429835,3.0,73.0,0.057352081000000006,74.0,0.0291626678,75.0,-0.0865147488,,,,,,,,,,
27,M9__M9tran,-2.9708450353333333,1.2760264487177075,3.0,76.0,-3.1174554059,77.0,-1.6278459707000001,78.0,-4.1672337294,,,,,,,,,,
28,M9__M9stat,13.618472002899999,3.5723822350633982,3.0,79.0,9.5161270694,80.0,16.0437960009,81.0,15.2954929384,,,,,,,,,,
29,Supplement__M+G,-2.4248133502333333,0.7101699712406211,3.0,82.0,-1.6974726565,83.0,-2.4605004285,84.0,-3.1164669657,,,,,,,,,,
30,Supplement__Glu,-3.8600601575333333,0.5428580353991129,3.0,85.0,-4.3030452117,86.0,-3.2544868734,87.0,-4.0226483875,,,,,,,,,,
31,Supplement__Fru,-2.9166092823333334,2.4776569950952463,3.0,88.0,-0.0562696873,89.0,-4.3980356517,90.0,-4.295522508,,,,,,,,,,
32,Supplement__Mal,-3.6913872338,0.6445500029604508,3.0,91.0,-4.0828608808,92.0,-2.9474661401,93.0,-4.0438346805,,,,,,,,,,
33,Supplement__G+S,-2.5295782147000003,2.879564566872432,2.0,94.0,-0.49341858260000004,95.0,-4.5657378468,,,,,,,,,,,,
34,Supplement__Pyr,-3.4245082807333334,0.13341164247920526,3.0,96.0,-3.3951521538,97.0,-3.5701532473,98.0,-3.3082194411,,,,,,,,,,
35,Supplement__Gly,-2.089320163333333,1.409654019851907,3.0,99.0,-2.0181366318,100.0,-3.5332173414,101.0,-0.7166065168,,,,,,,,,,
36,Supplement__Glucon,-3.7216556688333333,0.8725134696280545,3.0,102.0,-4.2340220673,103.0,-4.216731586,104.0,-2.7142133532,,,,,,,,,,
37,Stressors__aero,2.8028440157333336,2.7924079687769656,3.0,105.0,5.698196485,106.0,2.5840871532,107.0,0.126248409,,,,,,,,,,
38,Stressors__nit,0.22762865133333335,1.263450365412962,3.0,108.0,-1.0507914719,109.0,0.2581201267,110.0,1.4755572992000001,,,,,,,,,,
39,Stressors__ferm,8.680439523666665,3.855037991462815,3.0,111.0,5.1147169912,112.0,12.7710128672,113.0,8.1555887126,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.0050815573,,1.0,114.0,0.0050815573,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,2.4951343523,,1.0,115.0,2.4951343523,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,6.2946794115,,1.0,116.0,6.2946794115,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,7.1130583952,,1.0,117.0,7.1130583952,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,13.6792122155,,1.0,118.0,13.6792122155,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,16.3997787379,,1.0,119.0,16.3997787379,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,20.0428924196,,1.0,120.0,20.0428924196,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,16.0727327527,,1.0,121.0,16.0727327527,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,23.051327399,,1.0,122.0,23.051327399,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,17.5190593002,,1.0,123.0,17.5190593002,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,15.498518560800001,,1.0,124.0,15.498518560800001,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,11.3569501863,,1.0,125.0,11.3569501863,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,11.2368565189,,1.0,126.0,11.2368565189,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,8.575867735,,1.0,127.0,8.575867735,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,7.4006041767,,1.0,128.0,7.4006041767,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,7.3621671766,,1.0,129.0,7.3621671766,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,6.8682730648,,1.0,130.0,6.8682730648,,,,,,,,,,,,,,
57,Stressors__HPh,-6.323171616633334,0.5016043761769117,3.0,131.0,-6.1343841442,132.0,-6.891776717,133.0,-5.9433539887,,,,,,,,,,
58,Stressors__LPh,-6.104236616133332,1.3083991960330172,3.0,134.0,-4.6317974999,135.0,-6.5474532,136.0,-7.1334591485,,,,,,,,,,
59,Stressors__LPhT,5.928990247033333,1.106673829554734,3.0,137.0,7.1966924491,138.0,5.1557644346,139.0,5.4345138574,,,,,,,,,,
60,Stressors__SMMPr,6.2151824275,0.3564264413709422,3.0,140.0,5.8459572834,141.0,6.2423326141,142.0,6.557257385,,,,,,,,,,
61,Stressors__HiTm,12.646819364833334,3.16299200513928,3.0,143.0,9.0432279067,144.0,14.963508167,145.0,13.9337220208,,,,,,,,,,
62,Stressors__LoTm,0.2654186727666667,0.4976714777607186,3.0,146.0,0.46526564610000004,147.0,0.6321029338,148.0,-0.3011125616,,,,,,,,,,
63,Stressors__HiOs,-1.4619758789333333,0.1818327630090456,3.0,149.0,-1.4719095857,150.0,-1.6386381664,151.0,-1.2753798847,,,,,,,,,,
64,Stressors__BMM,-2.826051638066667,1.5310987678229173,3.0,152.0,-3.8295480954,153.0,-3.5848626432,154.0,-1.0637441756000001,,,,,,,,,,
65,Stressors__Heat,18.7260337813,0.7110856525974786,3.0,155.0,17.9050532834,156.0,19.1481890155,157.0,19.124859045,,,,,,,,,,
66,Stressors__Cold,5.907233088599999,0.7025326651410767,3.0,158.0,5.6799201921,159.0,6.695277245,160.0,5.3465018287,,,,,,,,,,
67,Stressors__Etha,17.2692038913,0.8827961927017097,3.0,161.0,16.6111476814,162.0,16.9240282909,163.0,18.2724357016,,,,,,,,,,
68,Stress Time Course__SMM,1.8978421254666669,0.9453918339701072,3.0,164.0,2.5436852483,165.0,2.3371086742,166.0,0.8127324539,,,,,,,,,,
69,Stress Time Course__Salt,18.412622321866667,0.5471370922032903,3.0,167.0,17.8268026483,168.0,18.5006651769,169.0,18.9103991404,,,,,,,,,,
70,Stress Time Course__Mt0,8.8981601503,2.8624938495194665,2.0,170.0,10.9222489624,171.0,6.8740713382,,,,,,,,,,,,
71,Stress Time Course__M0t45,-0.17563401583333352,5.081603935066927,3.0,172.0,-4.7628605525,173.0,5.2866876769,174.0,-1.0507291719,,,,,,,,,,
72,Stress Time Course__M0t90,-2.2824345748666666,0.9782647708734971,3.0,175.0,-3.2776552052,176.0,-1.322056624,177.0,-2.2475918954,,,,,,,,,,
73,Stress Time Course__M40t45,-5.312813369,5.271223689599449,3.0,178.0,-4.5556096765,179.0,-10.9216906489,180.0,-0.4611397816,,,,,,,,,,
74,Stress Time Course__M40t90,-3.558643335933333,1.6484235730682315,3.0,181.0,-4.937761742,182.0,-1.732939515,183.0,-4.0052287508,,,,,,,,,,
75,Stress Time Course__dia0,5.2707240543,0.7862931082014671,3.0,184.0,4.7862349539,185.0,6.1779570147,186.0,4.8479801943,,,,,,,,,,
76,Stress Time Course__dia5,-3.158056853833333,0.7617015498692797,3.0,187.0,-3.9674200141,188.0,-2.4552348585,189.0,-3.0515156889,,,,,,,,,,
77,Stress Time Course__dia15,3.0836849852,2.6704600871872226,3.0,190.0,5.4684534739,191.0,3.5842320799,192.0,0.1983694018,,,,,,,,,,
78,Stressors__Diami,1.3795636145999997,0.5615669299963431,3.0,193.0,0.7983488149,194.0,1.9191678705,195.0,1.4211741584,,,,,,,,,,
79,Stressors__Paraq,10.032429212733334,0.8001897914576728,3.0,196.0,10.1615382114,197.0,10.7602141938,198.0,9.175535233,,,,,,,,,,
80,Stressors__H2O2,12.774146684100002,0.7409906750956804,3.0,199.0,12.0152407815,200.0,12.8113810593,201.0,13.4958182115,,,,,,,,,,
81,Stressors__Oxctl,6.554330360666666,1.1281850322472742,3.0,202.0,6.2469098924,203.0,5.6117190367,204.0,7.8043621529,,,,,,,,,,
82,Carbon Transition__GM-0.1,-2.2118967663,0.7336053819186369,3.0,205.0,-2.9262477198,215.0,-1.4604448728000001,225.0,-2.2489977063,,,,,,,,,,
83,Carbon Transition__GM-0.2,-2.6106796235666665,1.3532278644421836,3.0,206.0,-3.8547080167,216.0,-1.1698121612,226.0,-2.8075186928,,,,,,,,,,
84,Carbon Transition__GM+5,-1.1743408012999998,1.1723118968994872,3.0,207.0,-1.553024866,217.0,0.1405073252,227.0,-2.1105048631,,,,,,,,,,
85,Carbon Transition__GM+15,-2.1166587701333337,0.7604058617957001,3.0,208.0,-2.1810465286,219.0,-1.3261063101000001,229.0,-2.8428234717,,,,,,,,,,
86,Carbon Transition__GM+25,-1.3006608284333334,1.5816585182821261,3.0,209.0,-1.4336070582,220.0,0.3432746928,230.0,-2.8116501199,,,,,,,,,,
87,Carbon Transition__GM+45,-2.4720624466333336,1.012045116899213,3.0,210.0,-2.9028168396,221.0,-1.3159019019,231.0,-3.1974685984,,,,,,,,,,
88,Carbon Transition__GM+60,-2.7695256662,0.46431256117328534,3.0,211.0,-3.2866379052,222.0,-2.633576046,232.0,-2.3883630474,,,,,,,,,,
89,Carbon Transition__GM+90,-3.6194226046333333,1.185729420963545,3.0,212.0,-3.7062574203,223.0,-4.7593475166,233.0,-2.3926628770000002,,,,,,,,,,
90,Carbon Transition__GM+120,-4.277274053999999,1.3032053924779008,2.0,213.0,-5.1987794243,234.0,-3.3557686837,,,,,,,,,,,,
91,Carbon Transition__GM+150,-1.2756222783333333,0.8028672777568236,3.0,214.0,-2.1748897697,224.0,-0.6308364127,235.0,-1.0211406526,,,,,,,,,,
92,Carbon Transition__GM+10,-1.9959799986500002,1.3498946950392496,2.0,218.0,-1.0414603059,228.0,-2.9504996914,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,0.4207113402,1.7257665307142573,3.0,236.0,-0.6604016348,244.0,-0.4884446162,254.0,2.4109802716,,,,,,,,,,
94,Carbon Transition__MG+5,1.2431120699666667,1.5629189293695323,3.0,237.0,0.058132159100000004,246.0,0.6567964698000001,256.0,3.014407581,,,,,,,,,,
95,Carbon Transition__MG+10,1.225498171,0.35747597358667255,3.0,238.0,1.0434589327,247.0,1.6373531973,257.0,0.9956823830000001,,,,,,,,,,
96,Carbon Transition__MG+15,2.4237909992,1.299938520131321,3.0,239.0,1.3870345956,248.0,2.0021201194,258.0,3.8822182826000002,,,,,,,,,,
97,Carbon Transition__MG+25,2.2221361766666665,1.5615908577149438,3.0,240.0,1.1360428096,249.0,1.5186408812,259.0,4.0117248392,,,,,,,,,,
98,Carbon Transition__MG+45,0.4438986191333332,1.8221509455662948,3.0,241.0,-0.5497238004,250.0,-0.6654563935000001,260.0,2.5468760513,,,,,,,,,,
99,Carbon Transition__MG+120,-4.249437761133334,0.8898091270737738,3.0,242.0,-4.9248827059,253.0,-4.5822306708,263.0,-3.2411999067,,,,,,,,,,
100,Carbon Transition__MG+150,-4.8669013391,0.957781631175346,2.0,243.0,-4.1896474528,264.0,-5.5441552254,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,0.83538885975,1.495890466041147,2.0,245.0,-0.2223654327,255.0,1.8931431522,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.6390847103,1.4330206532592618,2.0,251.0,-0.3742139112,261.0,1.6523833318,,,,,,,,,,,,
103,Carbon Transition__MG+90,-0.7948272404,1.61728089367354,2.0,252.0,-1.9384175274,262.0,0.3487630466,,,,,,,,,,,,
