,PSPTO_RS18825
SRX1828913,0.08263916830000001
SRX1828914,0.06575133100000001
SRX1828915,0.0075944599
SRX1828916,-0.2541126108
SRX1828917,-0.0902336281
SRX1828918,-0.007633944
SRX3983989,1.4516536134
SRX3983990,-0.28345412610000004
SRX3983993,-0.21045132700000002
SRX3983994,-0.08543240790000001
SRX3983995,1.899322831
SRX3983996,0.0704634754
SRX3983997,-0.17195920250000002
SRX3983998,2.1027069181
SRX3983999,0.8077373713
SRX3984000,0.8973981829000001
SRX3984001,-0.41600899610000003
SRX3984002,-0.2746245874
SRX3984003,0.0405248755
SRX3984004,2.1315339209
SRX3984005,0.1717055441
SRX3984006,0.2359618503
SRX3984007,-0.3285613223
SRX3984008,0.9419268304
SRX3984009,0.9994921962000001
SRX3984010,-0.4957981388
SRX3984011,1.9577081572
SRX3984012,1.2380289711
SRX3984013,1.3107571992
SRX3984014,2.160793219
SRX3984015,0.1622683087
SRX3984016,2.3927313182
SRX3984017,-0.273334513
SRX3984019,0.1991992643
SRX3984020,-0.5298635685
SRX3984021,0.1348023436
SRX3984022,-0.3091041825
SRX3984023,0.0489147574
SRX3984024,2.2997565937
SRX3984025,0.9671010688
SRX3984026,1.2726022173
SRX3984027,0.9429876593000001
SRX3984028,1.1443157065
SRX3984029,1.0332600815
SRX3984031,0.0363709941
SRX3984032,-0.4397659881
SRX3984034,0.0489989757
SRX3984035,-1.2359960614
SRX3984036,0.5812640462
SRX3984037,1.3390502235000001
SRX3984038,-0.7101847121
SRX3984039,0.6982819997
SRX3984040,1.0840193608
SRX3984041,-0.0943001069
SRX3984042,-0.656086363
SRX3984043,-0.592657541
SRX3984045,1.4212256216
SRX3984046,-0.11952951120000001
SRX3984047,0.1805202019
SRX3984048,0.0527655234
SRX3984049,-0.2012955716
SRX3984050,-0.4404514695
SRX3984051,0.11048097300000001
SRX3984052,0.8225784098000001
SRX3984056,-0.0512866581
SRX3984057,-0.4233359729
SRX3984058,-0.6259353866
SRX3984059,1.3578291569
SRX3984061,1.2354311263
SRX3984062,1.4135463603
SRX3984063,0.6483522186
SRX3984064,0.7564241939
SRX3984065,1.5569707273
SRX3984066,1.2348087194
SRX3984067,0.9652013344
SRX3984068,0.9326024763
SRX3984069,-0.36295450290000003
SRX3984070,-0.0077612424
SRX3984071,0.0299050478
SRX3984073,1.0253500389
SRX3984074,1.1390582139
SRX3984077,-0.1201811512
SRX3984078,0.3982225746
SRX3984079,0.5767059299
SRX3984080,0.0216157781
SRX3984082,0.9817775230000001
SRX3984084,-0.4366902573
SRX6997963,-0.2182875775
SRX6997964,-0.5803279246
SRX6997965,-0.5617910416
SRX6997967,0.2941611966
SRX6997968,-0.9173798415000001
SRX6997969,-1.4006862593
SRX6997971,-0.075873619
SRX6997972,-0.4314801265
SRX6997973,-0.2552753775
SRX3159100,-0.020006222
SRX3159101,-0.09395700100000001
SRX3159102,0.2467115376
SRX3159103,-0.1327483147
SRX3159000,-0.4836028753
SRX3159001,-0.26317889780000003
SRX3159002,-0.7632605863
SRX3159003,0.0580860204
SRX3159004,-0.811477799
SRX3159005,0.1659443515
SRX3159006,-0.5176933649000001
SRX3159007,-0.2870273758
SRX3159008,-0.2782637114
SRX3159009,-0.7787592285
SRX3159010,-1.2831071182
SRX3159012,-0.2498234833
SRX3159013,-0.9053498520000001
SRX3159014,-0.44049801780000003
SRX3159015,-0.086433246
SRX3159016,-1.8061313101
SRX3159017,0.7161975293
SRX3159018,0.0369156711
SRX3159019,-0.0250730506
SRX3159020,0.42548893870000004
SRX3159021,0.6505369727
SRX3159022,0.11991650170000001
SRX3159023,-0.3174684773
SRX3159024,0.0758154213
