,-0.266050312,-0.217677528,-0.169304744,-0.12093196,-0.072559176,-0.024186392,0.024186392,0.072559176,0.12093196,0.169304744,0.217677528,0.266050312,0.314423096,0.36279588,0.411168664,0.459541448,0.5079142320000001,0.556287016,0.6046598000000001,0.653032584
thresh,-0.048372784,0.048372784,3,,,,,,,,,,,,,,,,,
unreg,4,2,5,1,2,2728,2817,5,1,1,0,0,1,0,0,0,0,0,0,0
MexZ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MexS,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
unreg_genes,['PA2484' 'mexS' 'PA2483' 'mexT'],['PA2482' 'PA2481'],['PA2485' 'PA2489' 'PA2486' 'PA2490' 'PA2488'],['PA2487'],['PA1202' 'PA1137'],[],[],['oprM' 'PA2477' 'PA2506' 'dsbG' 'PA2478'],['truA'],['mexD'],[],[],['mexB'],[],[],[],[],[],[],[]
MexZ_genes,[],[],[],[],['PA2019'],[],[],[],['PA2018'],[],[],[],[],[],[],[],[],[],[],[]
MexS_genes,[],[],[],['mexE'],[],[],[],['oprN'],[],['mexF'],[],[],[],[],[],[],[],[],[],[]
