,0
name,MexS-1
TF,MexS/MexZ
regulator,"<a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=MexS&e1=1&assembly=complete"" target=""_blank"">MexS</a> or <a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=MexZ&e1=1&assembly=complete"" target=""_blank"">MexZ</a>"
function,RND efflux pump
category,Antibiotic Resistance
has_venn,True
scatter,2
exp_var,0.012475226341339685
precision,0.18518519
recall,1.0
