,Value,list
TF,YdfF/CysB,
reg_genes,13,['PA0184' 'PA0185' 'PA3446' 'cysT' 'atsR' 'atsA']
comp_genes,24,"['PA2087' 'PA3447' 'PA2085' 'PA2307' 'PA2328' 'PA5383' 'tauD' 'PA2308'
 'PA3936' 'PA2086' 'PA4192' 'PA3448' 'PA2090' 'PA4191' 'PA2597' 'PA2204'
 'PA3937']"
both_genes,7,['cysW' 'PA3443' 'PA3441' 'PA3445' 'PA3444' 'PA3442' 'cysA']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
