,BSU11920
M9exp_1,13.0446
M9exp_2,12.629
M9exp_3,12.5029
M9tran_1,12.8909
M9tran_2,12.6516
M9tran_3,12.7212
M9stat_1,10.9543
M9stat_2,10.8289
M9stat_3,10.4528
MG-0.1_1,12.3263
MG-0.1_2,11.2482
MG-0.1_3,12.1546
MG-0.2_2,11.7568
MG-0.2_3,11.9001
MG+5_1,12.7269
MG+5_2,11.7521
MG+5_3,11.2036
MG+10_1,12.4474
MG+10_2,11.9967
MG+10_3,10.8432
MG+15_1,11.9552
MG+15_2,13.104
MG+15_3,11.8498
MG+25_1,12.8977
MG+25_2,12.1431
MG+25_3,12.1365
MG+45_1,13.3955
MG+45_2,11.4463
MG+45_3,12.2779
MG+60_2,12.1013
MG+60_3,11.3105
MG+90_2,12.4873
MG+90_3,13.0239
MG+120_1,12.7667
MG+120_2,13.0723
MG+120_3,13.2614
MG+150_1,13.6889
MG+150_3,13.8434
GM-0.1_1,12.6613
GM-0.1_2,12.0562
GM-0.1_3,12.9701
GM-0.2_1,12.0185
GM-0.2_2,13.1664
GM-0.2_3,13.0049
GM+5_1,12.316
GM+5_2,12.3268
GM+5_3,13.2847
GM+10_2,12.1552
GM+10_3,12.0971
GM+15_1,12.8142
GM+15_2,12.7047
GM+15_3,13.6056
GM+25_1,12.8536
GM+25_2,12.4967
GM+25_3,13.398
GM+45_1,13.3546
GM+45_2,11.9241
GM+45_3,12.5728
GM+60_1,13.2918
GM+60_2,12.0491
GM+60_3,12.9246
GM+90_1,13.2205
GM+90_2,13.5823
GM+90_3,13.5477
GM+120_1,12.2692
GM+120_3,13.2595
GM+150_1,13.1878
GM+150_2,12.9877
GM+150_3,13.8727
BT_1,10.6502
BT_2,10.6637
B36_1,11.4151
B36_2,11.2689
B60_1,11.5661
B60_2,12.2757
S0_1,12.7212
S0_2,12.2831
S0_3,12.2366
S1_1,13.7078
S1_2,13.3613
S1_3,13.4507
S2_1,12.5793
S2_2,12.0882
S2_3,12.1372
S3_1,12.3663
S3_2,11.8318
S4_1,11.7935
S4_2,11.2403
S4_3,11.1949
S5_1,11.0711
S5_2,10.7902
S5_3,11.1429
S6_1,10.213
S6_2,8.6614
S6_3,10.2376
S6/t_1,9.8946
S6/t_2,8.4967
S6_4,10.2651
S6_5,10.6164
S6_6,10.6121
S7_4,11.1542
S7_5,10.7905
S7_6,10.7231
S8_4,10.3414
S8_5,10.1065
G135_1,11.4909
G135_3,10.0359
G150_1,11.5797
G150_2,12.0707
G150_3,11.944
G180_1,10.9988
G180_2,11.0027
G180_3,10.9115
T-5.40H_1,13.3688
T-4.40H_1,13.5236
T-3.40H_1,13.4367
T-2.40H_1,13.3122
T-1.40H_1,13.0842
T-1.10H_1,13.3076
T-0.40H_1,12.763
T0.0H_1,12.7061
T0.30H_1,11.6938
T1.0H_1,11.7725
T1.30H_1,11.7238
T2.0H_1,11.7142
T2.30H_1,12.4361
T3.0H_1,12.0834
T3.30H_1,12.3976
T4.0H_1,12.3121
T5.0H_1,11.2082
LBexp_1,12.7465
LBexp_2,12.5798
LBexp_3,12.3189
LBtran_1,13.0616
LBtran_2,12.3622
LBtran_3,12.1062
LBstat_1,11.7921
LBstat_2,11.7566
LBstat_3,11.3875
LBGexp_1,12.8024
LBGexp_2,12.8548
LBGexp_3,12.6562
LBGtran_2,11.2997
LBGtran_3,12.8468
LBGstat_1,9.023
LBGstat_2,8.7471
LBGstat_3,10.8424
Mt0_1,12.9402
Mt0_3,12.659
M0t45_1,13.0784
M0t45_2,12.5296
M0t45_3,12.8055
M0t90_1,11.5574
M0t90_2,12.5629
M0t90_3,12.1212
M40t45_1,11.9698
M40t45_2,13.0814
M40t45_3,12.902
M40t90_1,11.2419
M40t90_2,12.2248
M40t90_3,11.9559
dia0_1,12.9726
dia0_2,13.2144
dia0_3,12.9052
dia5_1,12.7726
dia5_2,12.617
dia5_3,13.0072
dia15_1,10.9366
dia15_2,12.2028
dia15_3,12.5889
C30_1,12.2448
C30_2,12.2303
C90_1,13.4045
C90_2,13.0727
SMM_1,13.041
SMM_2,13.1014
SMM_3,12.9345
Salt_1,12.0145
Salt_2,11.5158
Salt_3,11.5822
M+G_1,12.7699
M+G_2,12.9589
M+G_3,12.9855
Glu_1,13.0169
Glu_2,12.9294
Glu_3,12.8987
Fru_1,11.6866
Fru_2,13.8205
Fru_3,12.8679
Mal_1,11.8695
Mal_2,12.908
Mal_3,12.1244
G+S_2,12.7577
G+S_3,12.9863
Pyr_1,12.7664
Pyr_2,12.964
Pyr_3,13.0096
Gly_1,11.2654
Gly_2,11.8572
Gly_3,11.0794
Glucon_1,12.1678
Glucon_2,12.0922
Glucon_3,10.6828
BI_1,12.2007
BI_2,12.4506
BC_2,10.7194
BC/t_1,10.5159
BC/t_2,10.8948
BC_1,10.3078
Sw_1,11.3484
Sw_2,11.6271
BMM_1,12.6862
BMM_2,12.4965
BMM_3,12.8759
Heat_1,12.7508
Heat_2,12.4711
Heat_3,12.3636
Cold_1,12.8773
Cold_2,12.3253
Cold_3,12.4467
Etha_1,11.8363
Etha_2,11.8553
Etha_3,12.0303
SMMPr_1,12.8602
SMMPr_2,12.6991
SMMPr_3,13.1578
HiTm_1,11.5174
HiTm_2,12.3703
HiTm_3,12.5831
LoTm_1,13.2756
LoTm_2,13.0536
LoTm_3,12.8696
HiOs_1,11.8167
HiOs_2,11.9538
HiOs_3,12.0076
Oxctl_1,12.4859
Oxctl_2,12.6508
Oxctl_3,13.4287
Diami_1,12.3766
Diami_2,12.4233
Diami_3,12.1769
