,name,x,y,cog,color,link
meta,start,0.25046784259378907,,,,
zntA,zntA,2199.0,-0.0001008146627282258,Unknown,#1e90ff,
rpoS,rpoS,993.0,7.150385934551195e-07,Unknown,#1e90ff,
rihC,rihC,915.0,-0.0002522637468428002,Unknown,#1e90ff,
ypfH,ypfH,699.0,-0.0005546747345943004,Unknown,#1e90ff,
alsI,alsI,450.0,-0.0016531545494217425,Unknown,#1e90ff,
ygdQ,ygdQ,714.0,-0.0006877578265266492,Unknown,#1e90ff,
yabP,yabP,579.0,0.00024193839926283544,Unknown,#1e90ff,
ypfJ,ypfJ,864.0,-0.0004157746533746831,Unknown,#1e90ff,
talB,talB,954.0,6.971243146836059e-05,Unknown,#1e90ff,
yqeI,yqeI,810.0,-0.0015816906187683345,Unknown,#1e90ff,
yabI,yabI,765.0,-0.0002786760019080248,Unknown,#1e90ff,
hda,hda,702.0,-2.8972539516090027e-05,Unknown,#1e90ff,
talA,talA,951.0,-0.0002011551705527381,Unknown,#1e90ff,
ygeH,ygeH,1377.0,-0.0011831639590673148,Unknown,#1e90ff,
ilvI,ilvI,1725.0,-0.0014494882163126022,Unknown,#1e90ff,
yfgB,yfgB,384.0,-0.0006004885019501671,Unknown,#1e90ff,
pfkB,pfkB,930.0,4.766364068927942e-05,Unknown,#1e90ff,
ygeY,ygeY,1212.0,-0.0018530836759600789,Unknown,#1e90ff,
secM,secM,513.0,-0.0008305983600439504,Unknown,#1e90ff,
iscS,iscS,1215.0,-0.0015292433765716849,Unknown,#1e90ff,
setB,setB,1182.0,-0.00191445036791265,Unknown,#1e90ff,
ygiL,ygiL,552.0,-0.0015756330697331575,Unknown,#1e90ff,
yacL,yacL,363.0,-0.0012278373586013913,Unknown,#1e90ff,
iscR,iscR,489.0,2.0400513167260216e-05,Unknown,#1e90ff,
crp,crp,633.0,-0.0010406857781345023,Unknown,#1e90ff,
eaeH,eaeH,872.0,-0.001955616833874956,Unknown,#1e90ff,
proB,proB,1104.0,0.0010822555026970804,Unknown,#1e90ff,
yfjL,yfjL,1617.0,0.0006727266235975549,Unknown,#1e90ff,
pdhR,pdhR,765.0,-0.0012171307974494993,Unknown,#1e90ff,
ykgD,ykgD,284.0,0.0006007163523463532,Unknown,#1e90ff,
aroL,aroL,525.0,-0.003636929737403989,Unknown,#1e90ff,
ydaQ,ydaQ,216.0,0.0004179058157023974,Unknown,#1e90ff,
pykF,pykF,1413.0,0.0003725735249463469,Unknown,#1e90ff,
gsk,gsk,1305.0,0.0005145027584512719,Unknown,#1e90ff,
serC,serC,1089.0,0.0008096583420410753,Unknown,#1e90ff,
yohC,yohC,588.0,0.0017637772043235603,Unknown,#1e90ff,
sdhC,sdhC,390.0,0.0032834499143064018,Unknown,#1e90ff,
smtA,smtA,786.0,-0.0013143556762952356,Unknown,#1e90ff,
cysB,cysB,975.0,-0.001006113585899584,Unknown,#1e90ff,
csgC,csgC,333.0,0.00015186947530310138,Unknown,#1e90ff,
mngR,mngR,723.0,0.00022787058114772665,Unknown,#1e90ff,
amiA,amiA,870.0,-0.0008531819353811442,Unknown,#1e90ff,
aroH,aroH,1047.0,-0.0006701369502115995,Unknown,#1e90ff,
mviN,mviN,511.0,1.811852137791448e-05,Unknown,#1e90ff,
tktA,tktA,1992.0,-7.253989922901383e-05,Unknown,#1e90ff,
slp,slp,567.0,-0.0006449547677766531,Unknown,#1e90ff,
ycjL,ycjL,258.0,0.0002170526932604844,Unknown,#1e90ff,
ycgM,ycgM,660.0,-0.00010412389966404588,Unknown,#1e90ff,
nuoM,nuoM,1530.0,0.00023480817006202412,Unknown,#1e90ff,
rfaD,rfaD,310.0,0.0009478972660144793,Unknown,#1e90ff,
ycjX,ycjX,1398.0,0.0002859587657439988,Unknown,#1e90ff,
ycjM,ycjM,1680.0,0.0018848667747806763,Unknown,#1e90ff,
insB_4,insB_4,167.0,-0.00014918265438609523,Unknown,#1e90ff,
murC,murC,1476.0,-0.00043057735165348283,Unknown,#1e90ff,
yncE,yncE,1062.0,-0.0007647324720164762,Unknown,#1e90ff,
ycbR,ycbR,699.0,0.0012234546040417627,Unknown,#1e90ff,
hydN,hydN,528.0,-0.0021990083134733143,Unknown,#1e90ff,
mrcB,mrcB,2535.0,0.0013596559420693665,Unknown,#1e90ff,
yneJ,yneJ,882.0,0.0003635727720393333,Unknown,#1e90ff,
ycbB,ycbB,615.0,0.0012920212629251185,Unknown,#1e90ff,
hycB,hycB,612.0,-0.0008771484257886188,Unknown,#1e90ff,
fhuA,fhuA,2244.0,0.0004072910052491352,Unknown,#1e90ff,
ydiQ,ydiQ,765.0,-0.00013583500881395594,Unknown,#1e90ff,
hemG,hemG,546.0,0.0005520920988055877,Unknown,#1e90ff,
cueO,cueO,1551.0,-0.0013746243703644722,Unknown,#1e90ff,
rpoH,rpoH,855.0,-0.000861506768851541,Unknown,#1e90ff,
b4285,b4285,1041.0,-0.0010145764320623131,Unknown,#1e90ff,
cusC,cusC,1374.0,-0.0018169745756313202,Unknown,#1e90ff,
nac,nac,918.0,-0.0022576436283998197,Unknown,#1e90ff,
yiaT,yiaT,741.0,-0.01293374177068472,Unknown,#1e90ff,
wrbA,wrbA,597.0,-0.002614173018373549,Unknown,#1e90ff,
ybdR,ybdR,1239.0,-5.856035517354029e-05,Unknown,#1e90ff,
yidK,yidK,1716.0,-0.001620164115447551,Unknown,#1e90ff,
appA,appA,1299.0,-0.00047089447587495665,Unknown,#1e90ff,
ybeR,ybeR,708.0,-0.0008797227853210642,Unknown,#1e90ff,
rsuA,rsuA,696.0,-0.00048789020744152375,Unknown,#1e90ff,
yidR,yidR,1248.0,0.0003829945560573833,Unknown,#1e90ff,
phoH,phoH,1065.0,0.0011663196427980438,Unknown,#1e90ff,
ybeU,ybeU,708.0,-0.0012945382168982175,Unknown,#1e90ff,
yfiC,yfiC,735.0,0.000550020363589283,Unknown,#1e90ff,
yidH,yidH,348.0,-0.0014883874368388204,Unknown,#1e90ff,
ycjY,ycjY,921.0,-0.0008006970532005652,Unknown,#1e90ff,
ubiF,ubiF,1176.0,0.0007694696733960883,Unknown,#1e90ff,
yagY,yagY,669.0,-0.0013762097526341676,Unknown,#1e90ff,
yajG,yajG,579.0,-0.0004889672232093289,Unknown,#1e90ff,
fepA,fepA,2241.0,0.0003856273420387879,Unknown,#1e90ff,
ybhE,ybhE,993.0,-0.00017430418869025745,Unknown,#1e90ff,
yagZ,yagZ,585.0,1.9402241696298007e-06,Unknown,#1e90ff,
mlc,mlc,1221.0,0.0003832733520539477,Unknown,#1e90ff,
narX,narX,1797.0,-0.0009825929126236587,Unknown,#1e90ff,
ugpB,ugpB,1317.0,-0.0020820702845230697,Unknown,#1e90ff,
ykgI,ykgI,66.0,3.060132495477319e-05,Unknown,#1e90ff,
pitB,pitB,1500.0,-0.0009498596243793145,Unknown,#1e90ff,
yciI,yciI,297.0,-0.0005883746486506424,Unknown,#1e90ff,
dctA,dctA,1287.0,5.029323482645509e-05,Unknown,#1e90ff,
b0309,b0309,213.0,-0.002302750234957784,Unknown,#1e90ff,
fecA,fecA,2325.0,-0.0008599875547224655,Unknown,#1e90ff,
uxaC,uxaC,1413.0,-0.0006882897351169957,Unknown,#1e90ff,
dppA,dppA,1608.0,0.0002557089719630312,Unknown,#1e90ff,
yafK,yafK,741.0,4.844381122893538e-05,Unknown,#1e90ff,
ychM,ychM,559.0,-0.0012579515017569064,Unknown,#1e90ff,
ppiA,ppiA,573.0,-2.093961183391002e-05,Unknown,#1e90ff,
alsB,alsB,936.0,0.0002577532063878607,Unknown,#1e90ff,
mutT,mutT,390.0,-0.002644261897075921,Unknown,#1e90ff,
xasA,xasA,511.0,0.0007847772783134133,Unknown,#1e90ff,
shiA,shiA,1317.0,0.00063527119345963,Unknown,#1e90ff,
dcuA,dcuA,1302.0,-0.00025108823771006426,Unknown,#1e90ff,
dinB,dinB,1056.0,-0.0008612882130546495,Unknown,#1e90ff,
chbA,chbA,351.0,0.0007736721006222071,Unknown,#1e90ff,
yncG,yncG,618.0,-0.00026406938981381244,Unknown,#1e90ff,
ybfG,ybfG,651.0,-0.002003916274989024,Unknown,#1e90ff,
brnQ,brnQ,1320.0,0.00013060733235761293,Unknown,#1e90ff,
b1997,insC3,366.0,-0.0010789972834754737,Unknown,#1e90ff,
glpA,glpA,1629.0,-0.0006227351375855505,Unknown,#1e90ff,
cvpA,cvpA,489.0,0.0029455502913333475,Unknown,#1e90ff,
ftsK,ftsK,3990.0,-0.00022010185930412265,Unknown,#1e90ff,
mtr,mtr,1245.0,-0.0018584246432874355,Unknown,#1e90ff,
fadL,fadL,1341.0,0.00018050994138320677,Unknown,#1e90ff,
ybiJ,ybiJ,261.0,0.0012590992380864918,Unknown,#1e90ff,
ydgL,ydgL,460.0,0.0008530985904508272,Unknown,#1e90ff,
cadB,cadB,1335.0,0.0008594050686224362,Unknown,#1e90ff,
nupC,nupC,1203.0,0.0002773123217048124,Unknown,#1e90ff,
nmpC,nmpC,1040.0,0.0013026291492860766,Unknown,#1e90ff,
sodB,sodB,582.0,-0.000195287750770774,Unknown,#1e90ff,
treB,treB,1422.0,-0.0012068364315200595,Unknown,#1e90ff,
yqeG,yqeG,1230.0,0.000519858093757648,Unknown,#1e90ff,
ybiU,ybiU,1266.0,-0.0012003129540244118,Unknown,#1e90ff,
rpoD,rpoD,1842.0,-0.007171198562718928,Unknown,#1e90ff,
fimD,fimD,2637.0,0.0011870983912376687,Unknown,#1e90ff,
fdhF,fdhF,2148.0,0.0005623975009075365,Unknown,#1e90ff,
ompG,ompG,906.0,-0.003410417276900261,Unknown,#1e90ff,
yeaU,yeaU,361.0,-0.001992873455164954,Unknown,#1e90ff,
mntR,mntR,468.0,-0.0017386721423827112,Unknown,#1e90ff,
nudE,nudE,561.0,-8.891716762718716e-05,Unknown,#1e90ff,
lpp,lpp,237.0,0.00016008634309400802,Unknown,#1e90ff,
yedX,yedX,414.0,0.0009304298367351293,Unknown,#1e90ff,
yliI,yliI,1116.0,-0.0012635412928648296,Unknown,#1e90ff,
yhhM,yhhM,360.0,-0.0006143132445868106,Unknown,#1e90ff,
rcsA,rcsA,624.0,0.00312929340521805,Unknown,#1e90ff,
ypdA,ypdA,1698.0,-0.0008530136465560645,Unknown,#1e90ff,
ybjN,ybjN,477.0,-0.0007949534000363201,Unknown,#1e90ff,
sirA,sirA,444.0,-0.00026143924013013016,Unknown,#1e90ff,
agn43,agn43,2106.0,-0.0016416673338972034,Unknown,#1e90ff,
yjiT,yjiT,1518.0,0.0011764516355469822,Unknown,#1e90ff,
folA,folA,480.0,0.0006182853732025251,Unknown,#1e90ff,
norR,norR,1515.0,-0.001993872942402959,Unknown,#1e90ff,
mltC,mltC,1080.0,-0.001388320697587915,Unknown,#1e90ff,
citT,citT,1464.0,-0.0005944804797763936,Unknown,#1e90ff,
hemH,hemH,963.0,-0.0008870133321033791,Unknown,#1e90ff,
ygbI,ygbI,768.0,-0.0006004331220174207,Unknown,#1e90ff,
yidC,yidC,1647.0,-0.0013021968980319798,Unknown,#1e90ff,
galE,galE,1017.0,-0.0014436764677520839,Unknown,#1e90ff,
dusC,dusC,948.0,-0.0012245056615211069,Unknown,#1e90ff,
ssuE,ssuE,576.0,-0.002517268855590373,Unknown,#1e90ff,
purM,purM,1038.0,0.0002638653792018886,Unknown,#1e90ff,
hisL,hisL,51.0,-0.00020779219197720526,Unknown,#1e90ff,
yeiE,yeiE,882.0,-0.0005108348614885472,Unknown,#1e90ff,
leuS,leuS,2583.0,0.0011802413361147047,Unknown,#1e90ff,
ygiH,ygiH,615.0,-0.00030334903844050134,Unknown,#1e90ff,
cysK,cysK,972.0,0.0006130181581829675,Unknown,#1e90ff,
yejO,yejO,2525.0,-0.0013712565263267606,Unknown,#1e90ff,
rluE,rluE,654.0,-7.463917333325298e-05,Unknown,#1e90ff,
udp,udp,762.0,-0.0009572664217557758,Unknown,#1e90ff,
pheL,pheL,48.0,-0.0015636579366400838,Unknown,#1e90ff,
elaA,elaA,462.0,0.0014118280413094907,Unknown,#1e90ff,
alsR,alsR,891.0,-0.0010701036226237193,Unknown,#1e90ff,
fxsA,fxsA,477.0,-0.0008734385907882825,Unknown,#1e90ff,
dapF,dapF,825.0,0.0005257674740278162,Unknown,#1e90ff,
ppiB,ppiB,495.0,-0.000528597391967196,Unknown,#1e90ff,
maeB,maeB,2280.0,-0.0005907656086492352,Unknown,#1e90ff,
cysQ,cysQ,741.0,-0.01581936556845904,Unknown,#1e90ff,
tyrB,tyrB,1194.0,-0.0013813604414463045,Unknown,#1e90ff,
ligT,ligT,531.0,0.0003223821724532172,Unknown,#1e90ff,
frdA,frdA,1809.0,-0.00030431790466536765,Unknown,#1e90ff,
deoC,deoC,780.0,0.00010448815920881316,Unknown,#1e90ff,
yajB,yajB,579.0,0.0006480259931413456,Unknown,#1e90ff,
ydiY,ydiY,759.0,-4.0521647242712795e-05,Unknown,#1e90ff,
metK,metK,1155.0,0.0009668156667612492,Unknown,#1e90ff,
argA,argA,1332.0,0.001945586419897154,Unknown,#1e90ff,
ybfF,ybfF,765.0,0.00048634600447257977,Unknown,#1e90ff,
uvrA,uvrA,2823.0,0.0006284534878795968,Unknown,#1e90ff,
ykgM,ykgM,264.0,0.003972941380925478,Unknown,#1e90ff,
lysR,lysR,936.0,-0.0010557407524902373,Unknown,#1e90ff,
yccF,yccF,447.0,0.0003135968955248813,Unknown,#1e90ff,
fruB,fruB,1131.0,-0.0007931019034003837,Unknown,#1e90ff,
ykgC,ykgC,1323.0,-0.0008930623950436711,Unknown,#1e90ff,
metC,metC,1188.0,0.001021567172720097,Unknown,#1e90ff,
yecM,yecM,567.0,-0.0013770834496244788,Unknown,#1e90ff,
nfo,nfo,858.0,-0.0005837130776490085,Unknown,#1e90ff,
ydiU,ydiU,1437.0,0.000797043134807609,Unknown,#1e90ff,
gloA,gloA,408.0,0.0007275926077272742,Unknown,#1e90ff,
ybiV,ybiV,816.0,-0.0026079405331984164,Unknown,#1e90ff,
