,Value,list
TF,gcvB,
reg_genes,79,"['cycA' 'asnA' 'phoP' 'yebB' 'csgG' 'wbbJ' 'csgD' 'slp' 'ymgG' 'emrY'
 'rfbX' 'ssuE' 'oppF' 'ibpA' 'ydhU' 'fimZ' 'nlpA' 'gdhA' 'glf' 'yddL'
 'srlB' 'asnB' 'dnaK' 'ilvC' 'htpG' 'cysD' 'dppC' 'dppB' 'groS' 'inaA'
 'csgF' 'ygeI' 'casD' 'lrp' 'csgE' 'wbbH' 'hdeB' 'livK' 'adeQ' 'gltI'
 'sfmH' 'panD' 'clpB' 'livJ' 'dppD' 'serA' 'ilvB' 'ysgA' 'oppC' 'opgB'
 'tcyJ' 'gatZ' 'dppA' 'phoQ' 'srlD' 'oppD' 'sstT' 'oppA' 'oppB' 'rfbA'
 'lon' 'yifK' 'adhE' 'dppF' 'argT']"
comp_genes,76,"['yfjI' 'ylbH' 'kilR' 'ylcJ' 'ybcK' 'yibS' 'torY' 'yhiJ' 'ygeH' 'elaD'
 'yhhZ' 'ybcV' 'yigG' 'yjbI' 'yibV' 'yagM' 'yneK' 'yniD' 'yddK' 'yjcF'
 'yiiE' 'ytfI' 'yhhH' 'yzfA' 'ygaQ' 'yehA' 'yagL' 'iraM' 'yddJ' 'yfjJ'
 'yncO' 'ynfN' 'arpA' 'yhiS' 'yigF' 'yrhD' 'ecpR' 'ybbC' 'ypjB' 'ygeK'
 'ybdO' 'yfdF' 'yeeL' 'yahL' 'ydjO' 'yncI' 'ybbD' 'yqeJ' 'ydcD' 'ybfQ'
 'ycgY' 'ykfM' 'yjgN' 'yhaB' 'yjbL' 'yjbS' 'yccE' 'ycgX' 'chiQ' 'bglG'
 'rcbA' 'ynaI']"
both_genes,14,"['yibG' 'yhaC' 'ypjC' 'yqeK' 'yrhA' 'yedN' 'ygeF' 'ygeG' 'ygeL' 'ygeN'
 'yhiL' 'yafU' 'yjbM' 'ybfB']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
