,-0.06841491242888494,-0.05473192994310795,-0.04104894745733097,-0.027365964971553983,-0.013682982485776998,-1.3877787807814457e-17,0.01368298248577697,0.027365964971553955,0.04104894745733094,0.054731929943107924,0.06841491242888491,0.08209789491466189,0.09578087740043888,0.10946385988621586,0.12314684237199285,0.13682982485776984,0.15051280734354683,0.1641957898293238,0.1778787723151008,0.19156175480087778
thresh,-0.04789043870021945,0.04789043870021945,2,,,,,,,,,,,,,,,,,
unreg,2,1,15,87,1043,2273,544,110,44,31,12,9,4,2,0,0,1,0,0,0
gcvB,0,0,0,2,10,37,10,3,3,3,2,4,2,1,2,0,0,0,0,0
unreg_genes,['yniD' 'chiQ'],['ynaI'],[],[],[],[],[],[],[],"['yneK' 'torY' 'yeeL' 'yzfA' 'arpA' 'kilR' 'rcbA' 'ybcK' 'bglG' 'yddK'
 'ylcJ' 'yfjJ' 'yhiJ' 'yqeJ' 'ydjO' 'ygaQ' 'ycgX' 'ynfN' 'iraM' 'ycgY'
 'yjbI' 'yigF' 'yhhZ' 'ybdO' 'yehA' 'ybcV' 'yhaB' 'yahL' 'ecpR' 'elaD'
 'yibS']","['yccE' 'yncI' 'yiiE' 'ybfQ' 'yncO' 'yfjI' 'yjcF' 'yagL' 'ydcD' 'ygeH'
 'yfdF' 'yddJ']",['ybbD' 'yhhH' 'yjgN' 'ypjB' 'ytfI' 'yagM' 'yigG' 'ygeK' 'ybbC'],['yhiS' 'yjbS' 'yjbL' 'ykfM'],['yibV' 'ylbH'],[],[],['yrhD'],[],[],[]
gcvB_genes,[],[],[],['slp' 'rfbA'],['ssuE' 'glf' 'phoQ' 'wbbJ' 'srlD' 'gdhA' 'lrp' 'inaA' 'hdeB' 'phoP'],"['opgB' 'ibpA' 'panD' 'csgG' 'dppD' 'wbbH' 'oppB' 'serA' 'livJ' 'dnaK'
 'groS' 'dppF' 'csgE' 'casD' 'rfbX' 'cysD' 'dppC' 'argT' 'nlpA' 'ysgA'
 'tcyJ' 'ydhU' 'adhE' 'clpB' 'oppA' 'csgD' 'oppF' 'ilvC' 'gatZ' 'srlB'
 'yifK' 'oppD' 'htpG' 'dppA' 'oppC' 'livK' 'sstT']",['asnB' 'gltI' 'asnA' 'ilvB' 'dppB' 'lon' 'ymgG' 'csgF' 'cycA' 'yebB'],['adeQ' 'sfmH' 'ygeI'],['emrY' 'fimZ' 'yddL'],['yjbM' 'yafU' 'yhaC'],['ybfB' 'ygeL'],['yhiL' 'yrhA' 'ygeN' 'ypjC'],['ygeF' 'yedN'],['ygeG'],['yibG' 'yqeK'],[],[],[],[],[]
