,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,-1.1698975121987587e-14,0.08146789372734564,2.0,0.0,0.0576065001035794,1.0,-0.0576065001036028,,,,,,,,
1,fur__wt_dpd,-3.654725822022114,0.3773536535418665,2.0,2.0,-3.387896494697141,3.0,-3.921555149347087,,,,,,,,
2,fur__wt_fe,0.05810238732352241,0.6527303209930156,2.0,4.0,-0.4034476489367108,5.0,0.5196524235837556,,,,,,,,
3,fur__delfur_dpd,-2.3314956674685097,0.7124363910120498,2.0,6.0,-2.8352642707172007,7.0,-1.8277270642198185,,,,,,,,
4,fur__delfur_fe2,-1.4559473738230264,0.2725822241439785,2.0,8.0,-1.263202634699908,9.0,-1.6486921129461451,,,,,,,,
5,acid__wt_ph5,-2.706270705741707,0.15393526136486227,2.0,10.0,-2.597422038566889,11.0,-2.8151193729165245,,,,,,,,
6,acid__delgadx_ph5,-3.1243465457007846,,1.0,12.0,-3.1243465457007846,,,,,,,,,,
7,acid__delgadw_ph5,-1.7735663969445605,0.0011649318749676035,2.0,13.0,-1.7743901281729706,14.0,-1.7727426657161507,,,,,,,,
8,acid__delgade_ph5,-2.791170319424112,0.08193093735381347,2.0,15.0,-2.7332363980322607,16.0,-2.849104240815964,,,,,,,,
9,oxidative__wt_pq,-5.414742428309293,0.391450050432326,2.0,17.0,-5.13794544315278,18.0,-5.691539413465807,,,,,,,,
10,oxidative__deloxyr_pq,-6.6506299799810105,0.19773826913110945,2.0,19.0,-6.790452050983709,20.0,-6.510807908978313,,,,,,,,
11,oxidative__delsoxr_pq,-6.104817465995334,0.14412667612514765,2.0,21.0,-6.206730416033302,22.0,-6.002904515957364,,,,,,,,
12,oxidative__delsoxs_pq,-6.49946903592401,0.2465246954244814,2.0,23.0,-6.673788319788609,24.0,-6.325149752059411,,,,,,,,
13,nac_ntrc__wt_csn,-0.6914750575619388,0.16330084722127755,2.0,25.0,-0.5760039211182651,26.0,-0.8069461940056126,,,,,,,,
14,nac_ntrc__wt_cytd,-0.05321643532685277,0.8096372513116001,2.0,27.0,-0.6257164260305221,28.0,0.5192835553768166,,,,,,,,
15,nac_ntrc__wt_gln,-0.04233332907815471,0.36163583381187564,2.0,29.0,-0.2980484794865833,30.0,0.2133818213302739,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-2.2098904598444506,7.287364827713176,2.0,31.0,2.9430546268118727,32.0,-7.362835546500774,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-2.428076552563088,0.3541653064169214,2.0,33.0,-2.6785092423915047,34.0,-2.1776438627346715,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-3.197150083149713,0.636980574408235,2.0,35.0,-3.647563366797878,36.0,-2.746736799501548,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-2.419948323552826,0.361184168640578,2.0,37.0,-2.164552548649848,38.0,-2.6753440984558043,,,,,,,,
