,new_1430482_1430571_c
M9exp_1,11.7855
M9exp_2,11.4096
M9exp_3,11.1136
M9tran_1,11.4266
M9tran_2,10.3318
M9tran_3,11.4137
M9stat_1,11.2408
M9stat_2,11.762
M9stat_3,11.4648
MG-0.1_1,11.2124
MG-0.1_2,9.817
MG-0.1_3,11.755
MG-0.2_2,10.4961
MG-0.2_3,10.8817
MG+5_1,11.4017
MG+5_2,10.4986
MG+5_3,10.8139
MG+10_1,11.042
MG+10_2,11.0884
MG+10_3,10.3608
MG+15_1,10.2875
MG+15_2,11.8273
MG+15_3,11.681
MG+25_1,10.8802
MG+25_2,11.2419
MG+25_3,10.5036
MG+45_1,11.5827
MG+45_2,10.0312
MG+45_3,11.6864
MG+60_2,9.6711
MG+60_3,10.909
MG+90_2,10.4472
MG+90_3,10.4206
MG+120_1,8.9471
MG+120_2,10.3371
MG+120_3,10.4445
MG+150_1,11.0364
MG+150_3,11.2173
GM-0.1_1,11.1549
GM-0.1_2,11.1205
GM-0.1_3,10.7424
GM-0.2_1,11.0578
GM-0.2_2,11.6418
GM-0.2_3,11.5186
GM+5_1,9.9374
GM+5_2,10.9626
GM+5_3,11.4796
GM+10_2,10.6008
GM+10_3,10.287
GM+15_1,11.254
GM+15_2,11.1813
GM+15_3,11.3298
GM+25_1,11.1823
GM+25_2,11.1596
GM+25_3,9.6829
GM+45_1,11.6543
GM+45_2,10.2434
GM+45_3,10.9545
GM+60_1,11.2896
GM+60_2,9.1555
GM+60_3,9.5479
GM+90_1,11.3697
GM+90_2,11.2469
GM+90_3,11.083
GM+120_1,10.6367
GM+120_3,9.8256
GM+150_1,10.3298
GM+150_2,11.6688
GM+150_3,11.1991
BT_1,11.3508
BT_2,11.2248
B36_1,12.4256
B36_2,11.9482
B60_1,12.8418
B60_2,13.3224
S0_1,10.8292
S0_2,11.5564
S0_3,12.1676
S1_1,10.9228
S1_2,11.2728
S1_3,11.7248
S2_1,12.3054
S2_2,11.8642
S2_3,13.0161
S3_1,10.4654
S3_2,11.3488
S4_1,10.453
S4_2,10.8337
S4_3,11.505
S5_1,10.225
S5_2,10.3595
S5_3,10.7871
S6_1,9.631
S6_2,8.1571
S6_3,9.6836
S6/t_1,10.414
S6/t_2,8.1778
S6_4,9.6984
S6_5,10.2235
S6_6,10.0117
S7_4,10.4517
S7_5,10.3842
S7_6,10.3866
S8_4,10.1576
S8_5,9.9761
G135_1,10.7513
G135_3,9.2837
G150_1,10.4106
G150_2,10.9998
G150_3,10.1654
G180_1,10.2092
G180_2,11.1736
G180_3,9.2976
T-5.40H_1,11.7222
T-4.40H_1,11.6473
T-3.40H_1,11.448
T-2.40H_1,11.2319
T-1.40H_1,11.4674
T-1.10H_1,11.8985
T-0.40H_1,12.1224
T0.0H_1,12.1082
T0.30H_1,12.6113
T1.0H_1,11.9116
T1.30H_1,11.2784
T2.0H_1,11.0411
T2.30H_1,11.9838
T3.0H_1,11.7532
T3.30H_1,11.9919
T4.0H_1,11.4275
T5.0H_1,10.8994
LBexp_1,10.8514
LBexp_2,11.6876
LBexp_3,11.5387
LBtran_1,11.7743
LBtran_2,11.5934
LBtran_3,11.5816
LBstat_1,12.622
LBstat_2,12.5758
LBstat_3,12.6794
