,-0.18127205290344559,-0.14098937448045767,-0.10070669605746976,-0.06042401763448185,-0.02014133921149394,0.02014133921149397,0.06042401763448188,0.10070669605746976,0.1409893744804577,0.18127205290344564,0.22155473132643352,0.2618374097494214,0.3021200881724093,0.34240276659539726,0.3826854450183851,0.422968123441373,0.46325080186436096,0.5035334802873489,0.5438161587103368,0.5840988371333247
thresh,-0.1208480352689637,0.1208480352689637,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,4,2210,2035,3,0,0,0,0,0,1,0,1,0,2,0,0,0
unreg_genes,['gnd'],[],[],[],[],[],[],[],[],[],[],[],['sdhC'],[],['sdhB'],[],['sdhA' 'sdhD'],[],[],[]
