,iModulon,Gene
401,10,BSU_35910
402,10,BSU_35920
403,10,BSU_35930
404,10,BSU_35940
405,10,BSU_35950
406,10,BSU_35960
407,10,new_3905066_3905130_c
408,10,new_3913898_3914008
409,10,BSU_38130
410,10,BSU_38570
411,10,BSU_38580
412,10,BSU_38590
413,10,BSU_38810
414,10,new_3985282_3985350_c
415,10,BSU_39260
416,10,BSU_39270
417,10,new_4035835_4035968_c
418,10,BSU_39330
419,10,BSU_39340
420,10,BSU_39730
421,10,BSU_39740
422,10,BSU_39750
423,10,new_4082846_4082919_c
424,10,BSU_39760
425,10,new_4084384_4084588_c
426,10,BSU_40050
427,10,BSU_40060
428,10,BSU_40070
429,11,new_211769_211858
430,11,BSU_02970
431,11,BSU_03470
432,11,BSU_03990
433,11,new_490527_490638_c
434,11,BSU_05290
435,11,new_576099_576163_c
436,11,BSU_05660
437,11,BSU_05670
438,11,BSU_08230
439,11,BSU_08240
440,11,BSU_10170
441,11,BSU_13700
442,11,new_1437728_1437978_c
443,11,new_1442102_1442346_c
444,11,BSU_13760
445,11,new_2096129_2096321_c
446,11,BSU_19230
447,11,new_2655000_2655301_c
448,11,BSU_25780
449,11,BSU_25790
450,11,BSU_25800
451,11,BSU_25810
452,11,BSU_33500
453,11,new_3443530_3443612_c
454,11,BSU_33510
455,11,BSU_33980
456,11,new_3487818_3487895_c
457,11,BSU_36620
458,11,BSU_40540
459,12,BSU_26500
460,12,BSU_26510
461,12,new_2712243_2712576_c
462,12,BSU_26530
463,12,new_2713135_2713319_c
464,12,BSU_26540
465,12,new_2713803_2713911_c
466,13,new_51558_51679
467,13,BSU_00430
468,13,new_234998_235624
469,13,BSU_03789
470,13,BSU_04110
471,13,new_492500_492577_c
472,13,new_600907_601740_c
473,13,BSU_05550
474,13,BSU_05560
475,13,BSU_05570
476,13,BSU_06300
477,13,BSU_06850
478,13,new_785976_786536_c
479,13,new_840528_841664_c
480,13,BSU_08060
481,13,BSU_08070
482,13,BSU_08080
483,13,BSU_08090
484,13,BSU_09350
485,13,BSU_09958
486,13,new_1071489_1071740
487,13,BSU_10080
488,13,new_1094366_1094987_c
489,13,BSU_10610
490,13,BSU_10670
491,13,BSU_10680
492,13,BSU_10690
493,13,BSU_10700
494,13,BSU_10710
495,13,BSU_10720
496,13,new_1150428_1150514_c
497,13,new_1151069_1151165_c
498,13,BSU_10740
499,13,BSU_10910
500,13,BSU_10920
501,13,new_1171643_1171754_c
502,13,BSU_10930
503,13,BSU_10940
504,13,BSU_10950
505,13,BSU_11740
506,13,new_1249889_1250015_c
507,13,BSU_11750
508,13,BSU_11760
509,13,new_1251175_1251272_c
510,13,BSU_11770
511,13,BSU_11780
512,13,BSU_11799
513,13,BSU_12090
514,13,new_1291003_1291419_c
515,13,BSU_12400
516,13,new_1313663_1313744_c
517,13,BSU_12490
518,13,BSU_14569
519,13,new_1527018_1527086_c
520,13,new_1537029_1537112
521,13,BSU_14970
522,13,BSU_14980
523,13,new_1569226_1569349_c
524,13,new_1744297_1744366
525,13,BSU_16730
526,13,BSU_16740
527,13,BSU_17310
528,13,new_1901856_1902166
529,13,BSU_17700
530,13,new_1915122_1915220
531,13,BSU_17820
532,13,new_1925540_1925623_c
533,13,BSU_17970
534,13,BSU_18280
535,13,new_2037498_2037600_c
536,13,BSU_18670
537,13,new_2092817_2093011
538,13,new_2123802_2124020
539,13,BSU_19490
540,13,BSU_19510
541,13,BSU_19600
542,13,BSU_19749
543,13,BSU_22200
544,13,BSU_22240
545,13,new_2337997_2338147
546,13,new_2338392_2338537
547,13,new_2408773_2409563
548,13,new_2409565_2409634
549,13,BSU_25080
550,13,BSU_25120
551,13,BSU_25150
552,13,new_2637203_2637542_c
553,13,BSU_25820
554,13,BSU_26240
555,13,new_2692852_2692932_c
556,13,BSU_26250
557,13,BSU_26259
558,13,BSU_26558
559,13,BSU_26559
560,13,new_2714806_2714932_c
561,13,BSU_26560
562,13,new_2788570_2788634
563,13,BSU_28320
564,13,BSU_28410
565,13,BSU_29570
566,13,BSU_30595
567,13,BSU_30610
568,13,BSU_30620
569,13,BSU_30850
570,13,BSU_30860
571,13,BSU_30870
572,13,BSU_30880
573,13,new_3159185_3159752
574,13,BSU_30890
575,13,BSU_30900
576,13,BSU_30910
577,13,BSU_30920
578,13,BSU_31140
579,13,new_3194349_3194635
580,13,BSU_31270
581,13,BSU_31790
582,13,new_3298930_3299376
583,13,BSU_32640
584,13,BSU_32650
585,13,new_3372473_3372739_c
586,13,BSU_32850
587,13,new_3373649_3374171_c
588,13,BSU_36040
589,13,BSU_36050
590,13,new_3715928_3716008_c
591,13,BSU_36060
592,13,new_3717098_3717211_c
593,13,BSU_36070
594,13,new_3717709_3717906_c
595,13,new_3733649_3733734_c
596,13,new_3733736_3733966_c
597,13,new_3733968_3734142_c
598,13,BSU_37890
599,13,BSU_37900
600,13,BSU_37910
601,13,new_4062713_4063346
602,13,BSU_39580
603,13,BSU_40530
604,13,new_4167624_4168153
605,14,BSU_39120
606,14,new_4018701_4018785_c
607,14,BSU_39129
608,14,BSU_39139
609,14,BSU_39140
610,14,BSU_39150
611,14,BSU_39160
612,14,BSU_39170
613,14,new_4020908_4020976_c
614,14,BSU_39180
615,14,new_4021307_4021428_c
616,14,BSU_39190
617,14,BSU_39200
618,14,BSU_39210
619,14,new_4022729_4023053_c
620,14,BSU_39220
621,14,BSU_39230
622,15,BSU_09958
623,15,BSU_11740
624,15,new_1249889_1250015_c
625,15,BSU_11750
626,15,BSU_11760
627,15,new_1251175_1251272_c
628,15,BSU_11770
629,15,BSU_11780
630,15,BSU_11809
631,15,new_1253253_1253384
632,15,BSU_11810
633,15,BSU_12090
634,15,BSU_14569
635,15,new_1527018_1527086_c
636,15,BSU_19780
637,15,BSU_32640
638,15,BSU_36070
639,16,new_205212_205408
640,16,BSU_01830
641,16,BSU_01845
642,16,new_209557_209632
643,16,BSU_01860
644,16,BSU_01870
645,16,BSU_01880
646,17,new_14811_15868
647,17,new_22452_22529
648,17,new_22531_23167
649,17,new_35356_35458
650,17,BSU_00240
651,17,new_53111_53182
652,17,BSU_00450
653,17,new_70382_70493
654,17,new_101212_101289
655,17,new_154838_155119
656,17,BSU__tRNA_24
657,17,new_176316_176924
658,17,new_204977_205210
659,17,new_529454_530352
660,17,new_649828_649902
661,17,new_952948_953024
662,17,new_953026_953194
663,17,BSU_08770
664,17,new_1262896_1264544
665,17,new_1421204_1422144_c
666,17,BSU_18950
667,17,BSU_21030
668,17,new_2264353_2265142_c
669,17,BSU_22650
670,17,new_2387674_2387835_c
671,17,new_3193548_3194425_c
672,17,new_3385699_3386762_c
673,17,new_3669959_3672791
674,17,new_3744322_3745406_c
675,17,new_3989908_3990230
676,18,BSU_04830
677,18,BSU_04839
678,18,BSU_04840
679,18,new_532604_532921
680,18,BSU_04850
681,18,BSU_04860
682,18,BSU_04870
683,18,new_535832_536095
684,18,BSU_04880
685,18,BSU_04890
686,18,BSU_04900
687,18,BSU_04910
688,18,BSU_04920
689,18,BSU_04930
690,18,BSU_04940
691,18,BSU_04950
692,18,BSU_04960
693,18,BSU_04970
694,18,BSU_04980
695,18,new_3443530_3443612_c
696,20,new_676139_676441
697,20,BSU_06230
698,20,BSU_08060
699,20,BSU_08070
700,20,BSU_08080
701,20,BSU_08090
702,20,BSU_19510
703,20,BSU_19520
704,20,new_2126442_2126548
705,20,BSU_30260
706,20,BSU_30270
707,20,BSU_30280
708,20,BSU_30290
709,20,BSU_30300
710,20,BSU_39670
711,20,BSU_39680
712,20,new_4074811_4074895_c
713,20,BSU_39690
714,20,BSU_39700
715,20,BSU_39710
716,20,BSU_39720
717,20,BSU_39730
718,20,BSU_39740
719,20,BSU_39750
720,20,new_4082846_4082919_c
721,20,BSU_39760
722,20,new_4084384_4084588_c
723,20,new_4084590_4084742_c
724,20,BSU_39770
725,21,new_118452_118590
726,21,BSU_01020
727,21,new_119017_119110
728,21,BSU_01030
729,21,BSU__misc_RNA_3
730,21,BSU_01040
731,21,BSU_01050
732,21,BSU_01090
733,21,new_129589_129701
734,21,BSU_01100
735,21,BSU_01120
736,21,new_132763_132881
737,21,new_135170_135363
738,21,BSU_01150
739,21,BSU_01160
740,21,BSU_01170
741,21,BSU_01180
742,21,BSU_01190
743,21,BSU_01200
744,21,BSU_01210
745,21,BSU_01220
746,21,BSU_01230
747,21,BSU_01240
748,21,BSU_01250
749,21,BSU_01260
750,21,BSU_01270
751,21,BSU_01280
752,21,BSU_01290
753,21,BSU_01300
754,21,BSU_01310
755,21,BSU_01320
756,21,BSU_01330
757,21,BSU_01340
758,21,BSU_01350
759,21,BSU_01360
760,21,BSU_01370
761,21,BSU_01380
762,21,BSU_01389
763,21,BSU_01390
764,21,BSU_01400
765,21,BSU_01410
766,21,BSU_01420
767,21,new_148755_148930
768,21,BSU_01430
769,21,BSU_01440
770,21,BSU_01490
771,21,BSU_16040
772,21,new_1717808_1717932
773,21,new_3035532_3035729
774,21,BSU_40900
775,21,BSU_40910
776,21,new_4199733_4199799_c
777,22,BSU_21150
778,22,BSU_21229
779,23,BSU_02050
780,23,new_490527_490638_c
781,23,BSU_07350
782,23,BSU_07360
783,23,BSU_09370
784,23,BSU_10380
785,23,BSU_11570
786,23,new_1235709_1235911_c
787,23,BSU_11940
788,23,BSU_11950
789,23,BSU_12120
790,23,BSU_13420
791,23,new_1409579_1409781_c
792,23,BSU_13680
793,23,BSU_13690
794,23,BSU_13950
795,23,BSU_14010
796,23,BSU_15960
797,23,BSU_16060
798,23,BSU_16070
799,23,new_1691049_1691202
800,23,BSU_16180
801,23,BSU_16190
802,23,BSU_16200
803,23,BSU_16210
804,23,BSU_16220
805,23,new_1695136_1695253
806,23,BSU_16230
807,23,BSU_16240
808,23,BSU_16250
809,23,BSU_16260
810,23,BSU_16270
811,23,BSU_16280
812,23,BSU_16290
813,23,BSU_16299
814,23,BSU_16300
815,23,BSU_16310
816,23,BSU_16320
817,23,BSU_16330
818,23,BSU_16340
819,23,BSU_16350
820,23,BSU_16360
821,23,BSU_16370
822,23,BSU_16380
823,23,BSU_16390
824,23,BSU_16400
825,23,BSU_16410
826,23,BSU_16420
827,23,BSU_16430
828,23,BSU_16440
829,23,BSU_16450
830,23,BSU_16460
831,23,BSU_18610
832,23,new_2031115_2031202_c
833,23,BSU_21010
834,23,BSU_21330
835,23,BSU_21530
836,23,BSU_21540
837,23,BSU_21940
838,23,BSU_26210
839,23,new_2773764_2773889
840,23,BSU_28890
841,23,new_3034935_3035530
842,23,BSU_31230
843,23,BSU_31240
844,23,BSU_31260
845,23,new_3622139_3622219_c
846,23,new_3631609_3631729_c
847,23,BSU_35319
848,23,BSU_35320
849,23,BSU_35330
850,23,BSU_35340
851,23,BSU_35350
852,23,new_3634793_3634897_c
853,23,BSU_35360
854,23,new_3635902_3636010_c
855,23,BSU_35400
856,23,BSU_35410
857,23,BSU_35420
858,23,BSU_35430
859,23,new_3640552_3640631_c
860,23,BSU_35440
861,23,BSU_35620
862,23,BSU_35630
863,23,BSU_35640
864,23,new_3672498_3672737_c
865,23,BSU_35780
866,23,BSU_35860
867,23,BSU_36390
868,23,BSU_36400
869,23,new_3747092_3747171_c
870,23,BSU_38400
871,23,new_3989098_3989183
872,23,BSU_38850
873,24,BSU__misc_RNA_1
874,24,BSU_03780
875,24,new_507683_507752_c
876,24,new_834310_834382
877,24,BSU_08120
878,24,new_952948_953024
879,24,BSU_14420
880,24,new_1907202_1907287
881,24,new_1917432_1917610
882,24,new_2071199_2071285_c
883,24,new_2079086_2079196
884,24,new_2273515_2273748
885,24,new_2415356_2415414_c
886,24,BSU_23650
887,24,BSU_27809
888,24,new_3106996_3107052
889,24,new_3355486_3355592_c
890,24,new_3615385_3615449_c
891,24,new_3991968_3992056_c
892,25,BSU_03680
893,25,BSU_03788
894,25,BSU_03789
895,25,BSU_05520
896,25,new_599344_599505_c
897,25,new_599509_599874_c
898,25,BSU_05529
899,25,new_798340_798468
900,25,BSU_07270
901,25,BSU_07280
902,25,BSU_07290
903,25,BSU_07300
904,25,BSU_07310
905,25,BSU_08800
906,25,new_975132_975230
907,25,BSU_09165
908,25,BSU_09958
909,25,new_1071489_1071740
910,25,new_1094366_1094987_c
911,25,BSU_11280
912,25,BSU_11320
913,25,BSU_11760
914,25,new_1251175_1251272_c
915,25,BSU_11770
916,25,BSU_11780
917,25,new_1252566_1252752
918,25,BSU_11809
919,25,new_1253253_1253384
920,25,BSU_11810
921,25,new_1385938_1386023_c
922,25,BSU_13190
923,25,new_1386984_1387035_c
924,25,BSU_13780
925,25,BSU_13789
926,25,new_1445542_1445637
927,25,BSU_13790
928,25,BSU_13799
929,25,new_1483539_1483640
930,25,new_1569226_1569349_c
931,25,new_1744297_1744366
932,25,BSU_17260
933,25,new_1872092_1872751_c
934,25,BSU_17410
935,25,BSU_17670
936,25,BSU_17700
937,25,new_1925528_1925637
938,25,new_2084124_2084188
939,25,BSU_19110
940,25,BSU_19600
941,25,BSU_19610
942,25,new_2137815_2138036_c
943,25,BSU_19670
944,25,BSU_19760
945,25,BSU_19770
946,25,BSU_19780
947,25,BSU_19790
948,25,BSU_19810
949,25,BSU_20190
950,25,new_2169927_2169994
951,25,BSU_21670
952,25,BSU_23350
953,25,BSU_25710
954,25,new_2740743_2740894
955,25,new_2740896_2741093
956,25,new_2904537_2904679_c
957,25,BSU_28410
958,25,BSU_29570
959,25,new_3135504_3135638_c
960,25,BSU_30640
961,25,BSU_30920
962,25,new_3232483_3234571_c
963,25,new_3265241_3265327_c
964,25,BSU_32469
965,25,new_3335546_3335614
966,25,BSU_32640
967,25,BSU_32650
968,25,new_3542806_3542942_c
969,25,BSU_34530
970,25,new_3545605_3545858
971,25,new_3712484_3712616
972,25,BSU_36030
973,25,BSU_36070
974,25,new_3717709_3717906_c
975,25,new_3842651_3843000_c
976,25,BSU_37440
977,25,BSU_37450
978,25,BSU_37810
979,25,BSU_37820
980,25,BSU_37830
981,25,BSU_37840
982,25,BSU_37850
983,25,BSU_37860
984,25,BSU_37870
985,25,BSU_37880
986,25,BSU_37890
987,25,BSU_37900
988,25,BSU_37910
989,26,new_528616_528703
990,26,new_635022_635109
991,26,new_2190663_2191625
992,26,new_2221793_2222297
993,26,BSU__tRNA_81
994,26,new_4154972_4155052_c
995,27,new_490527_490638_c
996,27,BSU_08320
997,27,BSU_10580
998,27,BSU_25960
999,27,BSU_25970
1000,27,BSU_25980
1001,27,BSU_25990
1002,27,BSU_26000
1003,27,BSU_26010
1004,27,BSU_26020
1005,27,BSU_26089
1006,27,BSU_26270
1007,27,BSU_26290
1008,27,BSU_26300
1009,27,BSU_26310
1010,27,BSU_26320
1011,27,BSU_26330
1012,28,new_490527_490638_c
1013,28,new_1233399_1233524
1014,29,new_3299378_3299588
1015,30,BSU_12000
1016,30,BSU_12010
1017,30,BSU_12020
1018,30,new_1275640_1275738
1019,30,new_1275740_1275808
1020,30,BSU_12030
1021,31,new_3246432_3246527
1022,32,BSU_26640
1023,32,new_2723805_2723891_c
1024,32,BSU_26650
1025,32,new_2724871_2724954_c
1026,32,new_3440953_3441054_c
1027,33,new_299_1067_c
1028,33,new_19194_19923_c
1029,33,new_53363_55717_c
1030,33,new_88050_89566_c
1031,33,new_158050_158514_c
1032,33,new_520162_520750_c
1033,33,BSU__tRNA_51
1034,33,new_529454_530352
1035,33,new_678515_679050
1036,33,new_713536_713956_c
1037,33,new_826093_826718
1038,33,new_839062_840126
1039,33,new_887222_887809
1040,33,new_943787_944498_c
1041,33,new_1011751_1013617
1042,33,new_1032054_1034008
1043,33,new_1074573_1076008
1044,33,new_1233399_1233524
1045,33,BSU__tRNA_83
1046,33,new_1297643_1300149_c
1047,33,new_1518175_1519804_c
1048,33,new_1569001_1569224_c
1049,33,new_1581224_1582676_c
1050,33,new_1655586_1655958
1051,33,new_1670054_1671124_c
1052,33,new_1748711_1749895_c
1053,33,new_1765748_1765813
1054,33,new_1906208_1907012
1055,33,new_2093013_2093780
1056,33,BSU_21598
1057,33,new_2295944_2297045
1058,33,new_2298463_2299409
1059,33,new_2306683_2307712_c
1060,33,new_2340762_2341218_c
1061,33,new_2349590_2349664
1062,33,new_2401843_2402036
1063,33,new_2406881_2407627
1064,33,new_2432160_2433082
1065,33,new_2565921_2566988
1066,33,new_2593286_2594087
1067,33,new_2600156_2602305
1068,33,BSU_25220
1069,33,new_2608912_2610324
1070,33,new_2691497_2692644_c
1071,33,new_2773764_2773889
1072,33,new_2798008_2799197
1073,33,new_2892550_2894991
1074,33,BSU__tRNA_84
1075,33,BSU_28680
1076,33,BSU_28690
1077,33,new_2989552_2990726
1078,33,new_3035475_3036308_c
1079,33,new_3060674_3060844
1080,33,new_3225687_3226671
1081,33,new_3255432_3256404
1082,33,new_3266637_3269004
1083,33,new_3273703_3274665
1084,33,new_3299378_3299588
1085,33,new_3299590_3299699
1086,33,new_3465665_3466067_c
1087,33,new_3466069_3466155_c
1088,33,new_3466157_3466342_c
1089,33,new_3606777_3607493
1090,33,new_3615385_3615449_c
1091,33,new_3643957_3645689
1092,33,new_3647109_3647701_c
1093,33,new_3669959_3672791
1094,33,new_3681497_3681845_c
1095,33,new_3745414_3746298
1096,33,new_3777872_3780532
1097,33,new_3819213_3819619
1098,33,new_3957252_3958479_c
1099,33,new_3988981_3989722_c
1100,33,new_3989908_3990230
1101,33,new_3998237_3998480_c
1102,33,new_4089418_4089968
1103,33,new_4130045_4131409
1104,33,new_4133453_4134502
1105,33,new_4174260_4176850_c
1106,33,new_4213186_4215471
1107,34,new_1_148
1108,34,new_24_297_c
1109,34,BSU_00080
1110,34,new_17238_17833_c
1111,34,new_45224_45399_c
1112,34,new_347670_349525_c
1113,34,new_490527_490638_c
1114,34,new_490639_490854
1115,34,BSU_05899
1116,34,BSU_06033
1117,34,BSU_06034
1118,34,BSU_06036
1119,34,BSU_07540
1120,34,new_827843_827923
1121,34,BSU_07720
1122,34,BSU_08779
1123,34,new_961009_961338
1124,34,BSU_09958
1125,34,new_1071489_1071740
1126,34,new_1071742_1072225
1127,34,BSU_10009
1128,34,new_1097952_1098088_c
1129,34,BSU_10230
1130,34,BSU_11320
1131,34,BSU_11549
1132,34,new_1276876_1277061_c
1133,34,BSU_12090
1134,34,BSU_15069
