,-0.10151402504610552,-0.07613551878457914,-0.05075701252305276,-0.02537850626152638,0.0,0.02537850626152638,0.05075701252305276,0.07613551878457914,0.10151402504610552,0.1268925313076319,0.15227103756915827,0.17764954383068465,0.20302805009221103,0.2284065563537374,0.2537850626152638,0.27916356887679017,0.30454207513831655,0.3299205813998429,0.3552990876613693,0.3806775939228957
thresh,-0.08882477191534233,0.08882477191534233,2,,,,,,,,,,,,,,,,,
unreg,1,1,24,436,3427,397,24,3,4,1,2,0,0,0,0,0,0,0,0,0
GlpP,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0
unreg_genes,['xylA'],[],[],[],[],[],[],[],['licH' 'manR' 'licA' 'bglH'],['bglP'],['bglA' 'ptsJ'],[],[],[],[],[],[],[],[],[]
GlpP_genes,[],[],[],[],[],[],[],[],[],[],['glpK'],[],['glpQA' 'glpF' 'glpT'],[],[],[],['glpD'],[],[],[]
