,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,0.0,0.1874357299392998,3.0,0.0,0.2092279889,6.0,-0.1525711561,12.0,-0.0566568328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.23594776463333333,0.22918514313872324,3.0,1.0,-0.40475542540000004,7.0,-0.3280483537,13.0,0.0249604852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.37255855193333337,0.07492137945810308,3.0,2.0,-0.28813452440000004,8.0,-0.3984105296,14.0,-0.4311306018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.46853149289999996,0.1603579597514709,3.0,3.0,-0.5225038199,9.0,-0.5949399714,15.0,-0.2881506874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.6150447547000001,0.3286701967615074,3.0,4.0,-0.9660306346,10.0,-0.5645749419,16.0,-0.3145286876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.23047708713333334,0.37660467941002046,3.0,5.0,-0.6651915700000001,11.0,-0.0031914348,17.0,-0.0230482566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.5236352265,0.3867012009715996,2.0,18.0,0.250196185,71.0,0.797074268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.6741588808,0.20344668881017058,3.0,19.0,-0.5186712294,70.0,-0.5993961562,205.0,-0.9044092568000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.4755088017375,0.377688082972506,8.0,20.0,0.3013875783,32.0,-0.3603248462,55.0,-0.6386683639,67.0,-0.6829026473,126.0,-0.9867203640000001,147.0,-0.6500419542,203.0,-0.4516520063,210.0,-0.3351478103,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.0838053098,0.05789080841575205,3.0,21.0,-0.1088286784,34.0,-0.12497527010000001,61.0,-0.0176119809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-0.0799605014375,0.37417673368038346,8.0,22.0,-0.014405354700000001,104.0,0.0376140136,111.0,-0.3578841652,133.0,0.0309706511,165.0,-0.2831614578,238.0,0.2485505701,265.0,-0.7478337184,270.0,0.4464654498,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-3.0548282992428573,1.2786179832158202,7.0,23.0,-3.4437833366,56.0,-2.5361751079,82.0,-2.7399602214,118.0,-5.7794071391,134.0,-2.2517051797,137.0,-2.0606329526,227.0,-2.5721341574,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.1030237161499998,0.33963098233982714,4.0,24.0,-0.6494701104,101.0,-1.4678424754,139.0,-1.1880548555,149.0,-1.1067274233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,0.03197036182499999,0.21545310527757255,4.0,25.0,0.2519684403,123.0,-0.1994372959,155.0,-0.09879164650000001,191.0,0.1741419494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.20231082036666667,0.17324093290679843,3.0,26.0,-0.4010184484,59.0,-0.08298503210000001,159.0,-0.1229289806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
