,PSPTO_RS25955
SRX1828913,0.1485253186
SRX1828914,-0.4443967424
SRX1828915,0.0780458905
SRX1828916,-0.3752714735
SRX1828917,-0.2265712091
SRX1828918,-1.1946436896
SRX3983989,0.7610634962
SRX3983990,0.041742436800000005
SRX3983993,-1.4449807355
SRX3983994,-1.6037850153000002
SRX3983995,0.4177485837
SRX3983996,-0.9891647207
SRX3983997,-1.3692828347
SRX3983998,0.3442823705
SRX3983999,0.8020399205000001
SRX3984000,0.8144012945
SRX3984001,-1.3140446812
SRX3984002,-1.246242313
SRX3984003,-0.8981057784
SRX3984004,0.2623766245
SRX3984005,0.8000075309
SRX3984006,-0.7099169593
SRX3984007,-1.4291254919
SRX3984008,0.6401908837
SRX3984009,-0.1532218626
SRX3984010,-0.0147940577
SRX3984011,0.0777505689
SRX3984012,0.0934773616
SRX3984013,-0.35548906500000005
SRX3984014,0.22080517630000002
SRX3984015,-1.3499484016
SRX3984016,0.3164440577
SRX3984017,-0.2168304899
SRX3984019,0.1717873694
SRX3984020,-0.2902576676
SRX3984021,-0.5083349086
SRX3984022,-0.3821530751
SRX3984023,0.0690495765
SRX3984024,0.3188843356
SRX3984025,0.4859972067
SRX3984026,0.9723355729000001
SRX3984027,0.729842686
SRX3984028,0.5641875358
SRX3984029,0.6179846578
SRX3984031,-1.1831578893999999
SRX3984032,-0.9933404723
SRX3984034,-0.018372494200000002
SRX3984035,-1.240439101
SRX3984036,-1.0203296573
SRX3984037,-1.0403940354
SRX3984038,-0.8359753634
SRX3984039,-0.6832439529000001
SRX3984040,0.6701374306
SRX3984041,-0.818996856
SRX3984042,-1.2047220812
SRX3984043,-1.5659874266
SRX3984045,-0.1902093503
SRX3984046,0.0719684473
SRX3984047,-0.7014418873
SRX3984048,-1.1264152971999999
SRX3984049,-1.7213704234
SRX3984050,-1.2326409911
SRX3984051,-0.6568180982
SRX3984052,0.2897758496
SRX3984056,-1.1406031581
SRX3984057,-1.2218196174
SRX3984058,-1.1418187899
SRX3984059,0.11748242310000001
SRX3984061,0.0015240857000000001
SRX3984062,0.1469138745
SRX3984063,0.4222004667
SRX3984064,0.3983235124
SRX3984065,0.2633045124
SRX3984066,0.37740948360000004
SRX3984067,-0.0871858688
SRX3984068,0.19533818660000002
SRX3984069,-1.5402376112
SRX3984070,-1.206983912
SRX3984071,-1.3930799393
SRX3984073,0.6445408874
SRX3984074,0.4623534946
SRX3984077,0.2338754587
SRX3984078,0.1260094973
SRX3984079,-0.8850578862
SRX3984080,-0.1226455295
SRX3984082,0.5100469343
SRX3984084,-1.3380890871
SRX6997963,0.1020860239
SRX6997964,0.2533946606
SRX6997965,-0.3962828346
SRX6997967,0.5156126164
SRX6997968,-0.3569070388
SRX6997969,0.27819041850000004
SRX6997971,-0.6176986404
SRX6997972,0.0338982013
SRX6997973,0.0637057145
SRX3159100,-0.16554896360000002
SRX3159101,-0.0722512562
SRX3159102,0.215474677
SRX3159103,0.0223255428
SRX3159000,0.21935298520000002
SRX3159001,0.6242875369
SRX3159002,-0.010168592800000001
SRX3159003,0.0790204946
SRX3159004,0.23816660590000002
SRX3159005,0.0345922911
SRX3159006,-0.4417997594
SRX3159007,0.21374499
SRX3159008,0.019919349000000003
SRX3159009,-0.2236602407
SRX3159010,-0.7028646174000001
SRX3159012,-0.2472982037
SRX3159013,-0.3579915457
SRX3159014,-1.2896960304
SRX3159015,0.0174091465
SRX3159016,0.4033223828
SRX3159017,-0.8775820315
SRX3159018,-0.5244677199000001
SRX3159019,-0.3356109903
SRX3159020,-0.6314286297
SRX3159021,0.2538029547
SRX3159022,-0.4066217937
SRX3159023,-0.1663295998
SRX3159024,-0.0460809703
SRX3159025,0.6252806994
SRX3159026,0.1481173476
SRX3159027,-0.43089734
SRX3159028,-0.3475463782
SRX3159029,-0.0078233218
SRX3159030,0.1658800925
SRX3159034,-0.24840567500000002
SRX3159036,0.8525081648
SRX3159037,0.2658443511
SRX3159041,0.7684974147
SRX3159042,-0.4824821099
SRX3159043,0.0268722689
SRX3159045,0.0384691626
SRX3159047,-0.1006428973
SRX3159048,0.28206452060000003
SRX3159049,0.049271484500000004
SRX3159050,0.2163895837
SRX3159051,0.2888071525
SRX3159052,-0.21827084200000002
SRX3159053,-0.7530210894
SRX3159054,0.130802798
SRX3159055,-0.0792643284
SRX3159056,0.0492765312
SRX3159057,-0.5156615376
SRX3159058,0.37581424820000003
SRX3159060,-0.724283933
SRX3159061,0.4906211418
SRX3159062,-0.07275691150000001
SRX3159063,-0.43801356010000003
SRX3159066,-0.1039249647
SRX3159069,0.1371174956
SRX3159070,-0.38246906700000005
SRX3159071,0.3865460369
SRX3159073,-0.1042110493
SRX3159074,-0.7345388254
SRX3159075,-0.16597891180000002
SRX3159076,1.176726036
SRX3159080,0.43143787710000003
SRX3159082,0.2983487383
SRX3159083,0.1059450254
SRX3159086,-0.3952238743
SRX3159087,0.7702946905
SRX3159088,0.14920139640000002
SRX3159089,0.5265994178
SRX3159090,0.5995059376
SRX3159091,-0.0294647161
SRX3159092,0.2421702517
SRX3159093,0.5743533274
SRX3159094,-0.2576998118
SRX3159095,0.9462708375000001
SRX3159096,0.4579768031
SRX3159097,1.0387021672
SRX3159098,0.2074717778
SRX3159099,0.45766687380000004
SRX3158988,0.3321324999
SRX3158989,-1.4975940708
SRX3158990,-0.8514140161
SRX3158991,-0.889769887
SRX3158992,-0.12601843570000001
SRX3158996,-0.2061140642
SRX3644656,0.12546893
SRX3644657,-0.0848852251
SRX3644658,-0.0405837049
SRX3644659,-0.026663190700000002
SRX3644660,-0.178194512
SRX3644661,0.045427532400000005
SRX3644662,-0.5239356562
SRX3644663,-0.3916913488
SRX3644664,-0.11603643620000001
SRX3644665,0.052915436
SRX3644666,-0.0793731508
SRX3644667,0.0668818523
SRX3644668,-0.25281983410000003
SRX3644669,-0.1070154802
SRX3644670,0.0327041967
SRX3644671,-0.5378861008
SRX3644672,0.056133392000000004
SRX3644673,-0.0075941185
