,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
19,co_culture__mono_40,1.5214965223,1.3509104025983545,4.0,27.0,1.0740345064,31.0,-0.0342123505,69.0,3.1742645794,75.0,1.8718993539,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-13.931343348525001,3.5241456632747816,4.0,30.0,-15.0117977982,32.0,-8.6960857929,59.0,-15.8470197461,86.0,-16.1704700569,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-25.2337915099,,1.0,35.0,-25.2337915099,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-19.023661672225003,3.272120012207207,4.0,36.0,-14.9125172936,44.0,-22.9021281129,60.0,-19.4131568036,61.0,-18.8668444788,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,5.551115123125783e-17,1.0273981764635738,4.0,37.0,0.2232201732,46.0,1.0779159565,57.0,0.0938892442,84.0,-1.3950253739,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,2.4500030708500002,1.5087756042443352,2.0,39.0,3.5168685319,43.0,1.3831376098,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-21.27505437875,1.3706609484406946,2.0,47.0,-20.3058507274,55.0,-22.2442580301,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-1.4802973661668753e-16,4.319823733636779,3.0,87.0,-4.8081717151,90.0,1.2543073318,93.0,3.5538643833,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,3.578226973933333,4.707500801716303,3.0,88.0,-1.8489168823000002,91.0,6.0269480554,94.0,6.5566497487,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,3.6788161429333335,4.327215765018616,3.0,89.0,-1.3169357801000001,92.0,6.0951855424,95.0,6.2581986665,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-2.5000002068509275e-11,0.9897242500671626,4.0,96.0,0.4864585984,97.0,0.2195947516,98.0,-1.4495080438,99.0,0.7434546937000001,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-1.29343374295,0.03529604073110373,2.0,100.0,-1.2684756732,104.0,-1.3183918127,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-2.5679959284500002,0.29285869003053444,2.0,101.0,-2.7750782941,105.0,-2.3609135628,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-9.25185853854297e-18,1.782833688210453,12.0,102.0,-0.2780100533,110.0,3.8087027824,117.0,-2.2191219376,125.0,0.7674423111,131.0,-0.8011112919000001,134.0,-0.0064885744000000006,138.0,2.6256443776,159.0,-0.7329986304,162.0,-0.0297233285,164.0,-0.1598880281,170.0,-2.569639033,174.0,-0.4048085939,,,,
33,immunity_isolated__WT_npr1,-3.4775078649999998,0.8488693983287448,2.0,103.0,-4.0777491729,126.0,-2.8772665571,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-3.7538564760071425,1.7388242724597662,14.0,106.0,-1.2239698802,113.0,-1.2981366401,121.0,-2.3026972544,127.0,-3.3637346564,136.0,-4.7944323194,142.0,-1.930864114,145.0,-3.1959010388,150.0,-3.7877892769,160.0,-6.6187118764,161.0,-6.6213119643,163.0,-3.1787983369,167.0,-4.4263471361,172.0,-5.032608862,176.0,-4.7786873082
35,immunity_isolated__AvrRpt2_npr1,-3.134880767566667,0.7955986968925844,3.0,107.0,-2.498518062,128.0,-4.0268732101,146.0,-2.8792510306,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-3.3492328071000004,0.7708482135455813,3.0,108.0,-2.6542144682,129.0,-4.1783217724,147.0,-3.2151621807,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.53557150525,3.13184230383694,2.0,109.0,0.6789754254,148.0,-3.7501184359,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-2.153674663925,2.9591052024875393,4.0,111.0,2.0775751786,119.0,-4.3078933688,140.0,-2.306823595,165.0,-4.0775568705,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-3.431010244025,1.843289947158274,4.0,112.0,-1.1839677443,120.0,-5.697387315,141.0,-3.4817646087,166.0,-3.3609213081,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-1.7861843291333332,1.8348730563464566,3.0,114.0,0.08449931520000001,122.0,-3.5830168129,143.0,-1.8600354897,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-3.660438681575,2.031552183126848,4.0,115.0,-6.0515574154,123.0,-4.5380768963,144.0,-1.5009272771000002,168.0,-2.5511931375,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-2.7425209971666664,2.519772548682119,3.0,116.0,-1.097234788,124.0,-5.6433913907,169.0,-1.4869368128,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-2.3461731929000003,0.9788816254010609,2.0,118.0,-3.0383470282,139.0,-1.6539993576,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.8697312753666667,1.6319656299030423,3.0,130.0,-0.4444932929,152.0,0.3572615165,156.0,2.6964256025,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-3.45037376095,1.2206906311965962,2.0,132.0,-4.313532384,135.0,-2.5872151379,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-4.0002528677,0.5363790055351485,2.0,133.0,-4.3795300998,137.0,-3.6209756356,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-1.4036903671,0.7456778232492947,2.0,149.0,-1.9309642125000002,151.0,-0.8764165217000001,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.9118485441,0.4804064756319593,3.0,153.0,1.5954933215,155.0,2.4646524491,158.0,1.6753998616999999,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,5.0702284177,1.6976033207964902,2.0,154.0,6.2706152376,157.0,3.8698415978,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.67652179835,1.5751371731735124,2.0,171.0,-2.7903119748,175.0,-0.5627316219,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-2.69408978795,2.336437130581192,2.0,173.0,-4.3462003268,177.0,-1.0419792491,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.333326207647739e-11,3.9275661499008123,3.0,178.0,-4.0943800731,182.0,3.7362177818999998,183.0,0.3581622913,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,10.4497314399,2.3358456264595318,3.0,179.0,10.5719515854,180.0,12.7220676313,181.0,8.055175103,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.33333360913457e-11,1.4878700443809123,3.0,184.0,-1.6512496703,185.0,0.4147864681,186.0,1.2364632021,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,1.925212960166667,0.7910987133642963,3.0,187.0,1.7249677080999999,188.0,2.7971927968,189.0,1.2534783756,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-2.4295315664,1.5693384021934993,3.0,190.0,-2.297499015,191.0,-0.9303805748,192.0,-4.0607151094,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,2.9286856309333333,1.8921461709153131,3.0,193.0,2.1857347704,194.0,5.0795528523,195.0,1.5207692701000002,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-4.437519873933334,1.4049372193354641,3.0,196.0,-4.2071632085,197.0,-3.1619967846,198.0,-5.9433996287,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,2.872405824,1.5068474143435675,3.0,199.0,1.4041058059,200.0,4.4150485187,201.0,2.7980631474,,,,,,,,,,,,,,,,,,,,,,
