,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,0.7987756939874833,0.173108448953603,2.0,0.0,0.9211818521232612,1.0,0.6763695358517052,,,,
1,ALE__GalactoseA6,2.9360260746092957,0.5287931854543529,2.0,2.0,3.3099393218893045,3.0,2.5621128273292872,,,,
2,ALE__GalactoseA8,2.438551783486321,0.47720367219162785,2.0,4.0,2.1011178308724987,5.0,2.7759857361001434,,,,
3,ALE__IL_Control,-1.647510253222073e-10,0.11689659988191405,4.0,6.0,-0.0596599752080191,7.0,-0.1157451118670691,8.0,0.1534852516449792,9.0,0.0219198347711049
4,ALE__IL_TEOH_OAc,0.35167786471102747,1.0030368038784325,2.0,10.0,1.0609319905131482,11.0,-0.3575762610910933,,,,
5,ALE__IL_TEA_HS,0.3145437099628433,0.06430096262358029,2.0,12.0,0.269076063254887,13.0,0.3600113566707997,,,,
6,ALE__IL_Mixed,-1.3187328614841674,0.29708167426577925,2.0,14.0,-1.528801327923753,15.0,-1.1086643950445818,,,,
7,ALE__IL_PP5350,4.283908266668573,0.510439381008048,2.0,16.0,4.644843414364027,17.0,3.9229731189731183,,,,
8,ALE__IL_T8,1.731842012561028,0.22753590527944093,2.0,18.0,1.8927341941475408,19.0,1.5709498309745156,,,,
9,ALE__IL_T9,1.1175658811928253,0.26079017445217967,2.0,20.0,0.9331593803708664,21.0,1.3019723820147844,,,,
10,ALE__IL_Control2,0.16025817712545976,0.26944621791992635,2.0,22.0,0.3507854249817079,23.0,-0.0302690707307884,,,,
11,ALE__IL_Glc+Ace,0.34210616548325967,0.4920606542360451,2.0,24.0,0.6900455908486562,25.0,-0.0058332598821369,,,,
12,ALE__XyloseA1,2.9568573942347234,0.34774386095978904,2.0,26.0,3.2027494364353823,27.0,2.710965352034065,,,,
13,ALE__XyloseA2,2.203532831464663,0.5257521515927073,2.0,28.0,2.575295743079284,29.0,1.831769919850042,,,,
14,ALE__XyloseA3,1.116116900233392,0.2369077830473921,2.0,30.0,0.9485978003247096,31.0,1.2836360001420744,,,,
15,ALE__XyloseA4,2.277145666412644,0.1875716035553718,2.0,32.0,2.1445125135806062,33.0,2.4097788192446825,,,,
16,Aromatic__Coumarate,1.2700274358996533,0.6723708187279168,3.0,34.0,1.8450345372594767,35.0,1.4343066238410611,36.0,0.5307411465984221,,
17,Aromatic__Coumarate+ferulate,0.12274866899372759,0.5257708493321741,3.0,37.0,-0.4143253308424641,38.0,0.1461354597900658,39.0,0.636435878033581,,
18,Aromatic__Ferulate,6.907516649315248,0.3543163224644634,3.0,40.0,7.127461393533385,41.0,6.498783020543179,42.0,7.096305533869181,,
19,Aromatic__Glucose,5.879856879165146e-10,0.19287854912901403,3.0,43.0,-0.174167377423167,44.0,-0.0331304029316226,45.0,0.2072977821187467,,
20,Bioreactor1__24h,1.9224238867465715e-10,1.3037058016778098,2.0,46.0,-0.9218592128463812,47.0,0.921859213230866,,,,
21,Bioreactor2__S_0min,-2.1344673251100232e-10,0.28996130858664937,3.0,48.0,0.1669264115381611,60.0,-0.3348180156157079,72.0,0.1678916034372066,,
22,Bioreactor2__S_15min,0.35453744005232357,0.9351070097582115,3.0,49.0,1.2139504487989996,61.0,-0.6412804314535631,73.0,0.4909423028115341,,
23,Bioreactor2__P1_15min,0.1676038030545357,0.44984774095895963,3.0,50.0,0.6156866964604798,62.0,-0.2839882545542242,74.0,0.1711129672573516,,
24,Bioreactor2__P3_15min,-0.41231775767812096,0.4605365286432112,3.0,51.0,0.0656082079069663,63.0,-0.4493303188830613,75.0,-0.853231162058268,,
25,Bioreactor2__P5_15min,0.2713614794092391,0.39758246575266026,3.0,52.0,0.7302415749905122,64.0,0.0299376724647958,76.0,0.0539051907724092,,
26,Bioreactor2__S_1h,0.9901159723750036,0.28634228390526845,3.0,53.0,1.2740260840978483,65.0,0.701401964833533,77.0,0.9949198681936298,,
27,Bioreactor2__S_3h,0.7570245247483843,0.37078501547245496,3.0,54.0,1.0963320692991794,66.0,0.3612417619452543,78.0,0.8134997430007196,,
28,Bioreactor2__S_9h,0.6762844459717092,0.06402171673912306,3.0,55.0,0.6061071659253533,67.0,0.6912449405712272,79.0,0.7315012314185473,,
29,Bioreactor2__S_25h,0.304036522178401,0.0910816678067143,3.0,56.0,0.3125012908067636,68.0,0.2090179551076797,80.0,0.3905903206207596,,
30,Bioreactor2__P1_25h,0.28429663323617554,0.5532355119025908,3.0,57.0,0.8533085566800828,69.0,-0.2516821995158763,81.0,0.2512635425443201,,
31,Bioreactor2__P3_25h,0.13948805329200767,0.09017354402659651,3.0,58.0,0.2393224410363027,70.0,0.063956619042526,82.0,0.1151850997971943,,
32,Bioreactor2__P5_25h,-0.16702756692533927,0.3694208099813313,3.0,59.0,0.0878652502006915,71.0,0.0017421173905262,83.0,-0.5906900683672355,,
33,Carbon__Citrate,2.1346583480326244,1.1647255373636571,3.0,84.0,0.8794034212099423,85.0,2.344150810633703,86.0,3.1804208122542272,,
